TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00061	MATH	5.52235025356008e-10	-21.3170473896935	75	22	0.0635838150289017	346	5448	189440,173533,173566,182669,187883,191261,182667,182662,182668,181827,183362,183514,182665,182664,182663,173482,181824,183516,186088,182666,173678,182410	math-44,bath-33,math-42,math-10,math-37,math-48,math-8,math-16,math-9,math-1,math-19,math-23,math-6,math-5,math-17,math-34,bath-20,math-25,math-31,math-7,bath-30,math-2
SM00605	CW	3.3556316598699e-08	-17.2100407170713	50	16	0.046242774566474	346	5448	191051,190936,190736,184808,183588,189718,184348,187015,184354,186239,188222,190682,190737,184352,191002,190683	clec-262,Y110A2AL.5,Y77E11A.8,F22B3.7,clec-115,Y39A3A.2,clec-255,K04H8.2,clec-252,F54D12.2,T07D3.2,Y73F8A.22,clec-171,clec-254,clec-195,Y73F8A.23
SM00636	Glyco_18	1.54873571910352e-06	-13.3780716249634	31	11	0.0317919075144509	346	5448	187731,182436,182434,182430,187735,182435,182437,183470,179121,188615,187732	chil-15,chil-6,chil-4,chil-1,chil-18,chil-5,chil-7,chil-11,lmd-4,chil-26,chil-16
SM00453	WSN	2.91829159889914e-06	-12.7445121817738	39	12	0.0346820809248555	346	5448	186411,182026,180019,178488,3565517,190131,189510,180237,175411,176079,187490,3565220	F56H1.3,B0524.4,C01G10.1,Y116A8C.33,Y22D7AR.14,Y51A2B.6,Y22D7AR.2,Y80D3A.8,H06I04.5,lido-18,M162.7,K02F6.3
SM00256	FBOX	2.28824798155443e-05	-10.6851390137792	171	26	0.0751445086705202	346	5448	191033,190708,185951,188664,183317,190971,191557,6418621,183326,189510,183312,188184,187491,186946,191035,186676,190758,190838,184233,188667,189417,185305,183322,183318,186361,185738	fbxa-28,fbxa-89,fbxa-185,fbxa-7,fbxa-172,fbxa-113,fbxa-224,fbxa-169,fbxa-12,Y22D7AR.2,fbxa-171,fbxa-135,fbxa-118,fbxa-102,fbxa-36,fbxa-96,fbxa-15,fbxa-111,fbxa-45,fbxa-73,fbxa-86,fbxa-181,fbxa-62,fbxa-174,fbxa-190,fbxa-183
SM00399	ZnF_C4	0.000303267323689551	-8.10089588501317	255	31	0.0895953757225433	346	5448	191001,191720,183381,186431,187053,185913,184255,188209,182927,187867,189442,191726,187759,191206,191246,178568,6418820,172251,184021,188212,182730,188016,191500,182727,188330,187055,187056,191203,191721,183768,185483	nhr-229,nhr-38,nhr-164,nhr-192,nhr-196,nhr-189,nhr-175,nhr-272,nhr-258,nhr-270,nhr-230,nhr-77,dpr-1,nhr-254,nhr-248,nhr-98,ZK1037.13,nhr-2,nhr-174,nhr-26,nhr-157,nhr-271,nhr-247,nhr-156,nhr-217,nhr-197,nhr-198,nhr-252,nhr-72,nhr-169,nhr-181
SM00430	HOLI	0.000475105198145591	-7.65197430867025	250	30	0.0867052023121387	346	5448	178568,191726,187759,191206,191246,182727,191500,182730,188016,188212,184021,186200,189981,187055,188330,185483,183768,191721,191203,187056,183381,184255,188209,185913,187053,186431,187867,189442,182927,190128	nhr-98,nhr-77,dpr-1,nhr-254,nhr-248,nhr-156,nhr-247,nhr-157,nhr-271,nhr-26,nhr-174,nhr-282,Y47D7A.3,nhr-197,nhr-217,nhr-181,nhr-169,nhr-72,nhr-252,nhr-198,nhr-164,nhr-175,nhr-272,nhr-189,nhr-196,nhr-192,nhr-270,nhr-230,nhr-258,nhr-288
SM00613	PAW	0.000844586502994172	-7.07666339594474	13	5	0.0144508670520231	346	5448	182210,189325,189201,178766,189204	C04E12.5,W09G12.8,W04G5.5,C17B7.5,W04G5.9
SM01381	7TM_GPCR_Srsx	0.00274124496903091	-5.8993430935167	76	12	0.0346820809248555	346	5448	179281,185465,182178,185000,187360,182572,182573,185523,188584,184730,188940,183706	srsx-34,srsx-22,srsx-24,srsx-9,srsx-39,srsx-11,srsx-12,srsx-1,srsx-33,srsx-2,srsx-38,srsx-29
SM00918	Lig_chan-Glu_bd	0.0160023936596538	-4.13501696420352	9	3	0.00867052023121387	346	5448	172449,180547,175999	glr-3,glr-7,glr-2
SM00079	PBPe	0.0160023936596538	-4.13501696420352	9	3	0.00867052023121387	346	5448	175999,172449,180547	glr-2,glr-3,glr-7
SM00463	SMR	0.0221505851045529	-3.80989136728444	4	2	0.00578034682080925	346	5448	190934,184098	Y110A2AL.1,F02E11.4
SM00044	CYCc	0.0274089905545183	-3.59688419698083	37	6	0.0173410404624277	346	5448	191651,191640,191648,175116,179605,179887	gcy-21,gcy-2,gcy-15,gcy-29,daf-11,gcy-32
SM00112	CA	0.0285934011804663	-3.55457931573384	11	3	0.00867052023121387	346	5448	184652,183476,173007	cdh-8,cdh-10,hmr-1
SM00292	BRCT	0.0289724014162585	-3.54141157742754	19	4	0.0115606936416185	346	5448	180019,176079,186386,186411	C01G10.1,lido-18,F56D5.9,F56H1.3
SM00257	LysM	0.0353797682016968	-3.34161514194814	5	2	0.00578034682080925	346	5448	179225,179121	lmd-3,lmd-4
SM00239	C2	0.0429289459558764	-3.14820894967051	41	6	0.0173410404624277	346	5448	180645,181274,172936,181166,172382,180990	rgs-7,plc-1,tli-1,pkc-2,mctp-1,unc-10
SM00034	CLECT	0.0604742372181256	-2.80553783574251	205	19	0.0549132947976879	346	5448	183425,187015,173706,191002,184352,13182703,190984,190531,190826,190246,188899,184589,189343,188250,190840,184218,184348,176357,190095	C43H6.6,K04H8.2,clec-132,clec-195,clec-254,F17B5.10,clec-193,clec-242,clec-27,clec-100,clec-39,clec-246,clec-129,clec-21,clec-239,clec-55,clec-255,clec-161,clec-203
SM00853	MutL_C	0.0635095447872134	-2.75656507276949	1	1	0.00289017341040462	346	5448	179587	pms-2
SM00276	GLECT	0.0702784353720186	-2.65529027868826	25	4	0.0115606936416185	346	5448	186067,13219106,173018,186066	F49F1.11,M6.11,F46A8.3,F49F1.10
SM00908	Gal-bind_lectin	0.0702784353720186	-2.65529027868826	25	4	0.0115606936416185	346	5448	173018,13219106,186067,186066	F46A8.3,M6.11,F49F1.11,F49F1.10
SM00462	PTB	0.0768181641681771	-2.56631415418674	16	3	0.00867052023121387	346	5448	3565745,181515,173513	shc-1,dyc-1,jip-1
SM00147	RasGEF	0.087318145645145	-2.43819698383893	8	2	0.00578034682080925	346	5448	179344,181274	rgef-1,plc-1
SM00060	FN3	0.0901620955032904	-2.40614616747002	38	5	0.0144508670520231	346	5448	266969,175410,171988,177078,192075	ttn-1,daf-2,unc-73,lad-2,twk-32
SM00042	CUB	0.0948713142048684	-2.35523389298153	50	6	0.0173410404624277	346	5448	181519,179729,183425,184218,185658,188250	F16B12.1,ZC116.3,C43H6.6,clec-55,nas-28,clec-21
SM00314	RA	0.107694074783718	-2.22846071226899	9	2	0.00578034682080925	346	5448	181274,176168	plc-1,mig-10
SM00325	RhoGEF	0.115776793627156	-2.15609113438244	19	3	0.00867052023121387	346	5448	181490,180571,171988	pix-1,cgef-1,unc-73
SM00456	WW	0.115776793627156	-2.15609113438244	19	3	0.00867052023121387	346	5448	190788,175438,189781	Y92H12BM.1,hecw-1,Y40B1A.2
SM01200	FerA	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	188128	ferl-1
SM00785	AARP2CN	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	178851	Y61A9LA.10
SM00962	SRP54	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	185438	F38A1.8
SM01340	DNA_mis_repair	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	179587	pms-2
SM00308	LH2	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	3565116	F27C1.11
SM00323	RasGAP	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	180530	gap-1
SM00671	SEL1	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	179720	sel-1
SM00978	Tim44	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	191044	mrpl-45
SM01201	FerB	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	188128	ferl-1
SM00736	CADG	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	180946	sgca-1
SM00963	SRP54_N	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	185438	F38A1.8
SM01362	DUF663	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	178851	Y61A9LA.10
SM00202	SR	0.122996546346758	-2.09559900248557	2	1	0.00289017341040462	346	5448	182375	svh-1
SM00020	Tryp_SPc	0.129167190951097	-2.04664765988885	10	2	0.00578034682080925	346	5448	182375,188700	svh-1,T21E12.3
SM00425	TBOX	0.145064952380106	-1.93057368941106	21	3	0.00867052023121387	346	5448	191239,190679,191303	tbx-35,tbx-40,tbx-32
SM00336	BBOX	0.145064952380106	-1.93057368941106	21	3	0.00867052023121387	346	5448	191541,181901,191542	ZK1240.6,B0281.8,ZK1240.8
SM00275	G_alpha	0.160531399856405	-1.82926571781202	22	3	0.00867052023121387	346	5448	179731,179075,180527	gpa-8,gpa-10,gpa-5
SM00230	CysPc	0.174546147377826	-1.74556611741443	12	2	0.00578034682080925	346	5448	185746,189180	clp-8,clpr-1
SM00558	JmjC	0.174546147377826	-1.74556611741443	12	2	0.00578034682080925	346	5448	181467,174812	jmjd-3.3,jmjd-1.1
SM00693	DysFN	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	188128	ferl-1
SM00137	MAM	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	188217	mam-5
SM00270	ChtBD1	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	179121	lmd-4
SM01139	Drf_FH3	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	186392	daam-1
SM00726	UIM	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	3565166	fbxa-136
SM00393	R3H	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	175734	ZK121.2
SM00134	LU	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	184941	lurp-2
SM00569	L27	0.17871509114415	-1.7219624107789	3	1	0.00289017341040462	346	5448	175089	lin-7
