TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0043227	membrane-bounded organelle	2.61418831292051e-06	-12.8545569052191	4277	72	0.571428571428571	126	11604	178623,173651,175015,176904,181213,178459,175559,179656,178692,3565555,181597,181783,176226,180992,177978,175666,175721,175731,183426,181472,179486,175882,180479,174455,190342,174727,180939,190710,181152,173654,190094,185498,175915,183848,175842,175757,3565232,191236,172507,181247,181661,181682,180233,172405,184287,178596,181163,175599,181750,175827,179243,181002,173641,178696,180126,172833,172946,180571,181348,174121,191608,180712,184293,171630,175398,180504,178113,173105,176460,172735,176575,172068	tank-1,lido-13,rpoa-1,ugt-52,F19C6.2,zip-7,cdk-12,pqn-53,ldp-1,cogc-1,C18B12.6,nhr-1,pdhk-2,sur-5,hars-1,mrps-18C,gop-1,pqe-1,dhhc-9,cdk-4,gsp-1,esyt-2,zfp-3,rhy-1,tric-1B.2,samp-1,smf-1,mrp-8,C35B8.3,Y25C1A.7,Y50D4B.2,F39F10.3,mel-32,scrt-1,F25B5.6,R02F2.1,mai-1,ZK177.2,dcp-66,cdk-11.2,nhr-48,B0395.3,ceh-51,E02D9.1,dmd-5,fmo-5,apa-2,sel-5,lido-2,aldo-2,smk-1,sox-2,nhr-88,nhr-13,T20B3.1,hrdl-1,rtel-1,cgef-1,ftt-2,egl-27,arf-6,lst-2,ugt-37,taf-4,tufm-1,ceh-21,par-5,F14B6.6,ymel-1,gld-4,plr-1,ubr-4
GO:0005623	cell	3.54076935403219e-06	-12.5511665227842	6994	100	0.793650793650794	126	11604	175249,180233,174535,181661,181247,181682,6418727,180014,172507,176120,179578,181750,181163,175599,178596,184287,181076,172405,180126,180571,172946,172833,178696,173813,173641,176958,175827,181002,179243,172735,176460,172068,176575,178113,180504,171630,175398,173105,184293,181348,174121,180712,176706,191608,179656,178692,181597,181783,3565555,181213,175559,178459,178623,173651,176904,175015,179204,189418,177978,175666,175721,180992,179624,176226,3564910,181350,175221,259744,174727,177141,190342,177616,174331,174455,180479,179486,181472,183426,175882,180556,175332,175731,172563,177782,175842,191236,3565232,175757,178504,3565419,185498,190094,183848,175915,190710,173453,178116,180939,173654,181152	zer-1,ceh-51,nos-3,nhr-48,cdk-11.2,B0395.3,F15B9.10,unc-76,dcp-66,eef-1B.1,dhs-19,lido-2,apa-2,sel-5,fmo-5,dmd-5,C17H11.6,E02D9.1,T20B3.1,cgef-1,rtel-1,hrdl-1,nhr-13,F10G7.10,nhr-88,hxk-3,aldo-2,sox-2,smk-1,gld-4,ymel-1,ubr-4,plr-1,par-5,ceh-21,taf-4,tufm-1,F14B6.6,ugt-37,ftt-2,egl-27,lst-2,unc-71,arf-6,pqn-53,ldp-1,C18B12.6,nhr-1,cogc-1,F19C6.2,cdk-12,zip-7,tank-1,lido-13,ugt-52,rpoa-1,rol-3,Y9C9A.13,hars-1,mrps-18C,gop-1,sur-5,hmp-1,pdhk-2,dnj-13,sto-4,orai-1,ser-3,samp-1,osm-3,tric-1B.2,wsp-1,shw-1,rhy-1,zfp-3,gsp-1,cdk-4,dhhc-9,esyt-2,tbc-12,ttc-7,pqe-1,T22C1.1,gadr-2,F25B5.6,ZK177.2,mai-1,R02F2.1,atgp-1,clr-1,F39F10.3,Y50D4B.2,scrt-1,mel-32,mrp-8,T04B8.5,tag-30,smf-1,Y25C1A.7,C35B8.3
GO:0044424	intracellular part	5.86455891960873e-06	-12.0465832842097	5834	88	0.698412698412698	126	11604	174121,180712,191608,181348,184293,173105,180504,178113,171630,175398,176575,172068,176460,172735,179243,181002,175827,176958,173641,178696,173813,180571,172946,172833,180126,181076,184287,172405,178596,181163,175599,181750,176120,179578,172507,180014,181682,174535,181247,181661,180233,175249,181152,173654,190710,178116,180939,175915,183848,185498,190094,191236,3565232,175757,177782,175842,175731,172563,175882,179486,183426,181472,174455,180479,174727,177616,190342,177141,3564910,180992,176226,179624,175666,175721,177978,189418,176904,175015,173651,178623,175559,178459,181213,181783,181597,3565555,178692,179656	egl-27,lst-2,arf-6,ftt-2,ugt-37,F14B6.6,ceh-21,par-5,taf-4,tufm-1,plr-1,ubr-4,ymel-1,gld-4,smk-1,sox-2,aldo-2,hxk-3,nhr-88,nhr-13,F10G7.10,cgef-1,rtel-1,hrdl-1,T20B3.1,C17H11.6,dmd-5,E02D9.1,fmo-5,apa-2,sel-5,lido-2,eef-1B.1,dhs-19,dcp-66,unc-76,B0395.3,nos-3,cdk-11.2,nhr-48,ceh-51,zer-1,C35B8.3,Y25C1A.7,mrp-8,tag-30,smf-1,mel-32,scrt-1,F39F10.3,Y50D4B.2,ZK177.2,mai-1,R02F2.1,gadr-2,F25B5.6,pqe-1,T22C1.1,esyt-2,gsp-1,dhhc-9,cdk-4,rhy-1,zfp-3,samp-1,wsp-1,tric-1B.2,osm-3,dnj-13,sur-5,pdhk-2,hmp-1,mrps-18C,gop-1,hars-1,Y9C9A.13,ugt-52,rpoa-1,lido-13,tank-1,cdk-12,zip-7,F19C6.2,nhr-1,C18B12.6,cogc-1,ldp-1,pqn-53
GO:0005622	intracellular	5.86455891960873e-06	-12.0465832842097	5834	88	0.698412698412698	126	11604	189418,177978,175721,175666,180992,179624,176226,3564910,178692,179656,181597,181783,3565555,181213,175559,178459,173651,178623,176904,175015,175842,177782,191236,3565232,175757,185498,190094,175915,183848,190710,180939,178116,173654,181152,174727,190342,177616,177141,174455,180479,179486,181472,183426,175882,175731,172563,179578,176120,181750,175599,181163,178596,181076,184287,172405,175249,180233,181661,181247,174535,181682,172507,180014,172735,176460,172068,176575,180504,178113,171630,175398,173105,184293,181348,191608,180712,174121,180126,180571,172946,172833,178696,173813,173641,176958,175827,181002,179243	Y9C9A.13,hars-1,gop-1,mrps-18C,sur-5,hmp-1,pdhk-2,dnj-13,ldp-1,pqn-53,C18B12.6,nhr-1,cogc-1,F19C6.2,cdk-12,zip-7,lido-13,tank-1,ugt-52,rpoa-1,F25B5.6,gadr-2,ZK177.2,mai-1,R02F2.1,F39F10.3,Y50D4B.2,mel-32,scrt-1,mrp-8,smf-1,tag-30,Y25C1A.7,C35B8.3,samp-1,tric-1B.2,wsp-1,osm-3,rhy-1,zfp-3,gsp-1,cdk-4,dhhc-9,esyt-2,pqe-1,T22C1.1,dhs-19,eef-1B.1,lido-2,sel-5,apa-2,fmo-5,C17H11.6,dmd-5,E02D9.1,zer-1,ceh-51,nhr-48,cdk-11.2,nos-3,B0395.3,dcp-66,unc-76,gld-4,ymel-1,ubr-4,plr-1,ceh-21,par-5,taf-4,tufm-1,F14B6.6,ugt-37,ftt-2,arf-6,lst-2,egl-27,T20B3.1,cgef-1,rtel-1,hrdl-1,nhr-13,F10G7.10,nhr-88,hxk-3,aldo-2,sox-2,smk-1
GO:0044464	cell part	1.0837668445074e-05	-11.4324826731803	6911	98	0.777777777777778	126	11604	175015,176904,173651,178623,179204,3565555,181597,181783,178692,179656,178459,175559,181213,179624,176226,180992,175221,259744,181350,3564910,189418,175721,175666,177978,175882,183426,181472,179486,172563,175332,175731,177141,190342,177616,174727,180479,174455,174331,183848,175915,190094,185498,181152,173654,180939,178116,190710,175757,3565232,191236,177782,175842,3565419,178504,181682,181661,174535,181247,180014,172507,6418727,180233,175249,178596,172405,184287,181076,181750,176120,179578,181163,175599,173641,176958,181002,179243,175827,172833,172946,180571,180126,173813,178696,184293,176706,180712,174121,191608,181348,172068,176575,172735,176460,173105,175398,171630,180504,178113	rpoa-1,ugt-52,lido-13,tank-1,rol-3,cogc-1,C18B12.6,nhr-1,ldp-1,pqn-53,zip-7,cdk-12,F19C6.2,hmp-1,pdhk-2,sur-5,orai-1,ser-3,sto-4,dnj-13,Y9C9A.13,gop-1,mrps-18C,hars-1,esyt-2,dhhc-9,cdk-4,gsp-1,T22C1.1,ttc-7,pqe-1,osm-3,tric-1B.2,wsp-1,samp-1,zfp-3,rhy-1,shw-1,scrt-1,mel-32,Y50D4B.2,F39F10.3,C35B8.3,Y25C1A.7,smf-1,tag-30,mrp-8,R02F2.1,mai-1,ZK177.2,gadr-2,F25B5.6,clr-1,atgp-1,B0395.3,nhr-48,nos-3,cdk-11.2,unc-76,dcp-66,F15B9.10,ceh-51,zer-1,fmo-5,E02D9.1,dmd-5,C17H11.6,lido-2,eef-1B.1,dhs-19,apa-2,sel-5,nhr-88,hxk-3,sox-2,smk-1,aldo-2,hrdl-1,rtel-1,cgef-1,T20B3.1,F10G7.10,nhr-13,ugt-37,unc-71,lst-2,egl-27,arf-6,ftt-2,ubr-4,plr-1,gld-4,ymel-1,F14B6.6,tufm-1,taf-4,ceh-21,par-5
GO:0043231	intracellular membrane-bounded organelle	1.25166412618517e-05	-11.2884514981033	4095	68	0.53968253968254	126	11604	172405,184287,178596,175599,181750,172507,181682,181661,181247,180233,174121,181348,184293,173105,171630,175398,180504,178113,172068,176575,172735,176460,179243,181002,175827,173641,178696,172946,172833,180571,180126,176226,180992,175721,175666,177978,175015,176904,178623,173651,178459,175559,181213,3565555,181783,181597,178692,179656,173654,181152,190710,175915,183848,190094,185498,175757,191236,3565232,175842,175731,175882,181472,183426,179486,180479,174455,190342,174727	E02D9.1,dmd-5,fmo-5,sel-5,lido-2,dcp-66,B0395.3,nhr-48,cdk-11.2,ceh-51,egl-27,ftt-2,ugt-37,F14B6.6,taf-4,tufm-1,ceh-21,par-5,ubr-4,plr-1,gld-4,ymel-1,smk-1,sox-2,aldo-2,nhr-88,nhr-13,rtel-1,hrdl-1,cgef-1,T20B3.1,pdhk-2,sur-5,gop-1,mrps-18C,hars-1,rpoa-1,ugt-52,tank-1,lido-13,zip-7,cdk-12,F19C6.2,cogc-1,nhr-1,C18B12.6,ldp-1,pqn-53,Y25C1A.7,C35B8.3,mrp-8,mel-32,scrt-1,Y50D4B.2,F39F10.3,R02F2.1,ZK177.2,mai-1,F25B5.6,pqe-1,esyt-2,cdk-4,dhhc-9,gsp-1,zfp-3,rhy-1,tric-1B.2,samp-1
GO:0043229	intracellular organelle	3.54178736517369e-05	-10.2482939598301	4920	76	0.603174603174603	126	11604	191236,3565232,175757,175842,173654,181152,190710,180939,178116,183848,175915,185498,190094,174455,180479,174727,177141,177616,190342,175731,175882,179486,183426,181472,175666,175721,177978,180992,176226,175559,178459,181213,181783,181597,3565555,179656,178692,176904,175015,178623,173651,173105,178113,180504,175398,171630,176575,172068,172735,176460,191608,180712,174121,181348,184293,178696,180571,172833,172946,180126,181002,179243,175827,173641,175599,181163,181750,179578,184287,172405,178596,180233,172507,181682,181661,181247	ZK177.2,mai-1,R02F2.1,F25B5.6,Y25C1A.7,C35B8.3,mrp-8,smf-1,tag-30,scrt-1,mel-32,F39F10.3,Y50D4B.2,rhy-1,zfp-3,samp-1,osm-3,wsp-1,tric-1B.2,pqe-1,esyt-2,gsp-1,dhhc-9,cdk-4,mrps-18C,gop-1,hars-1,sur-5,pdhk-2,cdk-12,zip-7,F19C6.2,nhr-1,C18B12.6,cogc-1,pqn-53,ldp-1,ugt-52,rpoa-1,tank-1,lido-13,F14B6.6,par-5,ceh-21,tufm-1,taf-4,plr-1,ubr-4,gld-4,ymel-1,arf-6,lst-2,egl-27,ftt-2,ugt-37,nhr-13,cgef-1,hrdl-1,rtel-1,T20B3.1,sox-2,smk-1,aldo-2,nhr-88,sel-5,apa-2,lido-2,dhs-19,dmd-5,E02D9.1,fmo-5,ceh-51,dcp-66,B0395.3,nhr-48,cdk-11.2
GO:0043226	organelle	7.68539600880854e-05	-9.47360355920859	5015	76	0.603174603174603	126	11604	172507,181682,181661,181247,180233,172405,184287,178596,175599,181163,181750,179578,179243,181002,175827,173641,178696,172946,172833,180571,180126,174121,180712,191608,181348,184293,173105,171630,175398,180504,178113,176575,172068,172735,176460,175015,176904,178623,173651,178459,175559,181213,3565555,181597,181783,178692,179656,176226,180992,175666,175721,177978,175731,175882,181472,183426,179486,180479,174455,177141,177616,190342,174727,173654,181152,180939,178116,190710,183848,175915,190094,185498,175757,191236,3565232,175842	dcp-66,B0395.3,nhr-48,cdk-11.2,ceh-51,E02D9.1,dmd-5,fmo-5,sel-5,apa-2,lido-2,dhs-19,smk-1,sox-2,aldo-2,nhr-88,nhr-13,rtel-1,hrdl-1,cgef-1,T20B3.1,egl-27,lst-2,arf-6,ftt-2,ugt-37,F14B6.6,taf-4,tufm-1,ceh-21,par-5,plr-1,ubr-4,gld-4,ymel-1,rpoa-1,ugt-52,tank-1,lido-13,zip-7,cdk-12,F19C6.2,cogc-1,C18B12.6,nhr-1,ldp-1,pqn-53,pdhk-2,sur-5,mrps-18C,gop-1,hars-1,pqe-1,esyt-2,cdk-4,dhhc-9,gsp-1,zfp-3,rhy-1,osm-3,wsp-1,tric-1B.2,samp-1,Y25C1A.7,C35B8.3,smf-1,tag-30,mrp-8,scrt-1,mel-32,Y50D4B.2,F39F10.3,R02F2.1,ZK177.2,mai-1,F25B5.6
GO:0000151	ubiquitin ligase complex	0.000974190735998309	-6.93390344597978	105	6	0.0476190476190476	126	11604	173813,181076,177782,175249,189418,172833	F10G7.10,C17H11.6,gadr-2,zer-1,Y9C9A.13,hrdl-1
GO:0016581	NuRD complex	0.00114496915957564	-6.77237757720712	5	2	0.0158730158730159	126	11604	174121,172507	egl-27,dcp-66
