TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-CEL-372790	Signaling by GPCR	3.99773512311299e-14	-30.8504633203811	143	26	0.262626262626263	99	3154	177327,171990,187907,180571,190808,179077,171687,176825,171751,3565745,174068,180603,3565407,174235,174803,191240,183981,175756,171988,179962,171722,173748,175909,175489,180864,177546	mgl-3,unc-89,R151.1,cgef-1,pde-6,unc-70,gsa-1,tpa-1,egl-30,shc-1,dgk-5,spc-1,kin-1,pde-4,gpb-1,gbb-2,pde-3,osg-1,unc-73,gar-3,src-1,rhgf-2,let-756,acy-3,kin-2,itr-1
R-CEL-162582	Signal Transduction	1.43929452487507e-12	-27.2668680356686	522	46	0.464646464646465	99	3154	171988,191342,171722,173748,178465,186392,174235,181244,180603,172102,181620,174278,176825,177821,171736,177943,181195,180853,176808,177921,180571,180492,179962,175756,175489,175909,177546,180864,3565407,191240,174803,183981,175462,3565745,171751,180833,174068,181002,171990,177327,190808,187907,171687,183575,179077,174647	unc-73,dyf-2,src-1,rhgf-2,sta-1,daam-1,pde-4,pkn-1,spc-1,rga-6,kin-20,spv-1,tpa-1,egl-20,tln-1,tax-6,rrc-1,ctbp-1,lit-1,unc-43,cgef-1,toca-1,gar-3,osg-1,acy-3,let-756,itr-1,kin-2,kin-1,gbb-2,gpb-1,pde-3,nhr-6,shc-1,egl-30,egl-13,dgk-5,sox-2,unc-89,mgl-3,pde-6,R151.1,gsa-1,trk-1,unc-70,ptb-1
R-CEL-388396	GPCR downstream signaling	6.65031527019145e-12	-25.7363568533332	77	18	0.181818181818182	99	3154	176825,171751,174068,171990,177327,190808,180571,171687,179962,175756,171988,175489,173748,177546,174235,191240,174803,183981	tpa-1,egl-30,dgk-5,unc-89,mgl-3,pde-6,cgef-1,gsa-1,gar-3,osg-1,unc-73,acy-3,rhgf-2,itr-1,pde-4,gbb-2,gpb-1,pde-3
R-CEL-166520	Signalling by NGF	1.87674899821324e-08	-17.7911397202696	108	17	0.171717171717172	99	3154	3565745,175462,176825,180571,187907,171990,179077,183575,175909,173748,171722,175489,175756,171988,180864,180603,3565407	shc-1,nhr-6,tpa-1,cgef-1,R151.1,unc-89,unc-70,trk-1,let-756,rhgf-2,src-1,acy-3,osg-1,unc-73,kin-2,spc-1,kin-1
R-CEL-112314	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	5.85086163160957e-06	-12.0489216201116	44	9	0.0909090909090909	99	3154	3565407,177921,191240,174803,171687,182278,175489,179235,174258	kin-1,unc-43,gbb-2,gpb-1,gsa-1,ckk-1,acy-3,acr-16,glr-4
R-CEL-111885	Opioid Signalling	7.68908270487388e-06	-11.7757090657133	17	6	0.0606060606060606	99	3154	171687,180864,176825,174235,3565407,175489	gsa-1,kin-2,tpa-1,pde-4,kin-1,acy-3
R-CEL-881907	Gastrin-CREB signalling pathway via PKC and MAPK	8.92779839943576e-06	-11.6263407332886	71	11	0.111111111111111	99	3154	177546,174068,3565745,175909,171751,171722,176825,171988,179077,187907,180603	itr-1,dgk-5,shc-1,let-756,egl-30,src-1,tpa-1,unc-73,unc-70,R151.1,spc-1
R-CEL-109582	Hemostasis	1.04905687791413e-05	-11.4650339159448	149	16	0.161616161616162	99	3154	177004,171722,178918,180864,177546,3565407,175898,183981,171736,176825,171751,3565745,174068,177089,187907,181030	mca-2,src-1,ncx-2,kin-2,itr-1,kin-1,akap-1,pde-3,tln-1,tpa-1,egl-30,shc-1,dgk-5,mca-3,R151.1,unc-18
R-CEL-418346	Platelet homeostasis	1.12424699301622e-05	-11.3958119929627	18	6	0.0606060606060606	99	3154	171751,178918,177004,183981,177089,177546	egl-30,ncx-2,mca-2,pde-3,mca-3,itr-1
R-CEL-163359	Glucagon signaling in metabolic regulation	1.3066825177477e-05	-11.2454339689802	6	4	0.0404040404040404	99	3154	171687,180864,3565407,175489	gsa-1,kin-2,kin-1,acy-3
R-CEL-164378	PKA activation in glucagon signalling	1.3066825177477e-05	-11.2454339689802	6	4	0.0404040404040404	99	3154	171687,180864,3565407,175489	gsa-1,kin-2,kin-1,acy-3
R-CEL-187037	NGF signalling via TRKA from the plasma membrane	1.67986931090431e-05	-10.9942094657093	90	12	0.121212121212121	99	3154	3565407,180603,187907,183575,179077,176825,175462,3565745,175489,175909,171722,180864	kin-1,spc-1,R151.1,trk-1,unc-70,tpa-1,nhr-6,shc-1,acy-3,let-756,src-1,kin-2
R-CEL-2172127	DAP12 interactions	1.7522632560659e-05	-10.9520172234324	76	11	0.111111111111111	99	3154	179077,187907,3565407,180603,180864,3565745,175489,171722,175909,176825,175462	unc-70,R151.1,kin-1,spc-1,kin-2,shc-1,acy-3,src-1,let-756,tpa-1,nhr-6
R-CEL-186797	Signaling by PDGF	1.7522632560659e-05	-10.9520172234324	76	11	0.111111111111111	99	3154	187907,3565407,180603,179077,175489,3565745,175909,171722,176825,175462,180864	R151.1,kin-1,spc-1,unc-70,acy-3,shc-1,let-756,src-1,tpa-1,nhr-6,kin-2
R-CEL-186763	Downstream signal transduction	1.7522632560659e-05	-10.9520172234324	76	11	0.111111111111111	99	3154	180864,175462,176825,175489,3565745,171722,175909,179077,3565407,180603,187907	kin-2,nhr-6,tpa-1,acy-3,shc-1,src-1,let-756,unc-70,kin-1,spc-1,R151.1
R-CEL-2424491	DAP12 signaling	1.7522632560659e-05	-10.9520172234324	76	11	0.111111111111111	99	3154	175462,176825,3565745,175489,175909,171722,180864,3565407,180603,187907,179077	nhr-6,tpa-1,shc-1,acy-3,let-756,src-1,kin-2,kin-1,spc-1,R151.1,unc-70
R-CEL-194840	Rho GTPase cycle	1.76815142591829e-05	-10.9429908562785	50	9	0.0909090909090909	99	3154	180571,171990,174278,180492,172102,173748,171988,175756,181195	cgef-1,unc-89,spv-1,toca-1,rga-6,rhgf-2,unc-73,osg-1,rrc-1
R-CEL-5578775	Ion homeostasis	1.83210617163023e-05	-10.9074592464509	12	5	0.0505050505050505	99	3154	178918,177921,177004,177546,177089	ncx-2,unc-43,mca-2,itr-1,mca-3
R-CEL-180024	DARPP-32 events	3.00234873565163e-05	-10.4135305707339	3	3	0.0303030303030303	99	3154	3565407,174235,180864	kin-1,pde-4,kin-2
R-CEL-418555	G alpha (s) signalling events	3.04375967063156e-05	-10.399831979917	21	6	0.0606060606060606	99	3154	174803,175489,190808,174235,183981,171687	gpb-1,acy-3,pde-6,pde-4,pde-3,gsa-1
R-CEL-177929	Signaling by EGFR	5.76302609530836e-05	-9.76146276444885	86	11	0.111111111111111	99	3154	3565745,175489,175909,171722,176825,175462,180864,187907,3565407,180603,179077	shc-1,acy-3,let-756,src-1,tpa-1,nhr-6,kin-2,R151.1,kin-1,spc-1,unc-70
R-CEL-112040	G-protein mediated events	9.13960343367895e-05	-9.30030846844557	16	5	0.0505050505050505	99	3154	171687,180864,175489,3565407,176825	gsa-1,kin-2,acy-3,kin-1,tpa-1
R-CEL-416476	G alpha (q) signalling events	0.000126273930849772	-8.97705695648606	17	5	0.0505050505050505	99	3154	177546,174068,171751,176825,171988	itr-1,dgk-5,egl-30,tpa-1,unc-73
R-CEL-194315	Signaling by Rho GTPases	0.000159934821804839	-8.74074418944535	96	11	0.111111111111111	99	3154	186392,181195,173748,175756,171988,174278,172102,180492,180571,171990,181244	daam-1,rrc-1,rhgf-2,osg-1,unc-73,spv-1,rga-6,toca-1,cgef-1,unc-89,pkn-1
R-CEL-418360	Platelet calcium homeostasis	0.000165954146744888	-8.70379903219311	10	4	0.0404040404040404	99	3154	177546,177089,177004,178918	itr-1,mca-3,mca-2,ncx-2
R-CEL-397014	Muscle contraction	0.000225695430330447	-8.39632412099862	19	5	0.0505050505050505	99	3154	177089,177546,178918,177921,177004	mca-3,itr-1,ncx-2,unc-43,mca-2
R-CEL-204998	Cell death signalling via NRAGE, NRIF and NADE	0.000225695430330447	-8.39632412099862	19	5	0.0505050505050505	99	3154	173748,180571,175756,171988,171990	rhgf-2,cgef-1,osg-1,unc-73,unc-89
R-CEL-5576891	Cardiac conduction	0.000225695430330447	-8.39632412099862	19	5	0.0505050505050505	99	3154	177546,177089,178918,177004,177921	itr-1,mca-3,ncx-2,mca-2,unc-43
R-CEL-193648	NRAGE signals death through JNK	0.000225695430330447	-8.39632412099862	19	5	0.0505050505050505	99	3154	180571,173748,171990,171988,175756	cgef-1,rhgf-2,unc-89,unc-73,osg-1
R-CEL-977444	GABA B receptor activation	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	171687,174803,175489,191240	gsa-1,gpb-1,acy-3,gbb-2
R-CEL-991365	Activation of GABAB receptors	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	175489,191240,174803,171687	acy-3,gbb-2,gpb-1,gsa-1
R-CEL-111933	Calmodulin induced events	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	180864,3565407,176825,175489	kin-2,kin-1,tpa-1,acy-3
R-CEL-432040	Vasopressin regulates renal water homeostasis via Aquaporins	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	3565407,175489,171687,180864	kin-1,acy-3,gsa-1,kin-2
R-CEL-111996	Ca-dependent events	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	180864,3565407,176825,175489	kin-2,kin-1,tpa-1,acy-3
R-CEL-111997	CaM pathway	0.000254522725912062	-8.27612042964579	11	4	0.0404040404040404	99	3154	180864,3565407,176825,175489	kin-2,kin-1,tpa-1,acy-3
R-CEL-112316	Neuronal System	0.000275569152999105	-8.19667195179765	137	13	0.131313131313131	99	3154	174258,179235,181706,175489,182278,171687,176572,181024,191240,174803,177921,3565407,182864	glr-4,acr-16,ace-1,acy-3,ckk-1,gsa-1,twk-31,twk-17,gbb-2,gpb-1,unc-43,kin-1,twk-39
R-CEL-163615	PKA activation	0.000286679725702845	-8.15714490364505	5	3	0.0303030303030303	99	3154	175489,3565407,180864	acy-3,kin-1,kin-2
R-CEL-111931	PKA-mediated phosphorylation of CREB	0.000286679725702845	-8.15714490364505	5	3	0.0303030303030303	99	3154	180864,175489,3565407	kin-2,acy-3,kin-1
R-CEL-193704	p75 NTR receptor-mediated signalling	0.000293492688317393	-8.13365783104257	20	5	0.0505050505050505	99	3154	171990,175756,171988,180571,173748	unc-89,osg-1,unc-73,cgef-1,rhgf-2
R-CEL-163685	Integration of energy metabolism	0.00035841745526647	-7.933812174739	44	7	0.0707070707070707	99	3154	177513,3565407,175489,180570,180864,171687,177546	egl-19,kin-1,acy-3,unc-2,kin-2,gsa-1,itr-1
R-CEL-212718	EGFR interacts with phospholipase C-gamma	0.000372623558008996	-7.89494187579172	12	4	0.0404040404040404	99	3154	175489,3565407,176825,180864	acy-3,kin-1,tpa-1,kin-2
R-CEL-167021	PLC-gamma1 signalling	0.000372623558008996	-7.89494187579172	12	4	0.0404040404040404	99	3154	180864,176825,3565407,175489	kin-2,tpa-1,kin-1,acy-3
R-CEL-1489509	DAG and IP3 signaling	0.000372623558008996	-7.89494187579172	12	4	0.0404040404040404	99	3154	3565407,176825,175489,180864	kin-1,tpa-1,acy-3,kin-2
