TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS50174	G_PATCH	1.38262078573293e-11	-25.0044552047177	14	9	0.0463917525773196	194	7024	259457,178091,179318,179679,177568,174456,175574,178216,177923	ZK1320.7,rbm-17,K07B1.7,T04H1.5,zgpa-1,T23G7.3,R07E5.1,Y55D9A.2,gkow-1
PS50076	DNAJ_2	1.09161390351065e-08	-18.3330234973633	33	10	0.0515463917525773	194	7024	178171,182084,176211,176761,175616,176241,177419,179227,171833,187149	dnj-26,dnj-3,dnj-10,dnj-17,dnj-18,F54F2.9,dnj-11,dnj-22,dnj-30,dnj-15
PS50013	CHROMO_2	0.000454407938489211	-7.69651522044319	14	4	0.0206185567010309	194	7024	176190,177536,176506,172432	cec-1,cec-4,hpl-2,chd-1
PS50192	T_SNARE	0.000454407938489211	-7.69651522044319	14	4	0.0206185567010309	194	7024	172663,188509,3565871,175712	syx-17,aex-4,syx-3,syx-16
PS00636	DNAJ_1	0.000606341180645483	-7.40806772595697	15	4	0.0206185567010309	194	7024	179227,176761,182084,176211	dnj-22,dnj-17,dnj-3,dnj-10
PS51037	YEATS	0.000759017637135047	-7.18348554350655	2	2	0.0103092783505155	194	7024	187434,190914	gfl-1,Y105E8B.7
PS50178	ZF_FYVE	0.00127371714497841	-6.66581576769256	18	4	0.0206185567010309	194	7024	177603,177617,179740,179832	rabs-5,hgrs-1,R11D1.10,eea-1
PS00028	ZINC_FINGER_C2H2_1	0.00159576275296007	-6.44040344203171	161	12	0.0618556701030928	194	7024	177603,188731,172281,172100,176141,176245,174148,173850,176761,186375,179832,178004	rabs-5,T22C8.3,C27A12.2,F57C9.4,vms-1,F44E2.7,C52E12.1,ZK546.5,dnj-17,F56D1.1,eea-1,Y5F2A.4
PS51293	SANT	0.00215699883104585	-6.13903745351043	10	3	0.0154639175257732	194	7024	176241,174194,179192	F54F2.9,ada-2,spr-1
PS50089	ZF_RING_2	0.0021596301770306	-6.1378182862826	145	11	0.0567010309278351	194	7024	181985,178150,182932,173917,173412,175931,176180,187234,177501,174148,181897	B0416.4,mig-32,C26B9.6,brap-2,trul-1,C09E7.8,rfp-1,K09F6.7,F42C5.4,C52E12.1,B0281.3
PS50173	UMUC	0.00223554582331654	-6.10326986448353	3	2	0.0103092783505155	194	7024	176209,174275	polk-1,rev-1
PS50245	CAP_GLY_2	0.00438977121506008	-5.42847816827357	4	2	0.0103092783505155	194	7024	186176,177624	tbcb-1,tbce-1
PS50305	SIRTUIN	0.00438977121506008	-5.42847816827357	4	2	0.0103092783505155	194	7024	177924,182284	sir-2.1,sir-2.4
