TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	5.99499307618927e-05	-9.72200083142232	21	5	0.0666666666666667	75	3519	176841,177891,181891,173518,177473	cogc-8,copg-1,memb-1,cogc-4,cogc-2
GO_GOLGI_TRANSPORT_COMPLEX	GO_GOLGI_TRANSPORT_COMPLEX	9.02173939134388e-05	-9.31328831230858	5	3	0.04	75	3519	177473,176841,173518	cogc-2,cogc-8,cogc-4
chr8q24	chr8q24	0.000119113664073874	-9.03543236044341	24	5	0.0666666666666667	75	3519	178419,172582,187641,187512,175714	eef-1B.2,cyc-1,R06C7.6,ger-1,nex-1
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	0.000143008186386947	-8.85260868188177	39	6	0.08	75	3519	181232,172171,181658,179572,172363,177202	C14H10.3,cln-3.2,gpn-1,cnb-1,nuo-2,tald-1
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP	0.000146432581008561	-8.82894543332448	25	5	0.0666666666666667	75	3519	178395,177891,183479,178419,177852	anoh-2,copg-1,C45G9.2,eef-1B.2,dhp-2
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	0.000189592339461957	-8.57063437264126	58	7	0.0933333333333333	75	3519	174564,183479,178419,172647,187512,172171,187898	let-268,C45G9.2,eef-1B.2,rskn-1,ger-1,cln-3.2,nac-2
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	0.000306221058799468	-8.09120330245021	29	5	0.0666666666666667	75	3519	178419,172582,175714,187641,187512	eef-1B.2,cyc-1,nex-1,R06C7.6,ger-1
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	0.00055521095444693	-7.49616241833425	90	8	0.106666666666667	75	3519	177902,172587,185357,182835,179850,181891,172363,177202	tram-1,ath-1,trpp-4,C24B5.4,F53F4.10,memb-1,nuo-2,tald-1
GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_8H_BMDC_UP	0.00066028624476296	-7.32283711277998	34	5	0.0666666666666667	75	3519	174638,187534,174562,174564,172363	ccm-3,mocs-1,ttc-36,let-268,nuo-2
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP	0.00066028624476296	-7.32283711277998	34	5	0.0666666666666667	75	3519	173341,177891,177852,183479,178419	dnj-12,copg-1,dhp-2,C45G9.2,eef-1B.2
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	0.000878790822382076	-7.03696366086056	54	6	0.08	75	3519	177891,173341,178395,178419,183479,177852	copg-1,dnj-12,anoh-2,eef-1B.2,C45G9.2,dhp-2
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN	GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN	0.00106813933885154	-6.84183707986477	56	6	0.08	75	3519	179240,172715,180631,178419,174564,175598	tag-196,fasn-1,unc-78,eef-1B.2,let-268,idhg-1
GO_ORGANELLE_SUBCOMPARTMENT	GO_ORGANELLE_SUBCOMPARTMENT	0.00196596583316747	-6.23177163626501	109	8	0.106666666666667	75	3519	177473,185357,172171,176841,173518,172851,181684,173304	cogc-2,trpp-4,cln-3.2,cogc-8,cogc-4,sqv-5,cpd-2,apg-1
GO_TRANS_GOLGI_NETWORK_MEMBRANE	GO_TRANS_GOLGI_NETWORK_MEMBRANE	0.00199421330072553	-6.21750564188691	26	4	0.0533333333333333	75	3519	176841,173518,173304,177473	cogc-8,cogc-4,apg-1,cogc-2
RIZKI_TUMOR_INVASIVENESS_3D_DN	RIZKI_TUMOR_INVASIVENESS_3D_DN	0.00210362128191717	-6.16409499939725	86	7	0.0933333333333333	75	3519	172587,174638,177852,179686,183479,172715,174233	ath-1,ccm-3,dhp-2,srpa-68,C45G9.2,fasn-1,cdc-42
GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP	0.00233518777818022	-6.05966297217384	65	6	0.08	75	3519	178419,175394,185357,174638,177902,3564970	eef-1B.2,Y71H2AM.6,trpp-4,ccm-3,tram-1,vha-13
