TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
cel00190	Oxidative phosphorylation	0.00288196292772699	-5.84928364487165	99	7	0.12962962962963	54	2735	172582,178096,3564970,172438,178219,179850,172363	cyc-1,ZK809.3,vha-13,nuo-6,vha-7,F53F4.10,nuo-2
ko00190	Oxidative phosphorylation	0.00288196292772699	-5.84928364487165	99	7	0.12962962962963	54	2735	172363,179850,178096,172582,172438,178219,3564970	nuo-2,F53F4.10,ZK809.3,cyc-1,nuo-6,vha-7,vha-13
cel01100	Metabolic pathways	0.00474574824781598	-5.35050616750488	792	25	0.462962962962963	54	2735	176557,187512,181209,179850,181370,188484,175732,175598,172363,177900,174401,175394,177852,178096,180519,172486,172715,178019,172851,184440,172582,177202,178219,172438,3564970	gly-9,ger-1,cysl-1,F53F4.10,sams-1,T13G4.4,F52C9.3,idhg-1,nuo-2,qns-1,pah-1,Y71H2AM.6,dhp-2,ZK809.3,acl-4,gcsh-2,fasn-1,pigq-1,sqv-5,F13H8.9,cyc-1,tald-1,vha-7,nuo-6,vha-13
cel01230	Biosynthesis of amino acids	0.0120491961189098	-4.41875733339449	71	5	0.0925925925925926	54	2735	174401,181209,175598,177202,181370	pah-1,cysl-1,idhg-1,tald-1,sams-1
ko01230	Biosynthesis of amino acids	0.0120491961189098	-4.41875733339449	71	5	0.0925925925925926	54	2735	177202,181370,174401,175598,181209	tald-1,sams-1,pah-1,idhg-1,cysl-1
M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	0.0187780619696039	-3.97506600703386	11	2	0.037037037037037	54	2735	172363,179850	nuo-2,F53F4.10
cel_M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	0.0187780619696039	-3.97506600703386	11	2	0.037037037037037	54	2735	179850,172363	F53F4.10,nuo-2
cel00770	Pantothenate and CoA biosynthesis	0.0222513378085444	-3.80535314595068	12	2	0.037037037037037	54	2735	175394,177852	Y71H2AM.6,dhp-2
ko00770	Pantothenate and CoA biosynthesis	0.0222513378085444	-3.80535314595068	12	2	0.037037037037037	54	2735	177852,175394	dhp-2,Y71H2AM.6
cel_M00083	Fatty acid biosynthesis, elongation	0.0391053682447757	-3.24149552615214	2	1	0.0185185185185185	54	2735	172715	fasn-1
M00151	Cytochrome bc1 complex respiratory unit	0.0391053682447757	-3.24149552615214	2	1	0.0185185185185185	54	2735	172582	cyc-1
M00083	Fatty acid biosynthesis, elongation	0.0391053682447757	-3.24149552615214	2	1	0.0185185185185185	54	2735	172715	fasn-1
cel_M00151	Cytochrome bc1 complex respiratory unit	0.0391053682447757	-3.24149552615214	2	1	0.0185185185185185	54	2735	172582	cyc-1
cel00270	Cysteine and methionine metabolism	0.0403148913259154	-3.21103436647286	39	3	0.0555555555555556	54	2735	188484,181370,181209	T13G4.4,sams-1,cysl-1
