TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00322	KH	1.16042554377783e-06	-13.666723772034	27	7	0.0593220338983051	118	5448	175988,172786,177042,187350,172532,259844,177620	tofu-7,C41G7.3,Y69A2AR.32,fubl-4,gld-1,Y57G11C.36,K07H8.9
SM00949	PAZ	1.36461380594458e-06	-13.5046390954064	18	6	0.0508474576271186	118	5448	174932,172861,177591,172515,172463,172152	wago-4,alg-5,csr-1,prg-1,wago-1,ppw-2
SM00950	Piwi	3.78206585294067e-06	-12.4852401756795	21	6	0.0508474576271186	118	5448	172152,172463,172515,177591,174932,172861	ppw-2,wago-1,prg-1,csr-1,wago-4,alg-5
SM00298	CHROMO	5.23335836467696e-05	-9.85787225823622	20	5	0.0423728813559322	118	5448	176506,183036,172354,176704,179939	hpl-2,heri-1,K06A5.1,cec-7,set-31
SM00025	Pumilio	6.13755460799662e-05	-9.69849907445591	11	4	0.0338983050847458	118	5448	174197,174016,174017,177332	puf-8,fbf-1,fbf-2,puf-7
SM00583	SPK	0.000122060682546228	-9.01099223897246	37	6	0.0508474576271186	118	5448	173755,3565594,176781,173735,190332,174856	C16A11.4,set-24,T28A8.4,Y14H12B.2,Y57A10A.2,Y57A10A.5
SM00225	BTB	0.000360562182318483	-7.92784612701954	126	10	0.0847457627118644	118	5448	186648,181826,185115,177995,176092,186442,186093,186092,186443,186650	bath-1,bath-24,bath-45,Y43E12A.3,cyk-7,btb-20,bath-2,bath-7,btb-19,bath-5
SM00317	SET	0.000404504963141521	-7.81284655172265	30	5	0.0423728813559322	118	5448	3565594,183391,179939,179457,182356	set-24,set-32,set-31,set-22,set-3
SM00343	ZnF_C2HC	0.00143961304086907	-6.54338092312505	11	3	0.0254237288135593	118	5448	172414,172361,171941	glh-1,glh-2,glh-4
SM00213	UBQ	0.00186063905576202	-6.28683527189988	25	4	0.0338983050847458	118	5448	182672,173558,173690,182671	C16C8.5,F52C6.2,C16C8.11,C16C8.4
SM00533	MUTSd	0.00271276803719559	-5.90978574944152	4	2	0.0169491525423729	118	5448	171914,178268	msh-6,msh-5
SM00534	MUTSac	0.00271276803719559	-5.90978574944152	4	2	0.0169491525423729	118	5448	171914,178268	msh-6,msh-5
SM00256	FBOX	0.00372476761397051	-5.59275081460794	171	10	0.0847457627118644	118	5448	189629,180320,190394,180321,186462,180187,4363083,189628,186560,190972	fbxa-211,ftr-1,fbxa-106,fog-2,fbxa-192,fbxa-210,Y37H2A.12,fbxa-107,fbxa-108,fbxa-114
SM00357	CSP	0.00445729181807939	-5.41321391305753	5	2	0.0169491525423729	118	5448	172219,172211	cey-2,cey-3
SM01332	Cyclin_C	0.0065914729178494	-5.02197844742228	6	2	0.0169491525423729	118	5448	171993,173782	cyb-2.2,T12C9.7
SM00526	H15	0.00909790037920969	-4.69971161964041	7	2	0.0169491525423729	118	5448	178866,172242	hil-4,hil-5
SM00494	ChtBD2	0.0151606369779214	-4.18905288263732	9	2	0.0169491525423729	118	5448	175991,178061	cpg-2,cbd-1
SM00360	RRM	0.0207831606280622	-3.87361220535526	100	6	0.0508474576271186	118	5448	173070,179070,171895,171627,173931,176310	rbm-3.1,spn-4,fog-1,rnp-8,daz-1,cpb-1
SM00099	btg1	0.0216593245228133	-3.83231922336125	1	1	0.00847457627118644	118	5448	172863	fog-3
SM00061	MATH	0.0226753551814272	-3.7864766190936	75	5	0.0423728813559322	118	5448	186092,186650,185115,186648,186093	bath-7,bath-5,bath-45,bath-1,bath-2
SM01339	NODP	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	176286	glp-1
SM00384	AT_hook	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	174829	hmg-12
SM00300	ChSh	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	176506	hpl-2
SM00004	NL	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	176286	glp-1
SM00238	BIR	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	179841	bir-2
SM01376	eIF-5a	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	176373	iff-1
SM01338	NOD	0.0428534129573665	-3.14996998816345	2	1	0.00847457627118644	118	5448	176286	glp-1
SM00385	CYCLIN	0.05678794389788	-2.86843123110339	18	2	0.0169491525423729	118	5448	173782,171993	T12C9.7,cyb-2.2
SM00243	GAS2	0.0635921748514646	-2.75526485313238	3	1	0.00847457627118644	118	5448	177642	M116.5
SM01287	Rtt106	0.0635921748514646	-2.75526485313238	3	1	0.00847457627118644	118	5448	172250	hmg-3
SM00673	CARP	0.0635921748514646	-2.75526485313238	3	1	0.00847457627118644	118	5448	266829	cas-2
SM01337	APC10	0.0635921748514646	-2.75526485313238	3	1	0.00847457627118644	118	5448	179454	apc-10
SM00512	Skp1	0.0811115154783879	-2.51193033683836	22	2	0.0169491525423729	118	5448	174257,172773	skr-17,skr-2
SM00258	SAND	0.0838853104558975	-2.47830476479628	4	1	0.00847457627118644	118	5448	182915	spe-44
SM00474	35EXOc	0.0838853104558975	-2.47830476479628	4	1	0.00847457627118644	118	5448	176347	mut-7
SM00490	HELICc	0.088054513021208	-2.42979919014379	78	4	0.0338983050847458	118	5448	171941,172361,172414,175083	glh-4,glh-2,glh-1,Y54G11A.3
SM00487	DEXDc	0.0912748723769963	-2.3938797496666	79	4	0.0338983050847458	118	5448	171941,175083,172414,172361	glh-4,Y54G11A.3,glh-1,glh-2
SM00033	CH	0.0942755518083206	-2.36153338267722	24	2	0.0169491525423729	118	5448	177642,175653	M116.5,F26F4.5
SM01163	DUF1785	0.103742315115165	-2.26584519379387	5	1	0.00847457627118644	118	5448	172861	alg-5
SM00503	SynN	0.103742315115165	-2.26584519379387	5	1	0.00847457627118644	118	5448	177647	syx-4
SM00730	PSN	0.103742315115165	-2.26584519379387	5	1	0.00847457627118644	118	5448	172017	hop-1
SM00498	FH2	0.142184914083598	-1.95062685666705	7	1	0.00847457627118644	118	5448	179786	inft-2
SM00055	FCH	0.142184914083598	-1.95062685666705	7	1	0.00847457627118644	118	5448	176812	toca-2
SM00428	H3	0.178991997179973	-1.72041418263261	9	1	0.00847457627118644	118	5448	179734	his-74
SM00449	SPRY	0.214232576827823	-1.54069304650148	11	1	0.00847457627118644	118	5448	179089	tofu-2
SM00184	RING	0.228671229569878	-1.47546998573623	113	4	0.0338983050847458	118	5448	175275,189994,172277,181957	par-2,Y47G6A.14,rnf-1,B0393.6
SM00450	RHOD	0.247972777446956	-1.39443630720119	13	1	0.00847457627118644	118	5448	172353	cdc-25.1
SM00361	RRM_1	0.247972777446956	-1.39443630720119	13	1	0.00847457627118644	118	5448	173070	rbm-3.1
SM00195	DSPc	0.264300139409983	-1.33066992990331	14	1	0.00847457627118644	118	5448	173945	cdc-14
SM00397	t_SNARE	0.264300139409983	-1.33066992990331	14	1	0.00847457627118644	118	5448	177647	syx-4
SM00717	SANT	0.295907730981485	-1.21770759290989	16	1	0.00847457627118644	118	5448	172711	snpc-4
SM00398	HMG	0.295907730981485	-1.21770759290989	16	1	0.00847457627118644	118	5448	172250	hmg-3
SM00382	AAA	0.404444667439728	-0.905240344325759	106	3	0.0254237288135593	118	5448	175403,177914,181538	F56F11.4,rad-51,prx-1
SM00248	ANK	0.500443886503612	-0.692259801390102	77	2	0.0169491525423729	118	5448	175959,176286	brd-1,glp-1
SM00356	ZnF_C3H1	0.504772510991318	-0.683647424484868	32	1	0.00847457627118644	118	5448	178296	mex-5
SM00355	ZnF_C2H2	0.564526598462984	-0.571767777878936	135	3	0.0254237288135593	118	5448	172844,190056,172470	lsl-1,Y48G9A.11,ztf-15
SM00179	EGF_CA	0.593893384036665	-0.521055463883181	41	1	0.00847457627118644	118	5448	176286	glp-1
SM00156	PP2Ac	0.628209663197659	-0.464881309637319	45	1	0.00847457627118644	118	5448	184829	F22D6.9
SM00028	TPR	0.628209663197659	-0.464881309637319	45	1	0.00847457627118644	118	5448	178007	klc-1
SM00054	EFh	0.688449829944971	-0.373312832103231	53	1	0.00847457627118644	118	5448	186276	F55A11.4
SM00326	SH3	0.714832670794768	-0.335706790537153	57	1	0.00847457627118644	118	5448	176812	toca-2
SM00233	PH	0.766368845498116	-0.266091703597829	66	1	0.00847457627118644	118	5448	174055	ani-2
SM00181	EGF	0.799968658224304	-0.223182729301277	73	1	0.00847457627118644	118	5448	176286	glp-1
SM00220	S_TKc	0.858543985201063	-0.152517365011163	277	4	0.0338983050847458	118	5448	266900,183036,171838,190948	plk-3,heri-1,plk-2,Y111B2A.1
SM00320	WD40	0.940034888669071	-0.0618382888014602	127	1	0.00847457627118644	118	5448	172015	snrp-40.2
SM00651	Sm	0.999999999997374	-2.62554298470769e-12	17	0	0	118	5448
SM01048	C6	0.999999999997374	-2.62554298470769e-12	17	0	0	118	5448
SM00454	SAM	0.999999999997374	-2.62554298470769e-12	17	0	0	118	5448
SM00338	BRLZ	0.999999999997374	-2.62554298470769e-12	17	0	0	118	5448
SM00335	ANX	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00889	EFG_IV	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00674	CENPB	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00281	LamB	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00604	MD	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01027	Beta-Casp	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00440	ZnF_C2C2	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00217	WAP	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01343	FATC	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00484	XPGI	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00102	ADF	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00145	PI3Ka	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00027	EH	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00390	GoLoco	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00050	DISIN	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00913	IBN_N	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01330	Frizzled	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00439	BAH	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00446	LRRcap	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01372	E2F_TDP	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01388	Mob1_phocein	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00406	IGv	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00584	TLDc	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00546	CUE	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00679	CTNS	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00279	HhH2	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00678	WWE	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00115	CASc	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00013	LRRNT	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00387	HATPase_c	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00846	Gp_dh_N	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01026	Beach	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00427	H2B	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00568	GRAM	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00666	PB1	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00485	XPGN	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00224	GGL	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00557	IG_FLMN	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00288	VHS	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00444	GYF	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00429	IPT	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00463	SMR	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00246	WH2	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01053	CaMBD	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00642	Aamy	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00745	MIT	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM01195	FA	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00727	STI1	0.999999999997413	-2.58694040208764e-12	4	0	0	118	5448
SM00182	CULLIN	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00948	Proteasome_A_N	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00216	VWD	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00396	ZnF_UBR1	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00513	SAP	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00150	SPEC	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00664	DoH	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00032	CCP	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00744	RINGv	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00234	START	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00232	JAB_MPN	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00165	UBA	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00523	DWA	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00386	HAT	0.999999999997842	-2.15819483591512e-12	7	0	0	118	5448
SM00339	FH	0.999999999998249	-1.75061746175681e-12	18	0	0	118	5448
SM00295	B41	0.999999999998249	-1.75061746175681e-12	18	0	0	118	5448
SM00242	MYSc	0.999999999998249	-1.75061746175681e-12	18	0	0	118	5448
SM00315	RGS	0.999999999998249	-1.75061746175681e-12	18	0	0	118	5448
SM00587	CHK	0.999999999998651	-1.34867478119024e-12	24	0	0	118	5448
SM00636	Glyco_18	0.999999999998705	-1.29512264838867e-12	31	0	0	118	5448
SM00109	C1	0.999999999998705	-1.29512264838867e-12	31	0	0	118	5448
SM00332	PP2Cc	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00847	HA2	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00831	Cation_ATPase_N	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00312	PX	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00112	CA	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00647	IBR	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00268	ACTIN	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00180	EGF_Lam	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00244	PHB	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00301	DM	0.999999999998709	-1.29090873657366e-12	11	0	0	118	5448
SM00198	SCP	0.999999999998975	-1.02507076057656e-12	32	0	0	118	5448
SM00271	DnaJ	0.999999999998975	-1.02507076057656e-12	32	0	0	118	5448
SM00049	DEP	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00595	MADF	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM01189	ELM2	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00116	CBS	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM01117	Cyt-b5	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00015	IQ	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00724	TLC	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00918	Lig_chan-Glu_bd	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00119	HECTc	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00702	P4Hc	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00471	HDc	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00079	PBPe	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00072	GuKc	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00328	BPI1	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00314	RA	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00451	ZnF_U1	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00848	Inhibitor_I29	0.999999999999965	-3.46761789941705e-14	9	0	0	118	5448
SM00230	CysPc	1.00000000000019	1.86404541178977e-13	12	0	0	118	5448
SM00558	JmjC	1.00000000000019	1.86404541178977e-13	12	0	0	118	5448
SM00849	Lactamase_B	1.00000000000019	1.86404541178977e-13	12	0	0	118	5448
SM00829	PKS_ER	1.00000000000019	1.86404541178977e-13	12	0	0	118	5448
SM00401	ZnF_GATA	1.00000000000157	1.56936013854683e-12	13	0	0	118	5448
