TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko00564	Glycerophospholipid metabolism	2.59746654394983e-06	-12.8609739941523	55	12	0.1	120	2735	172097,175339,3565046,176399,172587,181211,174902,173734,176027,181671,179032,179398	ept-1,mboa-6,cdgs-1,gpdh-2,ath-1,pssy-1,pisy-1,plpp-1.1,psd-1,acl-1,acl-9,acl-2
cel00564	Glycerophospholipid metabolism	2.59746654394983e-06	-12.8609739941523	55	12	0.1	120	2735	179398,179032,181671,176027,173734,174902,181211,172587,175339,3565046,176399,172097	acl-2,acl-9,acl-1,psd-1,plpp-1.1,pisy-1,pssy-1,ath-1,mboa-6,cdgs-1,gpdh-2,ept-1
ko04144	Endocytosis	1.17140508916317e-05	-11.3547215057926	108	16	0.133333333333333	120	2735	176560,179737,175801,171935,172755,178944,3565442,174673,174233,179832,174908,176697,182286,174091,191608,177497	rab-35,istr-1,arf-1.2,rab-8,rab-5,vps-37,arx-3,cap-2,cdc-42,eea-1,vps-2,arx-5,mvb-12,vps-32.1,arf-6,cap-1
cel04144	Endocytosis	1.17140508916317e-05	-11.3547215057926	108	16	0.133333333333333	120	2735	174233,179832,174908,176697,182286,174091,177497,191608,176560,175801,179737,171935,172755,3565442,178944,174673	cdc-42,eea-1,vps-2,arx-5,mvb-12,vps-32.1,cap-1,arf-6,rab-35,arf-1.2,istr-1,rab-8,rab-5,arx-3,vps-37,cap-2
cel04141	Protein processing in endoplasmic reticulum	0.000632899632956405	-7.3651987061225	135	15	0.125	120	2735	176957,172915,176089,175472,178040,174785,175886,180983,177217,180746,177072,177902,3565862,172208,177057	npp-20,cup-2,ZK686.3,pdi-1,dnj-1,rad-23,stt-3,dnj-7,sar-1,dnj-14,Y54G2A.18,tram-1,dnj-19,ostd-1,ubxn-2
ko04141	Protein processing in endoplasmic reticulum	0.000632899632956405	-7.3651987061225	135	15	0.125	120	2735	175472,176089,178040,176957,172915,3565862,177057,172208,174785,175886,180983,177217,180746,177072,177902	pdi-1,ZK686.3,dnj-1,npp-20,cup-2,dnj-19,ubxn-2,ostd-1,rad-23,stt-3,dnj-7,sar-1,dnj-14,Y54G2A.18,tram-1
cel00510	N-Glycan biosynthesis	0.00090242568828517	-7.01042421099758	37	7	0.0583333333333333	120	2735	172855,182392,175886,178189,172208,176089,190436	algn-10,algn-6,stt-3,dpm-3,ostd-1,ZK686.3,algn-7
ko00510	N-Glycan biosynthesis	0.00090242568828517	-7.01042421099758	37	7	0.0583333333333333	120	2735	175886,182392,172855,190436,176089,172208,178189	stt-3,algn-6,algn-10,algn-7,ZK686.3,ostd-1,dpm-3
cel_M00089	Triacylglycerol biosynthesis	0.000915621686864971	-6.99590728420638	11	4	0.0333333333333333	120	2735	179032,179398,181671,173734	acl-9,acl-2,acl-1,plpp-1.1
M00089	Triacylglycerol biosynthesis	0.000915621686864971	-6.99590728420638	11	4	0.0333333333333333	120	2735	173734,179032,179398,181671	plpp-1.1,acl-9,acl-2,acl-1
M00072	N-glycosylation by oligosaccharyltransferase	0.00149552470471065	-6.50527816066552	6	3	0.025	120	2735	175886,172208,176089	stt-3,ostd-1,ZK686.3
cel_M00072	N-glycosylation by oligosaccharyltransferase	0.00149552470471065	-6.50527816066552	6	3	0.025	120	2735	176089,172208,175886	ZK686.3,ostd-1,stt-3
cel_M00341	Proteasome, 19S regulatory particle (PA700)	0.00266414433447535	-5.92787234816379	23	5	0.0416666666666667	120	2735	3565888,172977,172238,173744,175972	rpn-13,rpn-10,rpt-5,rpn-11,rpn-6.1
M00341	Proteasome, 19S regulatory particle (PA700)	0.00266414433447535	-5.92787234816379	23	5	0.0416666666666667	120	2735	3565888,173744,172238,172977,175972	rpn-13,rpn-11,rpt-5,rpn-10,rpn-6.1
ko00900	Terpenoid backbone biosynthesis	0.0053797064798486	-5.22512146394573	17	4	0.0333333333333333	120	2735	179946,187374,172820,173075	fntb-1,M01E11.1,fce-1,fdps-1
cel00900	Terpenoid backbone biosynthesis	0.0053797064798486	-5.22512146394573	17	4	0.0333333333333333	120	2735	173075,172820,187374,179946	fdps-1,fce-1,M01E11.1,fntb-1
cel04145	Phagosome	0.00554186283230233	-5.19542458342464	63	8	0.0666666666666667	120	2735	174272,172134,3564970,179832,177757,180912,178260,172755	vha-4,vha-16,vha-13,eea-1,vha-17,lmp-1,dli-1,rab-5
ko04145	Phagosome	0.00554186283230233	-5.19542458342464	63	8	0.0666666666666667	120	2735	178260,172755,3564970,174272,172134,180912,177757,179832	dli-1,rab-5,vha-13,vha-4,vha-16,lmp-1,vha-17,eea-1
cel03050	Proteasome	0.00709751646411688	-4.94801034991334	40	6	0.05	120	2735	3565888,172977,173744,172238,172674,175972	rpn-13,rpn-10,rpn-11,rpt-5,pbs-7,rpn-6.1
ko03050	Proteasome	0.00709751646411688	-4.94801034991334	40	6	0.05	120	2735	172674,3565888,172977,172238,173744,175972	pbs-7,rpn-13,rpn-10,rpt-5,rpn-11,rpn-6.1
M00409	ESCRT-I complex	0.0108093474139804	-4.52734401788775	4	2	0.0166666666666667	120	2735	182286,178944	mvb-12,vps-37
cel_M00409	ESCRT-I complex	0.0108093474139804	-4.52734401788775	4	2	0.0166666666666667	120	2735	178944,182286	vps-37,mvb-12
M00160	V-type ATPase, eukaryotes	0.0118113770108586	-4.43869205854534	21	4	0.0333333333333333	120	2735	172134,174272,3564970,177757	vha-16,vha-4,vha-13,vha-17
cel_M00160	V-type ATPase, eukaryotes	0.0118113770108586	-4.43869205854534	21	4	0.0333333333333333	120	2735	177757,172134,174272,3564970	vha-17,vha-16,vha-4,vha-13
cel_M00055	N-glycan precursor biosynthesis	0.0170639192151232	-4.07078903205289	13	3	0.025	120	2735	190436,182392,172855	algn-7,algn-6,algn-10
M00055	N-glycan precursor biosynthesis	0.0170639192151232	-4.07078903205289	13	3	0.025	120	2735	190436,182392,172855	algn-7,algn-6,algn-10
M00404	COPII complex	0.0175005937288994	-4.04552047126251	5	2	0.0166666666666667	120	2735	177217,176957	sar-1,npp-20
cel_M00404	COPII complex	0.0175005937288994	-4.04552047126251	5	2	0.0166666666666667	120	2735	176957,177217	npp-20,sar-1
cel00561	Glycerolipid metabolism	0.049061146085253	-3.01468787953487	32	4	0.0333333333333333	120	2735	181671,179398,179032,173734	acl-1,acl-2,acl-9,plpp-1.1
ko00561	Glycerolipid metabolism	0.049061146085253	-3.01468787953487	32	4	0.0333333333333333	120	2735	173734,181671,179398,179032	plpp-1.1,acl-1,acl-2,acl-9
M00412	ESCRT-III complex	0.0682287344041706	-2.68488947729107	10	2	0.0166666666666667	120	2735	174091,174908	vps-32.1,vps-2
cel_M00412	ESCRT-III complex	0.0682287344041706	-2.68488947729107	10	2	0.0166666666666667	120	2735	174908,174091	vps-2,vps-32.1
cel03060	Protein export	0.0690804131138781	-2.67248404549748	22	3	0.025	120	2735	176133,176919,171876	spcs-3,immp-2,sec-11
ko03060	Protein export	0.0690804131138781	-2.67248404549748	22	3	0.025	120	2735	176133,176919,171876	spcs-3,immp-2,sec-11
cel04140	Autophagy - animal	0.0728698691433181	-2.61908004305677	84	7	0.0583333333333333	120	2735	179246,180912,176470,174726,176233,178117,178104	atg-18,lmp-1,rab-33,raga-1,snap-29,let-92,let-60
ko04140	Autophagy - animal	0.0728698691433181	-2.61908004305677	84	7	0.0583333333333333	120	2735	178117,178104,180912,179246,174726,176233,176470	let-92,let-60,lmp-1,atg-18,raga-1,snap-29,rab-33
cel_M00151	Cytochrome bc1 complex respiratory unit	0.0858416393726576	-2.45525108283813	2	1	0.00833333333333333	120	2735	172582	cyc-1
M00151	Cytochrome bc1 complex respiratory unit	0.0858416393726576	-2.45525108283813	2	1	0.00833333333333333	120	2735	172582	cyc-1
cel04130	SNARE interactions in vesicular transport	0.0939393203347438	-2.36510623350906	25	3	0.025	120	2735	266648,176233,178397	snb-1,snap-29,vti-1
ko04130	SNARE interactions in vesicular transport	0.0939393203347438	-2.36510623350906	25	3	0.025	120	2735	178397,176233,266648	vti-1,snap-29,snb-1
ko04392	Hippo signaling pathway -multiple species	0.108648893402112	-2.21963375730983	13	2	0.0166666666666667	120	2735	188402,177511	sav-1,mob-3
cel04392	Hippo signaling pathway -multiple species	0.108648893402112	-2.21963375730983	13	2	0.0166666666666667	120	2735	177511,188402	mob-3,sav-1
cel00565	Ether lipid metabolism	0.123251347038461	-2.09352953680092	14	2	0.0166666666666667	120	2735	173734,172097	plpp-1.1,ept-1
ko00565	Ether lipid metabolism	0.123251347038461	-2.09352953680092	14	2	0.0166666666666667	120	2735	172097,173734	ept-1,plpp-1.1
cel04150	mTOR signaling pathway	0.124720669830798	-2.08167868357034	78	6	0.05	120	2735	176957,176526,3564970,178104,174726,181055	npp-20,strd-1,vha-13,let-60,raga-1,sem-5
ko04150	mTOR signaling pathway	0.124720669830798	-2.08167868357034	78	6	0.05	120	2735	176957,176526,3564970,178104,174726,181055	npp-20,strd-1,vha-13,let-60,raga-1,sem-5
cel_M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	0.125980316020476	-2.07162960629431	3	1	0.00833333333333333	120	2735	178398	Y57G11C.3
