TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00459	Sorb	0.00532305433188559	-5.23570801783899	1	1	0.0344827586206897	29	5448	3565590	sorb-1
SM00109	C1	0.0115633323062401	-4.45991619549187	31	2	0.0689655172413793	29	5448	185998,180720	F48G7.10,dgk-2
SM00973	Sec63	0.0158872100617348	-4.14224089209116	3	1	0.0344827586206897	29	5448	190256	Y54E2A.4
SM00564	PQQ	0.0158872100617348	-4.14224089209116	3	1	0.0344827586206897	29	5448	176537	W09D6.1
SM00289	WR1	0.0179495106213507	-4.020192427854	39	2	0.0689655172413793	29	5448	186359,190314	F56B6.6,Y55F3BR.2
SM00034	CLECT	0.0221119123538618	-3.81163879514109	205	4	0.137931034482759	29	5448	180089,191390,180117,191215	clec-233,clec-143,clec-29,clec-98
SM00045	DAGKa	0.026342996368625	-3.63655283178589	5	1	0.0344827586206897	29	5448	180720	dgk-2
SM00878	Biotin_carb_C	0.026342996368625	-3.63655283178589	5	1	0.0344827586206897	29	5448	181026	pcca-1
SM00046	DAGKc	0.0315305865037007	-3.45679720414874	6	1	0.0344827586206897	29	5448	180720	dgk-2
SM00537	DCX	0.0315305865037007	-3.45679720414874	6	1	0.0344827586206897	29	5448	183861	C56E6.4
SM00326	SH3	0.0364524872593159	-3.31174558528858	57	2	0.0689655172413793	29	5448	178361,3565590	lst-4,sorb-1
SM00312	PX	0.0570708114091793	-2.86346247674627	11	1	0.0344827586206897	29	5448	178361	lst-4
SM00454	SAM	0.0868612985783016	-2.44344270174197	17	1	0.0344827586206897	29	5448	186182	F53F8.5
SM00322	KH	0.134503771243384	-2.00616304134906	27	1	0.0344827586206897	29	5448	175288	pes-4
SM00645	Pept_C1	0.143739911535163	-1.9397497823924	29	1	0.0344827586206897	29	5448	183116	C32B5.13
SM00356	ZnF_C3H1	0.157415918577341	-1.84886381356785	32	1	0.0344827586206897	29	5448	186912	mbl-1
SM00131	KU	0.170880911018678	-1.76678839188862	35	1	0.0344827586206897	29	5448	190314	Y55F3BR.2
SM00179	EGF_CA	0.197190372284336	-1.62358566009298	41	1	0.0344827586206897	29	5448	190561	egas-2
SM00327	VWA	0.205779677557502	-1.58094920896396	43	1	0.0344827586206897	29	5448	191390	clec-143
SM00028	TPR	0.214280221480294	-1.54047067436765	45	1	0.0344827586206897	29	5448	175205	mat-3
SM00409	IG	0.239258090953115	-1.43021243123504	51	1	0.0344827586206897	29	5448	180958	rig-3
SM00054	EFh	0.247412353114623	-1.39669888852162	53	1	0.0344827586206897	29	5448	180593	rsef-1
SM00228	PDZ	0.251457773272955	-1.38048020305016	54	1	0.0344827586206897	29	5448	174657	mpz-1
SM00181	EGF	0.324448267913014	-1.12562917646207	73	1	0.0344827586206897	29	5448	190561	egas-2
SM01381	7TM_GPCR_Srsx	0.335325903317328	-1.09265237434142	76	1	0.0344827586206897	29	5448	188760	srsx-19
SM00490	HELICc	0.342483500243812	-1.07153179691091	78	1	0.0344827586206897	29	5448	190256	Y54E2A.4
SM00487	DEXDc	0.346034334225546	-1.06121727698183	79	1	0.0344827586206897	29	5448	190256	Y54E2A.4
SM00254	ShKT	0.425907567187638	-0.853532934688768	103	1	0.0344827586206897	29	5448	185829	F46B3.1
SM00382	AAA	0.435203131099797	-0.83194238884359	106	1	0.0344827586206897	29	5448	190256	Y54E2A.4
SM00184	RING	0.45633111340315	-0.7845366070855	113	1	0.0344827586206897	29	5448	185673	F42G2.5
SM00355	ZnF_C2H2	0.517881821360855	-0.65800820684249	135	1	0.0344827586206897	29	5448	181025	F26A10.2
SM01088	Col_cuticle_N	0.570323198256048	-0.561552064361219	156	1	0.0344827586206897	29	5448	186211	col-44
SM00220	S_TKc	0.780696392586671	-0.247568946608631	277	1	0.0344827586206897	29	5448	182278	ckk-1
SM00061	MATH	0.999999999985732	-1.42675833541539e-11	75	0	0	29	5448
SM00025	Pumilio	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00268	ACTIN	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00343	ZnF_C2HC	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00847	HA2	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00112	CA	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00332	PP2Cc	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00449	SPRY	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00244	PHB	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00180	EGF_Lam	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00831	Cation_ATPase_N	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00301	DM	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00647	IBR	0.999999999988627	-1.1372679282733e-11	11	0	0	29	5448
SM00015	IQ	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00702	P4Hc	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00119	HECTc	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00451	ZnF_U1	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00595	MADF	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00428	H3	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00314	RA	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00328	BPI1	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00848	Inhibitor_I29	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00494	ChtBD2	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM01189	ELM2	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00072	GuKc	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00724	TLC	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00116	CBS	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00079	PBPe	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00471	HDc	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM01117	Cyt-b5	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00918	Lig_chan-Glu_bd	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00049	DEP	0.999999999988788	-1.1212330629452e-11	9	0	0	29	5448
SM00306	HintN	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00351	PAX	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM01391	Filament	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00185	ARM	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00612	Kelch	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM01196	FERM_C	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00020	Tryp_SPc	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00146	PI3Kc	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00240	FHA	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00291	ZnF_ZZ	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00329	BPI2	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00051	DSL	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00479	EXOIII	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
SM00305	HintC	0.999999999989188	-1.08116274969748e-11	10	0	0	29	5448
