TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005929	cilium	2.57149385413576e-74	-169.446809885321	165	71	0.265917602996255	267	11604	177107,181863,190823,179605,179746,175676,174654,181116,183311,183553,175857,179666,183121,260219,13183089,179620,179203,180401,184080,180959,174643,190704,3565899,171765,172122,187442,177490,180585,180283,185183,183817,183892,177584,188314,3565260,180421,188913,179433,176297,173999,187121,184883,172593,189733,187516,189429,184035,182970,189676,186954,191342,189841,185278,181479,186607,181715,179806,187651,191652,175855,188904,259580,179631,185634,189055,189684,183572,190931,187903,181170,174102	dyf-3,trx-1,srsx-3,daf-11,gpa-13,wdr-60,mks-5,jbts-14,arl-6,gasr-8,mapk-15,che-11,aqp-6,bbs-1,tmem-107,nphp-4,K07C11.10,che-2,xbx-1,odr-10,nphp-1,osm-12,dyf-6,arl-13,dyf-1,dyf-5,maph-9,osm-5,dyf-19,ift-81,ifta-1,dylt-2,gcy-8,ocr-2,ccep-290,dyf-11,tmem-231,che-12,tax-4,F59G1.4,mks-6,daf-10,che-3,dyf-17,bbs-5,rab-28,tctn-1,dyf-13,mksr-2,mksr-1,dyf-2,cdkl-1,mks-3,odr-1,che-13,osm-1,odr-3,sru-38,gcy-23,ift-139,bbs-8,bbs-2,osm-6,dyla-1,ifta-2,dct-14,bbs-9,cfap-36,mks-1,tbb-4,ift-74
GO:0044441	ciliary part	4.05667977796107e-64	-145.965081101256	82	51	0.191011235955056	267	11604	184883,260219,172593,179666,183311,183553,188913,173999,176297,175857,187121,3565260,174654,180421,181116,183817,183892,177490,183572,190931,187903,185634,189055,189684,181170,180585,180283,181715,171765,259580,188904,179631,172122,174643,184080,180959,190704,186607,189841,179203,180401,185278,13183089,189429,187516,184035,182970,189733,186954,179620,189676	daf-10,bbs-1,che-3,che-11,arl-6,gasr-8,tmem-231,F59G1.4,tax-4,mapk-15,mks-6,ccep-290,mks-5,dyf-11,jbts-14,ifta-1,dylt-2,maph-9,bbs-9,cfap-36,mks-1,dyla-1,ifta-2,dct-14,tbb-4,osm-5,dyf-19,osm-1,arl-13,bbs-2,bbs-8,osm-6,dyf-1,nphp-1,xbx-1,odr-10,osm-12,che-13,cdkl-1,K07C11.10,che-2,mks-3,tmem-107,rab-28,bbs-5,tctn-1,dyf-13,dyf-17,mksr-1,nphp-4,mksr-2
GO:0044463	cell projection part	8.93922424287551e-57	-129.056901488968	238	68	0.254681647940075	267	11604	179666,260219,175857,183553,183311,181116,174654,179605,181863,177107,180585,180283,181245,187442,177490,172122,171765,3565899,180401,179203,190704,174643,180959,184080,179620,13183089,172593,175950,184883,187121,173999,176297,188913,179433,180421,176304,177921,3565260,183892,177584,183817,181170,182008,189684,185634,189055,183572,190931,187903,183012,191652,179806,187651,179631,175855,259580,188904,181715,185278,189841,186607,186954,189676,189733,182970,189429,184035,187516	che-11,bbs-1,mapk-15,gasr-8,arl-6,jbts-14,mks-5,daf-11,trx-1,dyf-3,osm-5,dyf-19,gur-3,dyf-5,maph-9,dyf-1,arl-13,dyf-6,che-2,K07C11.10,osm-12,nphp-1,odr-10,xbx-1,nphp-4,tmem-107,che-3,odr-4,daf-10,mks-6,F59G1.4,tax-4,tmem-231,che-12,dyf-11,dat-1,unc-43,ccep-290,dylt-2,gcy-8,ifta-1,tbb-4,srtx-1,dct-14,dyla-1,ifta-2,bbs-9,cfap-36,mks-1,mps-1,gcy-23,odr-3,sru-38,osm-6,ift-139,bbs-2,bbs-8,osm-1,mks-3,cdkl-1,che-13,mksr-1,mksr-2,dyf-17,dyf-13,rab-28,tctn-1,bbs-5
GO:0120038	plasma membrane bounded cell projection part	8.93922424287551e-57	-129.056901488968	238	68	0.254681647940075	267	11604	260219,179666,183553,183311,175857,179605,181116,174654,177107,181863,177490,181245,187442,180283,180585,171765,172122,190704,174643,184080,180959,180401,179203,3565899,13183089,179620,184883,175950,172593,179433,188913,187121,173999,176297,3565260,177921,180421,176304,183817,177584,183892,190931,183572,187903,183012,189684,185634,189055,181170,182008,181715,179631,188904,175855,259580,191652,179806,187651,186607,185278,189841,182970,184035,187516,189429,189733,186954,189676	bbs-1,che-11,gasr-8,arl-6,mapk-15,daf-11,jbts-14,mks-5,dyf-3,trx-1,maph-9,gur-3,dyf-5,dyf-19,osm-5,arl-13,dyf-1,osm-12,nphp-1,xbx-1,odr-10,che-2,K07C11.10,dyf-6,tmem-107,nphp-4,daf-10,odr-4,che-3,che-12,tmem-231,mks-6,F59G1.4,tax-4,ccep-290,unc-43,dyf-11,dat-1,ifta-1,gcy-8,dylt-2,cfap-36,bbs-9,mks-1,mps-1,dct-14,dyla-1,ifta-2,tbb-4,srtx-1,osm-1,osm-6,bbs-8,ift-139,bbs-2,gcy-23,odr-3,sru-38,che-13,mks-3,cdkl-1,dyf-13,tctn-1,bbs-5,rab-28,dyf-17,mksr-1,mksr-2
GO:0042995	cell projection	2.72953170680557e-46	-104.914784219212	595	86	0.322097378277154	267	11604	180283,180585,177490,177409,187442,181245,172122,171765,3565899,180959,174643,184080,190704,179203,180401,179620,13183089,260219,183121,179666,182427,175857,183311,182164,183553,174654,181116,175676,179605,179746,181442,181863,190823,177107,174102,181170,182008,183012,183572,187903,190931,185634,189055,189684,188904,259580,175855,179631,179806,187651,191652,181715,181479,186607,189841,185278,191342,186954,189676,189429,184035,187516,182970,187632,189733,175950,172593,184883,176297,173999,187121,188913,179433,177921,180421,176304,174733,3565260,188314,191740,183892,177584,183817,185183,187003,186307	dyf-19,osm-5,maph-9,lgc-10,dyf-5,gur-3,dyf-1,arl-13,dyf-6,odr-10,nphp-1,xbx-1,osm-12,K07C11.10,che-2,nphp-4,tmem-107,bbs-1,aqp-6,che-11,snt-6,mapk-15,arl-6,kcnl-3,gasr-8,mks-5,jbts-14,wdr-60,daf-11,gpa-13,gpa-6,trx-1,srsx-3,dyf-3,ift-74,tbb-4,srtx-1,mps-1,bbs-9,mks-1,cfap-36,dyla-1,ifta-2,dct-14,bbs-8,bbs-2,ift-139,osm-6,odr-3,sru-38,gcy-23,osm-1,odr-1,che-13,cdkl-1,mks-3,dyf-2,mksr-1,mksr-2,rab-28,tctn-1,bbs-5,dyf-13,acr-20,dyf-17,odr-4,che-3,daf-10,tax-4,F59G1.4,mks-6,tmem-231,che-12,unc-43,dyf-11,dat-1,lgc-20,ccep-290,ocr-2,osm-10,dylt-2,gcy-8,ifta-1,ift-81,K04F10.2,acc-3
GO:0120025	plasma membrane bounded cell projection	4.4795761245091e-46	-104.41938585084	582	85	0.318352059925094	267	11604	13183089,179620,184080,180959,174643,190704,179203,180401,3565899,171765,172122,177490,177409,187442,181245,180585,180283,177107,181442,181863,190823,175676,179605,179746,174654,181116,183311,183553,182164,175857,182427,260219,183121,179666,187516,189429,184035,182970,187632,189733,191342,186954,189676,181479,186607,189841,185278,181715,188904,175855,259580,179631,187651,179806,191652,183012,183572,190931,187903,189055,185634,189684,174102,182008,181170,183817,185183,186307,188314,191740,177584,183892,174733,3565260,177921,176304,180421,179433,188913,173999,176297,187121,184883,175950,172593	tmem-107,nphp-4,xbx-1,odr-10,nphp-1,osm-12,K07C11.10,che-2,dyf-6,arl-13,dyf-1,maph-9,lgc-10,dyf-5,gur-3,osm-5,dyf-19,dyf-3,gpa-6,trx-1,srsx-3,wdr-60,daf-11,gpa-13,mks-5,jbts-14,arl-6,gasr-8,kcnl-3,mapk-15,snt-6,bbs-1,aqp-6,che-11,bbs-5,rab-28,tctn-1,dyf-13,acr-20,dyf-17,dyf-2,mksr-1,mksr-2,odr-1,che-13,cdkl-1,mks-3,osm-1,bbs-8,ift-139,bbs-2,osm-6,sru-38,odr-3,gcy-23,mps-1,bbs-9,cfap-36,mks-1,ifta-2,dyla-1,dct-14,ift-74,srtx-1,tbb-4,ifta-1,ift-81,acc-3,ocr-2,osm-10,gcy-8,dylt-2,lgc-20,ccep-290,unc-43,dat-1,dyf-11,che-12,tmem-231,F59G1.4,tax-4,mks-6,daf-10,odr-4,che-3
GO:0036064	ciliary basal body	1.42082761227931e-37	-84.8444089133946	40	28	0.104868913857678	267	11604	260219,179666,180283,180585,187903,183572,184883,179631,259580,188904,175857,172122,173999,181715,183553,180421,181116,174654,186607,190704,174643,184080,180401,179620,189676,183817,182970,187516	bbs-1,che-11,dyf-19,osm-5,mks-1,bbs-9,daf-10,osm-6,bbs-2,bbs-8,mapk-15,dyf-1,F59G1.4,osm-1,gasr-8,dyf-11,jbts-14,mks-5,che-13,osm-12,nphp-1,xbx-1,che-2,nphp-4,mksr-2,ifta-1,dyf-13,bbs-5
GO:0030990	intraciliary transport particle	1.5061469580323e-27	-61.7602428045276	18	17	0.0636704119850187	267	11604	184883,179666,180585,174102,181715,172122,175855,179631,180401,186607,3565899,180421,185183,177107,182970,183817,191342	daf-10,che-11,osm-5,ift-74,osm-1,dyf-1,ift-139,osm-6,che-2,che-13,dyf-6,dyf-11,ift-81,dyf-3,dyf-13,ifta-1,dyf-2
GO:0097730	non-motile cilium	6.12895647874953e-27	-60.3567730072338	76	28	0.104868913857678	267	11604	171765,181715,179806,187651,176297,188904,179631,187442,184883,172593,180585,183121,179666,185183,187516,179620,181863,190823,188314,191342,179605,180401,179746,184080,174643,180959,181479,190704	arl-13,osm-1,odr-3,sru-38,tax-4,bbs-8,osm-6,dyf-5,daf-10,che-3,osm-5,aqp-6,che-11,ift-81,bbs-5,nphp-4,trx-1,srsx-3,ocr-2,dyf-2,daf-11,che-2,gpa-13,xbx-1,nphp-1,odr-10,odr-1,osm-12
GO:0005815	microtubule organizing center	7.1833408353717e-27	-60.1980329385908	140	35	0.131086142322097	267	11604	179620,189676,182970,187516,3565899,190704,186607,174643,184080,180401,179631,188904,259580,182302,172122,181715,174102,180585,180283,183572,173270,187903,183817,177107,185183,180421,181116,174654,175676,175857,173999,183553,260219,179666,184883	nphp-4,mksr-2,dyf-13,bbs-5,dyf-6,osm-12,che-13,nphp-1,xbx-1,che-2,osm-6,bbs-8,bbs-2,C06C3.3,dyf-1,osm-1,ift-74,osm-5,dyf-19,bbs-9,F47G4.5,mks-1,ifta-1,dyf-3,ift-81,dyf-11,jbts-14,mks-5,wdr-60,mapk-15,F59G1.4,gasr-8,bbs-1,che-11,daf-10
