TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005488	binding	1.16497725077217e-17	-38.991245021306	5713	245	0.83617747440273	293	9362	178401,176143,171652,176052,177738,175621,178487,175634,179824,175986,172405,178157,173498,180069,174646,176877,175098,179420,171917,179855,175572,177595,175250,176359,172182,178542,174669,173915,179106,173122,173809,176750,173372,176652,178834,174779,176116,179592,175989,174809,171887,177181,176490,171970,175451,178669,178835,180022,180880,173368,176672,176257,177395,171788,173440,181007,172092,177212,179684,172394,173167,175731,172422,174417,179353,177200,174659,180133,176516,172687,178074,177643,178259,172801,174317,174175,176658,175552,172746,177710,171901,173234,179946,174072,176164,179300,176287,173338,172225,173693,177658,176688,181021,172395,178955,178362,176361,174860,175069,177398,175851,178042,180183,176870,179598,174747,176783,180123,179999,172984,173864,179897,176504,174246,174350,178052,175832,172268,180616,176374,174763,176613,173074,172468,174823,177161,179442,176815,175603,174193,172878,177520,178831,172030,176660,175081,177987,176506,174380,174245,173808,4926894,175066,177390,172283,179948,180040,175959,173339,176002,175519,175844,174697,180010,177836,179583,173175,172794,179857,175233,176385,179423,174288,266854,176426,172802,174572,178997,266830,171964,174689,175813,177374,186584,177537,173329,172018,173767,175244,177749,175944,174825,3565786,174076,176301,179582,173432,174673,177560,179521,189479,178077,171774,175442,172711,175018,177283,178970,174256,178871,177458,172831,178418,174238,174748,177325,178216,179027,177101,175747,179810,173204,179436,176536,171793,176943,171922,173322,172504,173027,172406,175152,266859,179502,175662,177238,175525,175840,175205,174267,176439,178345,176946,179103,178881,173005,176188,174333,175976,178290,175571,176623,177160,177965,175006	Y57G11C.9,plk-1,eme-1,hmg-4,aly-2,emb-5,cyn-13,mel-28,mes-4,lin-37,E02D9.1,aly-3,taf-6.1,cwc-15,rsp-7,pig-1,nurf-1,zhit-3,crn-1,rde-12,rnp-4,arf-3,ztf-18,hcp-3,nath-10,sftb-2,mix-1,rsp-4,attf-2,pri-2,unc-85,klp-19,F33H2.3,tim-1,F32D1.5,npp-5,kle-2,sas-5,fubl-2,dna-2,dscc-1,rnp-2,cnt-2,syf-1,rsu-1,knl-3,fipp-1,aipl-1,hsp-3,pole-1,ani-1,unc-32,blos-2,icp-1,prp-21,uggt-1,rpa-2,htz-1,capg-2,unc-37,tba-2,pqe-1,ztf-4,rha-1,hcp-2,sars-2,cdl-1,efl-1,cey-4,lmn-1,mep-1,T26A8.4,rfc-3,rba-1,mig-5,fust-1,Y75B8A.31,mcm-5,aspm-1,cfim-2,nol-58,dkf-1,fntb-1,snr-3,knl-1,spas-1,cya-1,hmp-2,cir-1,smu-2,cks-1,rsp-3,pcyt-1,hrpf-1,F25B4.5,ccar-1,tbg-1,polg-1,Y48B6A.1,hrpf-2,eftu-2,znf-207,nova-1,Y66H1A.4,skp-1,rsp-2,mlh-1,pus-1,fib-1,spt-16,F59A6.5,ddx-17,K01G5.5,B0495.8,zyg-9,leo-1,dpff-1,air-2,lbp-1,cdk-1,mdt-8,rsp-8,hda-3,bub-1,npp-3,pcn-1,nol-56,cyk-4,smc-4,lsm-4,rbm-12,rod-1,mcm-7,acin-1,his-72,hmg-1.1,dnc-1,hpl-2,suf-1,B0495.7,scc-1,F40F8.11,cacn-1,hil-2,ari-1.2,bmk-1,cyb-3,brd-1,K05C4.5,rnp-7,tbb-2,nono-1,nasp-1,mcm-3,npp-1,pafo-1,smu-1,dut-1,tag-65,ppm-1.G,mcm-6,fubl-1,arp-6,dsh-2,ham-3,lin-53,puf-12,crt-1,hcp-6,hcp-4,let-858,him-10,zen-4,hil-6,cec-5,npp-4,swsn-2.2,mog-2,rnp-5,flh-1,isw-1,top-2,hpo-31,toe-2,rnr-1,ttll-5,C24H12.4,cap-2,hcf-1,ctf-4,Y19D2B.1,F12F6.7,npp-13,clpf-1,snpc-4,bub-3,C02B10.4,let-418,spdl-1,R02F11.4,ruvb-2,tba-1,fcd-2,rpa-1,rsp-1,swsn-6,Y55D9A.2,gad-1,hrp-1,T24G10.2,nasp-2,snr-2,B0024.11,rsa-2,mcm-4,F53H1.1,rnp-6,riok-2,pbrm-1,F56G4.4,teg-4,pole-4,fzy-1,lig-1,set-2,miro-1,rnr-2,ubq-1,mat-3,lin-5,div-1,sas-6,rfc-2,cpsf-2,T19H12.2,dxbp-1,cyy-1,hel-1,rfc-4,Y67H2A.7,snfc-5,npp-16,cdc-73,cyb-1,csc-1
GO:0003676	nucleic acid binding	1.22858000132343e-16	-36.6355024559035	1742	114	0.389078498293515	293	9362	171887,175989,174809,179857,176385,177181,176002,179106,173915,173122,175844,180010,176652,174689,186584,179423,178835,173368,174572,176613,177161,179442,172405,178157,172878,174193,178401,179897,174246,176504,176052,175634,174763,178487,175621,177738,4926894,173808,175250,177390,175066,176359,180069,174646,171917,178831,176660,172030,175081,179855,175572,174380,175662,172395,176688,178955,172406,177710,171901,173027,174072,179502,175976,174333,176870,180183,173005,174747,176783,180123,179999,176439,174860,176946,177398,179103,175851,178042,174417,172422,175731,178077,174659,172711,175244,173767,175944,173440,177749,174825,3565786,172092,177212,173432,177643,177101,178259,178216,179436,173204,174175,176943,171793,171922,175552,172504,176658,177283,180133,178970,176516,178074,174748,174238	dscc-1,fubl-2,dna-2,tag-65,mcm-6,rnp-2,rnp-7,attf-2,rsp-4,pri-2,nono-1,mcm-3,tim-1,let-858,hil-6,fubl-1,fipp-1,pole-1,puf-12,rsp-8,pcn-1,nol-56,E02D9.1,aly-3,rbm-12,lsm-4,Y57G11C.9,ddx-17,B0495.8,K01G5.5,hmg-4,mel-28,mdt-8,cyn-13,emb-5,aly-2,F40F8.11,scc-1,ztf-18,hil-2,cacn-1,hcp-3,cwc-15,rsp-7,crn-1,mcm-7,his-72,acin-1,hmg-1.1,rde-12,rnp-4,suf-1,set-2,hrpf-1,rsp-3,F25B4.5,teg-4,cfim-2,nol-58,F56G4.4,snr-3,lig-1,rfc-4,hel-1,Y66H1A.4,nova-1,dxbp-1,rsp-2,mlh-1,pus-1,fib-1,div-1,polg-1,rfc-2,hrpf-2,cpsf-2,eftu-2,znf-207,rha-1,ztf-4,pqe-1,F12F6.7,cdl-1,snpc-4,rnp-5,mog-2,isw-1,prp-21,flh-1,top-2,hpo-31,rpa-2,htz-1,C24H12.4,T26A8.4,hrp-1,rfc-3,Y55D9A.2,B0024.11,snr-2,fust-1,F53H1.1,mcm-4,rnp-6,mcm-5,pbrm-1,Y75B8A.31,C02B10.4,efl-1,let-418,cey-4,mep-1,rsp-1,rpa-1
GO:0003723	RNA binding	5.34123853739826e-16	-35.1659039259832	591	59	0.201365187713311	293	9362	178401,175244,179897,173767,173440,176504,174246,3565786,178487,173432,176613,172422,179442,174417,172405,174659,174193,180069,174646,179855,172030,174748,178074,175572,174380,177101,4926894,173204,179436,175066,174175,176943,176658,171922,171901,174072,176002,173915,175844,175662,174809,175989,172395,176688,177181,178955,178835,179423,177398,179103,175851,174572,176870,174333,180183,174689,174747,180123,179999	Y57G11C.9,rnp-5,ddx-17,mog-2,prp-21,K01G5.5,B0495.8,hpo-31,cyn-13,C24H12.4,rsp-8,ztf-4,nol-56,rha-1,E02D9.1,cdl-1,lsm-4,cwc-15,rsp-7,rde-12,acin-1,rsp-1,mep-1,rnp-4,suf-1,hrp-1,F40F8.11,snr-2,B0024.11,cacn-1,fust-1,F53H1.1,Y75B8A.31,rnp-6,nol-58,snr-3,rnp-7,rsp-4,nono-1,set-2,dna-2,fubl-2,hrpf-1,rsp-3,rnp-2,F25B4.5,fipp-1,fubl-1,hrpf-2,cpsf-2,eftu-2,puf-12,Y66H1A.4,hel-1,nova-1,let-858,rsp-2,pus-1,fib-1
GO:0005515	protein binding	1.05861848284137e-14	-32.1792265619245	2234	129	0.440273037542662	293	9362	174076,175944,172018,173329,173767,171774,177560,174673,174238,178418,177458,174256,178871,178970,175018,176536,179810,175747,179027,266859,175152,178881,178345,176439,174267,175840,177965,175006,177160,176623,175571,174333,175976,176188,176374,175832,174350,172268,178052,172984,175603,176815,177161,174823,172468,177987,176506,176660,175081,177520,179948,172283,174697,173339,175959,180040,176385,173175,179583,177836,176426,172802,266854,179423,177537,171964,175813,177374,266830,178997,177212,172092,181007,173440,171788,179353,172422,172394,179684,178074,172687,180133,172746,174317,178259,172801,177643,176164,179946,177658,176688,172225,173693,173338,176287,179300,178042,178362,176783,179598,180183,178487,175621,171652,176052,176143,175986,179855,171917,175098,173498,174669,178542,176359,176116,174779,173809,176750,173372,171970,176490,179592,180880,180022,178669,175451,177395,176257,176672	toe-2,isw-1,swsn-2.2,npp-4,mog-2,npp-13,hcf-1,cap-2,rpa-1,fcd-2,ruvb-2,spdl-1,R02F11.4,let-418,bub-3,rsa-2,nasp-2,T24G10.2,gad-1,fzy-1,pole-4,T19H12.2,sas-6,div-1,lin-5,ubq-1,cyb-1,csc-1,cdc-73,npp-16,snfc-5,hel-1,rfc-4,cyy-1,cdk-1,dpff-1,zyg-9,air-2,leo-1,spt-16,smc-4,cyk-4,pcn-1,npp-3,bub-1,dnc-1,hpl-2,his-72,hmg-1.1,rod-1,bmk-1,ari-1.2,nasp-1,K05C4.5,brd-1,cyb-3,mcm-6,smu-1,pafo-1,npp-1,ham-3,lin-53,dsh-2,fubl-1,cec-5,hcp-4,him-10,zen-4,hcp-6,crt-1,htz-1,rpa-2,uggt-1,prp-21,icp-1,hcp-2,ztf-4,unc-37,capg-2,mep-1,lmn-1,efl-1,aspm-1,mig-5,rfc-3,rba-1,T26A8.4,knl-1,fntb-1,cks-1,rsp-3,cir-1,smu-2,hmp-2,cya-1,spas-1,znf-207,ccar-1,mlh-1,skp-1,nova-1,cyn-13,emb-5,eme-1,hmg-4,plk-1,lin-37,rde-12,crn-1,nurf-1,taf-6.1,mix-1,sftb-2,hcp-3,kle-2,npp-5,unc-85,klp-19,F33H2.3,syf-1,cnt-2,sas-5,hsp-3,aipl-1,knl-3,rsu-1,blos-2,unc-32,ani-1
GO:0042623	ATPase activity, coupled	2.00792272674351e-11	-24.631335304543	186	27	0.0921501706484642	293	9362	179300,174809,171887,174417,176385,179897,175944,174825,185146,173432,180010,175976,174333,178259,177374,171793,176943,175552,179948,172504,176838,178970,176946,178831,177458,179855,180880	spas-1,dna-2,dscc-1,rha-1,mcm-6,ddx-17,isw-1,top-2,psf-2,C24H12.4,mcm-3,rfc-4,hel-1,rfc-3,zen-4,mcm-4,F53H1.1,mcm-5,bmk-1,pbrm-1,gtf-2H1,let-418,rfc-2,mcm-7,ruvb-2,rde-12,hsp-3
GO:0042393	histone binding	4.05920518220715e-11	-23.9274488364152	53	15	0.0511945392491468	293	9362	179810,266830,177537,177658,175832,175098,172984,172687,174697,176506,175621,176052,178881,173372,173809	nasp-2,hcp-6,cec-5,cks-1,dpff-1,nurf-1,spt-16,lmn-1,nasp-1,hpl-2,emb-5,hmg-4,T19H12.2,F33H2.3,unc-85
GO:0008094	DNA-dependent ATPase activity	7.10625936506079e-11	-23.3674600265561	64	16	0.0546075085324232	293	9362	178259,175976,171793,176838,172504,175552,176946,178831,177458,171887,174809,174417,176385,175944,174825,185146	rfc-3,rfc-4,mcm-4,gtf-2H1,pbrm-1,mcm-5,rfc-2,mcm-7,ruvb-2,dscc-1,dna-2,rha-1,mcm-6,isw-1,top-2,psf-2
GO:0003682	chromatin binding	1.35195924216415e-10	-22.7242960991024	87	18	0.0614334470989761	293	9362	176660,176506,177325,174288,176359,186584,177537,172504,173808,266830,177390,176052,175621,176116,172984,175944,179583,179521	his-72,hpl-2,swsn-6,arp-6,hcp-3,hil-6,cec-5,pbrm-1,scc-1,hcp-6,hil-2,hmg-4,emb-5,kle-2,spt-16,isw-1,pafo-1,ctf-4
GO:0017056	structural constituent of nuclear pore	2.40722302957395e-10	-22.1473771166976	16	9	0.0307167235494881	293	9362	173329,172611,174232,174779,177836,176114,174823,171774,172156	npp-4,npp-2,npp-21,npp-5,npp-1,npp-15,npp-3,npp-13,npp-6
GO:0140097	catalytic activity, acting on DNA	3.38338656959969e-09	-19.5043886853935	105	18	0.0614334470989761	293	9362	173368,177458,171917,178831,174860,176439,172504,175552,171793,179502,185146,171652,174825,176633,176385,178077,174417,174809	pole-1,ruvb-2,crn-1,mcm-7,polg-1,div-1,pbrm-1,mcm-5,mcm-4,lig-1,psf-2,eme-1,top-2,ung-1,mcm-6,F12F6.7,rha-1,dna-2
