TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF00069	Pkinase	1.75801872958581e-12	-27.0668336628055	275	52	0.062953995157385	826	12733	175545,176808,180773,177743,3565068,3565921,180873,172978,179649,175559,172891,181166,180574,181212,177615,178068,175781,179424,181244,173956,181248,179912,181400,172500,181524,181043,174305,176369,181004,172088,181727,180185,175524,179274,174953,179072,3565400,176328,177659,181650,179768,180475,177921,175862,176825,175599,181620,172647,173914,178250,176991,179013	mpk-1,lit-1,sek-3,wnk-1,madd-3,chk-1,pak-1,kin-3,pkc-1,cdk-12,csnk-1,pkc-2,kin-29,grk-1,pct-1,kin-4,daf-4,akt-1,pkn-1,zyg-1,mig-15,par-1,lin-2,ZK524.4,akt-2,sek-1,ire-1,tlk-1,mek-1,let-502,aak-2,par-4,kin-19,gck-1,gcn-2,gck-2,max-2,spk-1,pkg-2,nipi-3,ttbk-7,pdk-1,unc-43,kin-18,tpa-1,sel-5,kin-20,rskn-1,pkc-3,mbk-2,egl-4,mrck-1
PF00433	Pkinase_C	3.59410320561707e-09	-19.4439713329102	12	9	0.0108958837772397	826	12733	172647,173914,179649,179013,179424,176825,181244,181524,181166	rskn-1,pkc-3,pkc-1,mrck-1,akt-1,tpa-1,pkn-1,akt-2,pkc-2
PF00130	C1_1	6.95772520376503e-06	-11.8756579755808	23	9	0.0108958837772397	826	12733	176825,177667,181153,179013,179649,173914,177436,180720,181166	tpa-1,dgk-4,vav-1,mrck-1,pkc-1,pkc-3,lin-45,dgk-2,pkc-2
PF00676	E1_dh	1.75890649244802e-05	-10.948233160123	4	4	0.00484261501210654	826	12733	179674,177235,3565996,176716	ogdh-2,ogdh-1,pdha-1,bckd-1A
PF07653	SH3_2	1.9134587742794e-05	-10.8640129839859	15	7	0.00847457627118644	826	12733	178411,181400,180819,180690,181153,178218,176968	eps-8,lin-2,dlg-1,nck-1,vav-1,ark-1,ced-2
PF01363	FYVE	1.9134587742794e-05	-10.8640129839859	15	7	0.00847457627118644	826	12733	180712,181428,178220,175490,174216,177617,179832	lst-2,ppk-3,wdfy-3,mtm-3,aka-1,hgrs-1,eea-1
PF00071	Ras	2.20034436516361e-05	-10.7243115872356	60	14	0.0169491525423729	826	12733	176327,176503,177111,177709,171601,181649,171935,172487,178458,171956,178104,174233,181344,172755	rheb-1,ran-1,ced-10,rap-1,rab-11.1,rab-14,rab-8,kbrl-1,rho-1,unc-108,let-60,cdc-42,mig-2,rab-5
PF00690	Cation_ATPase_N	4.81934896149127e-05	-9.94028661626055	12	6	0.00726392251815981	826	12733	173176,179796,177664,176512,177795,177004	pmr-1,eat-6,catp-7,sca-1,mca-1,mca-2
PF00076	RRM_1	5.88433518971395e-05	-9.74063169755275	99	18	0.0217917675544794	826	12733	178401,173401,173967,177398,180791,173086,173915,172768,259546,177101,181473,177580,175542,176688,175662,176002,177880,172920	Y57G11C.9,etr-1,tiar-1,hrpf-2,H28G03.1,hrp-2,rsp-4,pabp-2,drr-2,hrp-1,pab-2,ntl-4,asd-1,rsp-3,set-2,rnp-7,gtbp-1,pab-1
PF00400	WD40	5.88433518971395e-05	-9.74063169755275	99	18	0.0217917675544794	826	12733	176758,174803,175742,178060,179878,177779,174516,174038,179246,3565442,174058,172826,179445,172394,172802,181527,181558,179875	lis-1,gpb-1,Y32H12A.8,sec-31,sel-10,copb-2,fzr-1,F13H8.2,atg-18,arx-3,lin-23,sur-6,cash-1,unc-37,lin-53,sym-4,rbc-1,swan-2
PF00226	DnaJ	0.000107167231895899	-9.14112002866785	31	9	0.0108958837772397	826	12733	3564910,178040,178043,174514,174451,180746,176211,174093,172594	dnj-13,dnj-1,dnj-2,dnj-20,dnj-23,dnj-14,dnj-10,dnj-8,rme-8
PF00118	Cpn60_TCP1	0.000217336291509859	-8.43406467355668	10	5	0.00605326876513317	826	12733	175819,178670,174318,175588,181428	cct-6,cct-7,cct-1,cct-5,ppk-3
PF00689	Cation_ATPase_C	0.000217336291509859	-8.43406467355668	10	5	0.00605326876513317	826	12733	177795,177004,173176,179796,176512	mca-1,mca-2,pmr-1,eat-6,sca-1
PF09380	FERM_C	0.000217336291509859	-8.43406467355668	10	5	0.00605326876513317	826	12733	173360,172189,179687,172174,178235	frm-1,frm-4,frm-7,erm-1,F07C6.4
PF00180	Iso_dh	0.000237308279105943	-8.34615050635769	6	4	0.00484261501210654	826	12733	175598,177775,172655,181528	idhg-1,idh-1,idha-1,idhb-1
PF00373	FERM_M	0.000487253429001666	-7.62672618214284	17	6	0.00726392251815981	826	12733	179687,173360,171736,172189,178235,172174	frm-7,frm-1,tln-1,frm-4,F07C6.4,erm-1
PF00041	fn3	0.000492367910879181	-7.61628433458507	30	8	0.00968523002421308	826	12733	177602,173794,177597,175951,181313,174685,181115,172233	sax-7,vab-1,rig-4,dig-1,C34F6.10,ptp-3,rig-1,unc-40
PF00515	TPR_1	0.00103548941027697	-6.87288110385696	4	3	0.0036319612590799	826	12733	172303,173846,176000	chn-1,sgt-1,ogt-1
PF03810	IBN_N	0.00103548941027697	-6.87288110385696	4	3	0.0036319612590799	826	12733	179160,175094,172110	xpo-1,imb-2,imb-1
PF00025	Arf	0.00138754417822053	-6.58021987269163	14	5	0.00605326876513317	826	12733	178405,177595,174375,175801,177217	arl-8,arf-3,arl-1,arf-1.2,sar-1
PF00085	Thioredoxin	0.00167452326852058	-6.39222677002448	28	7	0.00847457627118644	826	12733	174093,180974,178168,180724,180664,171897,179040	dnj-8,pdi-6,F35G2.1,pdi-2,F47B7.2,txl-1,dpy-11
PF00632	HECT	0.00170199407279043	-6.37595473133383	9	4	0.00484261501210654	826	12733	177486,177084,171647,172697	hecd-1,eel-1,wwp-1,ubr-5
PF00595	PDZ	0.00180095897503588	-6.3194359920395	36	8	0.00968523002421308	826	12733	173137,180819,172597,179171,175783,179475,173894,181400	par-6,dlg-1,lin-10,let-413,par-3,mics-1,dsh-1,lin-2
PF13855	LRR_8	0.00216941679116471	-6.1332969073841	37	8	0.00968523002421308	826	12733	171635,179171,177981,177286,176215,172670,175596,178184	tol-1,let-413,F13E9.1,soc-2,fli-1,egg-6,pan-1,ccr-4
PF01388	ARID	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	3565337,174286,177985	let-526,swsn-7,rbr-2
PF14360	PAP2_C	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	180445,178072,175313	sms-2,sms-1,sms-3
PF00313	CSD	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	172626,176516,174690	lin-28,cey-4,cey-1
PF02902	Peptidase_C48	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	173859,174307,175704	ulp-2,ulp-4,ulp-1
PF00786	PBD	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	180873,3565400,177616	pak-1,max-2,wsp-1
PF01556	DnaJ_C	0.00246362062784533	-6.00612321113671	5	3	0.0036319612590799	826	12733	3564910,174514,176211	dnj-13,dnj-20,dnj-10
PF00169	PH	0.00259456920603179	-5.95433478538165	38	8	0.00968523002421308	826	12733	181153,181495,179424,176672,172870,173986,176201,181524	vav-1,obr-3,akt-1,ani-1,F10G8.8,tbc-2,pac-1,akt-2
PF09379	FERM_N	0.00269176592702164	-5.9175578223094	10	4	0.00484261501210654	826	12733	172174,172189,171736,173360	erm-1,frm-4,tln-1,frm-1
PF00168	C2	0.00363808200594292	-5.61629865764963	40	8	0.00968523002421308	826	12733	179649,181172,171647,180645,181618,181274,181166,178508	pkc-1,gap-2,wwp-1,rgs-7,piki-1,plc-1,pkc-2,nra-1
PF14604	SH3_9	0.003643867277337	-5.61470972249334	17	5	0.00605326876513317	826	12733	178361,178895,175849,177797,4926960	lst-4,mlk-1,T04C9.1,amph-1,Y37A1B.17
PF00271	Helicase_C	0.00380015925215399	-5.57271230466636	77	12	0.0145278450363196	826	12733	181674,179855,174333,176061,176462,172079,178015,179897,172432,171888,175246,172199	csb-1,rde-12,hel-1,cgh-1,M03C11.8,chd-7,swsn-4,ddx-17,chd-1,vbh-1,K02F3.12,let-355
PF07533	BRK	0.00420345717184229	-5.47184795613066	2	2	0.00242130750605327	826	12733	172079,178015	chd-7,swsn-4
