TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO_RNA_BINDING	GO_RNA_BINDING	4.08059434276866e-50	-113.723011999648	554	120	0.603015075376884	199	3519	190203,175701,179779,176072,173432,172044,175315,172624,177859,176348,177241,174509,173461,174631,174434,174598,174956,175069,178229,174038,177875,173779,172311,173778,176482,179999,176321,179537,176334,177403,171790,180123,172223,179442,3565440,182876,181917,259389,172192,178851,174330,176531,171723,175715,174374,172858,177853,177419,174563,171710,177254,175968,179115,173169,173400,172182,266878,179947,173117,174753,176012,174159,177294,183993,172320,174508,177636,174974,177054,173812,172070,178873,3565801,174080,171743,179936,171901,175071,174168,175966,177097,179683,171892,176504,184267,172028,177538,179942,173006,186756,179230,173968,174351,179748,176094,172420,171810,176761,178022,179920,179028,176268,177236,176207,175398,176488,174634,178874,175153,172651,175316,175819,188040,178207,178185,174151,175441,176495,175666,174346	Y53C12B.1,Y54H5A.1,eif-3.K,lpd-7,C24H12.4,eif-3.H,Y22D7AL.10,ngp-1,sars-1,eif-2Balpha,hoe-1,tag-124,T02H6.1,dap-3,F44G4.1,pro-2,gfm-1,Y48B6A.1,rbd-1,F13H8.2,dis-3,toe-1,fars-1,ZK430.7,mrpl-22,fib-1,T26G10.1,erfa-3,dars-1,exos-2,nsun-4,pus-1,F55F8.2,nol-56,imb-3,mrpl-34,mrpl-11,ZK858.7,F27C1.6,Y61A9LA.10,cct-4,Y48A6B.3,Y73E7A.2,C34E10.10,F54C9.9,eif-3.C,rrp-1,dnj-11,mtcu-2,mrpl-15,eif-1.A,byn-1,krr-1,eif-6,mrpl-28,nath-10,Y46E12BL.2,F23B12.7,pars-2,W02B12.10,exos-9,kars-1,W03F8.3,E02H1.1,lpd-2,eral-1,nap-1,mac-1,Y94H6A.5,tag-151,ssb-1,hsp-6,T25G3.3,utp-20,ddx-27,cyn-1,nol-58,xrn-2,F10E7.5,inf-1,W08E12.7,tsfm-1,Y54E10A.10,K01G5.5,mrps-9,C43E11.9,nol-10,rrbs-1,Y52B11A.10,H20J04.4,mrpl-4,C18A3.3,fars-3,abcf-1,egl-45,C48B6.2,Y23H5B.6,dnj-17,C08F8.2,trm-1,erfa-1,eif-3.D,cif-1,rha-2,tufm-1,Y39A1A.14,crn-5,C37H5.5,nsun-5,ddx-52,hsp-60,cct-6,mrpl-16,ZK795.3,wdr-46,ZK1127.5,cri-3,mrpl-12,mrps-18C,eif-3.G
GO_POLY_A_RNA_BINDING	GO_POLY_A_RNA_BINDING	4.47469034516672e-43	-97.5127218460221	425	100	0.50251256281407	199	3519	173968,179230,186756,179942,173006,172028,177538,184267,176504,179683,171892,177097,175966,174168,171901,175071,179936,171743,174080,3565801,178873,172070,177054,173812,174974,177636,174508,172320,183993,176012,174346,175666,175441,178185,175819,175316,178874,175153,172651,176207,175398,176488,176268,179028,178022,179920,176761,171810,172420,179748,176094,172311,173779,174038,178229,174956,175069,174434,174598,174631,173461,177241,172624,175315,172044,173432,176072,175701,190203,179947,266878,172182,173400,179115,175968,177419,177853,174563,171710,172858,174374,176531,175715,171723,178851,174330,172192,259389,181917,3565440,172223,179442,182876,180123,176334,179537,176321,179999,173778,176482	C18A3.3,mrpl-4,H20J04.4,rrbs-1,Y52B11A.10,C43E11.9,nol-10,mrps-9,K01G5.5,tsfm-1,Y54E10A.10,W08E12.7,inf-1,F10E7.5,nol-58,xrn-2,cyn-1,ddx-27,utp-20,T25G3.3,hsp-6,ssb-1,Y94H6A.5,tag-151,mac-1,nap-1,eral-1,lpd-2,E02H1.1,exos-9,eif-3.G,mrps-18C,cri-3,wdr-46,cct-6,hsp-60,C37H5.5,nsun-5,ddx-52,rha-2,tufm-1,Y39A1A.14,eif-3.D,erfa-1,C08F8.2,trm-1,dnj-17,Y23H5B.6,C48B6.2,abcf-1,egl-45,fars-1,toe-1,F13H8.2,rbd-1,gfm-1,Y48B6A.1,F44G4.1,pro-2,dap-3,T02H6.1,hoe-1,ngp-1,Y22D7AL.10,eif-3.H,C24H12.4,lpd-7,Y54H5A.1,Y53C12B.1,F23B12.7,Y46E12BL.2,nath-10,mrpl-28,krr-1,byn-1,dnj-11,rrp-1,mtcu-2,mrpl-15,eif-3.C,F54C9.9,Y48A6B.3,C34E10.10,Y73E7A.2,Y61A9LA.10,cct-4,F27C1.6,ZK858.7,mrpl-11,imb-3,F55F8.2,nol-56,mrpl-34,pus-1,dars-1,erfa-3,T26G10.1,fib-1,ZK430.7,mrpl-22
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	6.91707952585628e-43	-97.0771653520315	222	75	0.376884422110553	199	3519	177853,176531,175715,171723,172858,172182,173169,179115,175968,177403,179999,173778,176321,181917,178851,172192,171790,179442,175069,174598,174434,173461,174038,177875,180039,173779,172044,179779,173432,176072,172226,190203,172624,175153,172651,176207,176488,174634,176997,178185,174346,174151,175441,178207,172420,176094,173439,179748,176268,177236,171749,177097,173322,176504,171892,174168,175071,171901,173968,186756,184267,179942,173006,172028,183993,174508,172320,174974,176012,174080,171743,174622,3565801,173812,173947	rrp-1,Y48A6B.3,C34E10.10,Y73E7A.2,eif-3.C,nath-10,eif-6,krr-1,byn-1,exos-2,fib-1,ZK430.7,T26G10.1,mrpl-11,Y61A9LA.10,F27C1.6,nsun-4,nol-56,Y48B6A.1,pro-2,F44G4.1,T02H6.1,F13H8.2,dis-3,T06E6.1,toe-1,eif-3.H,eif-3.K,C24H12.4,lpd-7,wdr-12,Y53C12B.1,ngp-1,nsun-5,ddx-52,rha-2,Y39A1A.14,crn-5,Y48A5A.1,wdr-46,eif-3.G,ZK1127.5,cri-3,ZK795.3,C48B6.2,egl-45,W07E6.2,abcf-1,eif-3.D,cif-1,C53H9.2,W08E12.7,riok-2,K01G5.5,Y54E10A.10,F10E7.5,xrn-2,nol-58,C18A3.3,H20J04.4,mrps-9,rrbs-1,Y52B11A.10,C43E11.9,E02H1.1,eral-1,lpd-2,mac-1,exos-9,utp-20,ddx-27,pro-1,T25G3.3,tag-151,C17G10.1
GO_NUCLEOLUS	GO_NUCLEOLUS	4.55969537660358e-42	-95.1913180878315	256	79	0.396984924623116	199	3519	171743,174080,3565801,172979,178823,178873,173812,177054,172320,183993,174974,176012,174753,173968,184267,179942,173006,172028,177538,177097,176504,171892,174168,175071,171901,174866,175015,175598,172420,173439,176094,176997,178277,178185,174151,175441,178207,175153,178874,172651,176207,176488,174634,172624,175701,172226,173432,176072,190203,174038,177875,180039,173779,175069,174434,174598,172752,178229,173461,178851,172192,3565440,179442,172223,177403,179999,173778,176321,266878,172182,179115,173169,175968,179669,177853,176531,171723,175715,174374	ddx-27,utp-20,T25G3.3,B0205.6,rpac-40,hsp-6,tag-151,Y94H6A.5,lpd-2,E02H1.1,mac-1,exos-9,W02B12.10,C18A3.3,mrps-9,rrbs-1,Y52B11A.10,C43E11.9,nol-10,W08E12.7,K01G5.5,Y54E10A.10,F10E7.5,xrn-2,nol-58,parn-2,rpoa-1,idhg-1,C48B6.2,W07E6.2,egl-45,Y48A5A.1,JC8.2,wdr-46,ZK1127.5,cri-3,ZK795.3,nsun-5,C37H5.5,ddx-52,rha-2,Y39A1A.14,crn-5,ngp-1,Y54H5A.1,wdr-12,C24H12.4,lpd-7,Y53C12B.1,F13H8.2,dis-3,T06E6.1,toe-1,Y48B6A.1,F44G4.1,pro-2,rpoa-2,rbd-1,T02H6.1,Y61A9LA.10,F27C1.6,imb-3,nol-56,F55F8.2,exos-2,fib-1,ZK430.7,T26G10.1,Y46E12BL.2,nath-10,krr-1,eif-6,byn-1,elpc-3,rrp-1,Y48A6B.3,Y73E7A.2,C34E10.10,F54C9.9
GO_RIBOSOME_BIOGENESIS	GO_RIBOSOME_BIOGENESIS	9.23417475386125e-42	-94.4856626567997	170	66	0.331658291457286	199	3519	174634,176488,176207,172651,175153,178207,174151,175441,178185,173439,179748,172420,171749,175071,171901,174168,171892,176504,173322,177097,172028,179942,173006,184267,186756,173968,176012,174974,172320,174508,183993,173812,174622,3565801,171743,174080,171723,175715,176531,177853,175968,173169,179115,172182,176321,173778,179999,177403,179442,171790,172192,178851,181917,173461,174434,174598,175069,173779,180039,177875,174038,190203,173432,172226,176072,172624	crn-5,Y39A1A.14,rha-2,ddx-52,nsun-5,ZK795.3,ZK1127.5,cri-3,wdr-46,W07E6.2,abcf-1,C48B6.2,C53H9.2,xrn-2,nol-58,F10E7.5,Y54E10A.10,K01G5.5,riok-2,W08E12.7,C43E11.9,rrbs-1,Y52B11A.10,mrps-9,H20J04.4,C18A3.3,exos-9,mac-1,lpd-2,eral-1,E02H1.1,tag-151,pro-1,T25G3.3,ddx-27,utp-20,Y73E7A.2,C34E10.10,Y48A6B.3,rrp-1,byn-1,eif-6,krr-1,nath-10,T26G10.1,ZK430.7,fib-1,exos-2,nol-56,nsun-4,F27C1.6,Y61A9LA.10,mrpl-11,T02H6.1,F44G4.1,pro-2,Y48B6A.1,toe-1,T06E6.1,dis-3,F13H8.2,Y53C12B.1,C24H12.4,wdr-12,lpd-7,ngp-1
GO_NCRNA_PROCESSING	GO_NCRNA_PROCESSING	8.81529568823738e-40	-89.9269153607154	187	67	0.336683417085427	199	3519	177853,174563,176531,175715,172182,175968,179115,173169,179669,177403,173778,179999,176321,259389,172192,178851,171790,180123,179442,174434,175069,173461,177875,174038,173779,176072,172226,173432,190203,177859,174509,177241,175153,172651,176207,176488,174634,178185,174151,178207,172420,179920,178131,173322,177097,173142,171892,176504,175399,171901,175071,174168,175841,186756,173968,184267,179942,183993,172320,174753,174159,176012,174622,171743,174080,173812,172070	rrp-1,mtcu-2,Y48A6B.3,C34E10.10,nath-10,byn-1,krr-1,eif-6,elpc-3,exos-2,ZK430.7,fib-1,T26G10.1,ZK858.7,F27C1.6,Y61A9LA.10,nsun-4,pus-1,nol-56,F44G4.1,Y48B6A.1,T02H6.1,dis-3,F13H8.2,toe-1,lpd-7,wdr-12,C24H12.4,Y53C12B.1,sars-1,tag-124,hoe-1,nsun-5,ddx-52,rha-2,Y39A1A.14,crn-5,wdr-46,ZK1127.5,ZK795.3,C48B6.2,trm-1,tgt-1,riok-2,W08E12.7,W02A11.1,Y54E10A.10,K01G5.5,Y71H2AM.1,nol-58,xrn-2,F10E7.5,F25B5.5,H20J04.4,C18A3.3,mrps-9,rrbs-1,E02H1.1,lpd-2,W02B12.10,kars-1,exos-9,pro-1,ddx-27,utp-20,tag-151,ssb-1
GO_NCRNA_METABOLIC_PROCESS	GO_NCRNA_METABOLIC_PROCESS	2.34803235174015e-38	-86.6446558534786	245	74	0.371859296482412	199	3519	174434,175069,172752,173461,177875,174038,173779,172311,173432,172226,176072,190203,177859,177241,174509,174563,177853,176531,175715,172182,173117,177978,175968,173169,179115,179669,177403,176334,173778,179999,176321,259389,172192,178851,171790,180123,179442,173322,177097,173142,171892,175399,176504,175071,171901,174168,175841,186756,173968,184267,179942,172320,183993,172442,174753,174159,176012,174622,171743,174080,173812,172070,172651,175153,176488,176207,174634,178185,174151,178207,174351,172420,179920,178131	F44G4.1,Y48B6A.1,rpoa-2,T02H6.1,dis-3,F13H8.2,toe-1,fars-1,C24H12.4,wdr-12,lpd-7,Y53C12B.1,sars-1,hoe-1,tag-124,mtcu-2,rrp-1,Y48A6B.3,C34E10.10,nath-10,pars-2,hars-1,byn-1,eif-6,krr-1,elpc-3,exos-2,dars-1,ZK430.7,fib-1,T26G10.1,ZK858.7,F27C1.6,Y61A9LA.10,nsun-4,pus-1,nol-56,riok-2,W08E12.7,W02A11.1,Y54E10A.10,Y71H2AM.1,K01G5.5,xrn-2,nol-58,F10E7.5,F25B5.5,H20J04.4,C18A3.3,mrps-9,rrbs-1,lpd-2,E02H1.1,nars-1,W02B12.10,kars-1,exos-9,pro-1,ddx-27,utp-20,tag-151,ssb-1,ddx-52,nsun-5,Y39A1A.14,rha-2,crn-5,wdr-46,ZK1127.5,ZK795.3,fars-3,C48B6.2,trm-1,tgt-1
GO_RRNA_METABOLIC_PROCESS	GO_RRNA_METABOLIC_PROCESS	3.98870457625733e-31	-69.9966713722343	141	52	0.261306532663317	199	3519	174622,174080,171743,173812,172226,176072,173432,172320,183993,190203,176012,186756,173968,173779,179942,177875,174038,184267,171892,176504,174434,173322,177097,175069,173461,171901,175071,174168,172192,178851,179442,171790,177403,176321,172420,173778,179999,172182,174151,178185,178207,175968,173169,179115,175153,177853,172651,174634,176207,176488,175715,176531	pro-1,utp-20,ddx-27,tag-151,wdr-12,lpd-7,C24H12.4,lpd-2,E02H1.1,Y53C12B.1,exos-9,H20J04.4,C18A3.3,toe-1,rrbs-1,dis-3,F13H8.2,mrps-9,Y54E10A.10,K01G5.5,F44G4.1,riok-2,W08E12.7,Y48B6A.1,T02H6.1,nol-58,xrn-2,F10E7.5,F27C1.6,Y61A9LA.10,nol-56,nsun-4,exos-2,T26G10.1,C48B6.2,ZK430.7,fib-1,nath-10,ZK1127.5,wdr-46,ZK795.3,byn-1,eif-6,krr-1,nsun-5,rrp-1,ddx-52,crn-5,rha-2,Y39A1A.14,C34E10.10,Y48A6B.3
GO_PRERIBOSOME	GO_PRERIBOSOME	1.42694796892196e-28	-64.116844727866	37	28	0.14070351758794	199	3519	173779,179942,180039,178207,174038,179115,173169,173968,178185,173461,176488,171901,175715,174168,177853,174434,174598,175069,179442,172192,174080,190203,172420,173778,179999,172226,176072,172320	toe-1,rrbs-1,T06E6.1,ZK795.3,F13H8.2,krr-1,eif-6,C18A3.3,wdr-46,T02H6.1,Y39A1A.14,nol-58,C34E10.10,F10E7.5,rrp-1,F44G4.1,pro-2,Y48B6A.1,nol-56,F27C1.6,utp-20,Y53C12B.1,C48B6.2,ZK430.7,fib-1,wdr-12,lpd-7,lpd-2
LEE_BMP2_TARGETS_DN	LEE_BMP2_TARGETS_DN	4.22251193579699e-25	-56.124197128442	324	69	0.346733668341709	199	3519	190203,172226,178670,173432,175701,174509,177241,177355,172752,178229,175069,174956,174598,180039,173779,177875,174038,176588,179388,177458,179442,174330,179691,259389,176531,177419,174563,178073,179115,175968,266878,172182,174974,172442,174632,183993,172070,178873,173812,175956,171743,174080,3565801,174622,174168,174590,171901,176504,171892,177097,179942,177538,172028,173968,173439,174351,175015,176733,176761,176635,179028,178022,178874,175819,175316,175441,178277,178185,176997	Y53C12B.1,wdr-12,cct-7,C24H12.4,Y54H5A.1,tag-124,hoe-1,sams-3,rpoa-2,rbd-1,Y48B6A.1,gfm-1,pro-2,T06E6.1,toe-1,dis-3,F13H8.2,Y66D12A.9,ruvb-1,ruvb-2,nol-56,cct-4,tomm-20,ZK858.7,Y48A6B.3,dnj-11,mtcu-2,M04B2.4,krr-1,byn-1,Y46E12BL.2,nath-10,mac-1,nars-1,mrps-22,E02H1.1,ssb-1,hsp-6,tag-151,cra-1,ddx-27,utp-20,T25G3.3,pro-1,F10E7.5,atad-3,nol-58,K01G5.5,Y54E10A.10,W08E12.7,rrbs-1,nol-10,C43E11.9,C18A3.3,W07E6.2,fars-3,rpoa-1,abce-1,dnj-17,wah-1,erfa-1,C08F8.2,C37H5.5,cct-6,hsp-60,cri-3,JC8.2,wdr-46,Y48A5A.1
