TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0007154	cell communication	1.83510815997492e-05	-10.9058220424351	1732	112	0.271186440677966	413	9166	177078,190919,179594,179072,180976,182328,171776,176349,180936,173149,172840,181474,180643,178549,186492,181783,185012,180420,191636,186939,180185,181424,191604,174479,191169,191699,184283,186597,176297,191160,172924,192029,178554,176889,191643,180431,187322,171736,175890,189330,181575,187973,183379,180990,188102,172597,175862,180970,191625,174133,191640,189877,191738,177931,191654,185489,177048,176281,188391,174121,186155,179834,192013,180714,184414,187113,177921,184634,191639,184563,192047,178864,175126,189258,181656,177345,182278,178537,180593,186262,174262,190698,180752,191657,183861,180387,266876,191637,180402,174586,180720,173820,188926,180929,180696,179054,182130,191644,3565407,174462,176864,186799,191158,189573,172643,171650,174144,190719,175072,191687,184377,171933	lad-2,Y106G6E.1,nlp-24,gck-2,C36B7.6,C06E4.5,afd-1,unc-16,acr-2,gsk-3,nhr-69,F18H3.4,npr-16,kin-33,dsl-5,nhr-1,F27C1.13,aex-3,ggr-1,rac-2,par-4,gpc-1,acr-18,scp-1,kgb-2,kqt-3,str-111,F59B2.13,tax-4,npr-13,sec-8,str-206,lgc-26,K11H12.9,gcy-5,daf-3,dapk-1,tln-1,hmg-1.2,ccb-2,sprr-2,lgc-15,srw-12,unc-10,srw-133,lin-10,kin-18,tyra-2,ced-13,B0252.1,gcy-2,nlp-25,old-2,gpa-7,gcy-27,frpr-7,ric-8,gst-1,str-96,egl-27,frpr-9,avr-15,str-143,dop-1,gnrr-7,frpr-14,unc-43,sra-28,gcy-1,dsl-4,str-262,tig-2,unc-52,srw-77,F59D12.1,bec-1,ckk-1,egl-8,rsef-1,dgk-3,acr-7,snt-3,npr-1,gcy-36,C56E6.4,nlp-64,spsb-1,ggr-2,egl-17,plc-3,dgk-2,acs-11,sra-25,svh-2,rab-37,scd-2,npr-19,gcy-6,kin-1,let-23,rrp-8,dmsr-12,dmsr-11,srw-54,K02B12.7,hum-7,unc-104,srw-1,eat-2,ins-6,lgc-51,ccb-1
GO:0023052	signaling	5.96283086675339e-05	-9.72738011901596	1700	108	0.261501210653753	413	9166	191158,189573,172643,186799,184377,191687,171933,171650,174144,190719,175072,180720,173820,180929,188926,180402,174586,182130,191644,3565407,174462,179054,180696,180593,186262,181656,182278,178537,180387,266876,191637,174262,190698,191657,180752,183861,186155,179834,192013,180714,176281,188391,174121,192047,178864,175126,189258,184414,187113,177921,184634,191639,189877,177931,191738,180970,191625,174133,191640,177048,185489,191654,189330,181575,187973,175890,175862,183379,180990,172597,188102,191699,184283,186597,191160,192029,176297,172924,180185,191604,181424,174479,191169,180431,191643,178554,176889,187322,171736,180976,182328,176349,180936,173149,171776,172840,181474,177078,190919,179594,179072,185012,181783,180420,191636,186939,180643,178549	dmsr-11,srw-54,K02B12.7,dmsr-12,lgc-51,ins-6,ccb-1,hum-7,unc-104,srw-1,eat-2,dgk-2,acs-11,svh-2,sra-25,egl-17,plc-3,npr-19,gcy-6,kin-1,let-23,scd-2,rab-37,rsef-1,dgk-3,F59D12.1,ckk-1,egl-8,nlp-64,spsb-1,ggr-2,acr-7,snt-3,gcy-36,npr-1,C56E6.4,frpr-9,avr-15,str-143,dop-1,gst-1,str-96,egl-27,str-262,tig-2,unc-52,srw-77,gnrr-7,frpr-14,unc-43,sra-28,gcy-1,nlp-25,gpa-7,old-2,tyra-2,ced-13,B0252.1,gcy-2,ric-8,frpr-7,gcy-27,ccb-2,sprr-2,lgc-15,hmg-1.2,kin-18,srw-12,unc-10,lin-10,srw-133,kqt-3,str-111,F59B2.13,npr-13,str-206,tax-4,sec-8,par-4,acr-18,gpc-1,scp-1,kgb-2,daf-3,gcy-5,lgc-26,K11H12.9,dapk-1,tln-1,C36B7.6,C06E4.5,unc-16,acr-2,gsk-3,afd-1,nhr-69,F18H3.4,lad-2,Y106G6E.1,nlp-24,gck-2,F27C1.13,nhr-1,aex-3,ggr-1,rac-2,npr-16,kin-33
GO:0023056	positive regulation of signaling	0.000220462277832974	-8.41978395329989	156	18	0.0435835351089588	413	9166	176349,180929,179072,190668,175862,182375,180420,178864,191644,180990,191338,190251,172493,178537,186905,174133,181620,191145	unc-16,svh-2,gck-2,bre-4,kin-18,svh-1,aex-3,tig-2,gcy-6,unc-10,dos-1,ego-2,sol-1,egl-8,dos-3,B0252.1,kin-20,ZC373.3
GO:0035556	intracellular signal transduction	0.000235313578716032	-8.35459155579557	382	33	0.0799031476997579	413	9166	183861,191657,191643,176889,266876,178537,191169,182278,180185,176297,186262,180593,191639,178549,177921,186939,185012,179072,190919,180714,176349,182328,171650,191654,191640,191625,180970,180696,3565407,175862,191644,174586,180720	C56E6.4,gcy-36,gcy-5,K11H12.9,spsb-1,egl-8,kgb-2,ckk-1,par-4,tax-4,dgk-3,rsef-1,gcy-1,kin-33,unc-43,rac-2,F27C1.13,gck-2,Y106G6E.1,dop-1,unc-16,C06E4.5,hum-7,gcy-27,gcy-2,ced-13,tyra-2,rab-37,kin-1,kin-18,gcy-6,plc-3,dgk-2
GO:0010647	positive regulation of cell communication	0.000238910478920114	-8.33942164138763	157	18	0.0435835351089588	413	9166	179072,190668,176349,180929,180990,191338,190251,180420,175862,178864,182375,191644,172493,178537,174133,186905,181620,191145	gck-2,bre-4,unc-16,svh-2,unc-10,dos-1,ego-2,aex-3,kin-18,tig-2,svh-1,gcy-6,sol-1,egl-8,B0252.1,dos-3,kin-20,ZC373.3
GO:0007165	signal transduction	0.000286914946986321	-8.15632473808961	1609	100	0.242130750605327	413	9166	182278,178537,181656,186262,180593,183861,174262,180752,191657,180387,266876,191637,188391,174121,176281,186155,179834,192013,180714,184634,191639,184414,187113,177921,175126,189258,192047,178864,186799,191158,189573,172643,190719,175072,171650,191687,184377,174586,180402,173820,180929,188926,180720,180696,179054,3565407,174462,191644,182130,181424,191604,174479,191169,180185,186597,191160,192029,176297,184283,191699,171736,178554,191643,176889,180431,187322,179072,177078,190919,179594,172840,181474,182328,180976,171776,176349,180936,173149,178549,180643,191636,186939,185012,181783,174133,191640,180970,191625,177931,191738,189877,191654,177048,185489,175890,181575,187973,188102,183379,175862	ckk-1,egl-8,F59D12.1,dgk-3,rsef-1,C56E6.4,acr-7,npr-1,gcy-36,nlp-64,spsb-1,ggr-2,str-96,egl-27,gst-1,frpr-9,avr-15,str-143,dop-1,sra-28,gcy-1,gnrr-7,frpr-14,unc-43,unc-52,srw-77,str-262,tig-2,dmsr-12,dmsr-11,srw-54,K02B12.7,srw-1,eat-2,hum-7,ins-6,lgc-51,plc-3,egl-17,acs-11,svh-2,sra-25,dgk-2,rab-37,scd-2,kin-1,let-23,gcy-6,npr-19,gpc-1,acr-18,scp-1,kgb-2,par-4,F59B2.13,npr-13,str-206,tax-4,str-111,kqt-3,tln-1,lgc-26,gcy-5,K11H12.9,daf-3,dapk-1,gck-2,lad-2,Y106G6E.1,nlp-24,nhr-69,F18H3.4,C06E4.5,C36B7.6,afd-1,unc-16,acr-2,gsk-3,kin-33,npr-16,ggr-1,rac-2,F27C1.13,nhr-1,B0252.1,gcy-2,tyra-2,ced-13,gpa-7,old-2,nlp-25,gcy-27,ric-8,frpr-7,hmg-1.2,sprr-2,lgc-15,srw-133,srw-12,kin-18
GO:0048584	positive regulation of response to stimulus	0.00029056224118474	-8.14369274925255	231	23	0.0556900726392252	413	9166	191145,181620,174144,186905,174133,178537,181036,191338,190251,191644,175862,180420,182375,178864,190668,175890,179072,182766,176281,180929,3564801,176349,175007	ZC373.3,kin-20,unc-104,dos-3,B0252.1,egl-8,mec-7,dos-1,ego-2,gcy-6,kin-18,aex-3,svh-1,tig-2,bre-4,hmg-1.2,gck-2,C18B2.2,gst-1,svh-2,T27C5.12,unc-16,csp-1
GO:0051716	cellular response to stimulus	0.000494427610040966	-7.61210980782798	2012	119	0.288135593220339	413	9166	179834,186155,192013,180714,185709,176281,188391,174121,192047,176399,178864,175126,189258,187113,184414,177921,184634,176462,191639,180593,173787,186262,181656,186188,182278,177345,178537,180387,191637,176067,266876,174262,180752,191657,190698,183861,190650,176837,180720,173820,180929,188926,180402,190256,174586,182130,191644,182375,3565407,174462,180696,179054,191158,172643,189573,176864,186799,184377,191687,171650,190719,173228,175072,180976,182328,173149,171776,176349,180936,172840,181474,190681,177078,179594,190919,179072,185012,181783,191636,186939,180643,178549,184283,191699,186597,191160,176297,192029,180185,191604,181424,174479,191169,180431,178554,176889,191643,187322,171736,181575,178725,187973,175890,175862,183379,181849,188102,189877,191738,176616,177931,180970,175956,191625,174133,191640,177048,185489,191654	avr-15,frpr-9,str-143,dop-1,msra-1,gst-1,str-96,egl-27,str-262,gpdh-2,tig-2,unc-52,srw-77,frpr-14,gnrr-7,unc-43,sra-28,M03C11.8,gcy-1,rsef-1,cyp-23A1,dgk-3,F59D12.1,duox-2,ckk-1,bec-1,egl-8,nlp-64,ggr-2,lig-4,spsb-1,acr-7,npr-1,gcy-36,snt-3,C56E6.4,Y73B6BL.14,prdx-6,dgk-2,acs-11,svh-2,sra-25,egl-17,Y54E2A.4,plc-3,npr-19,gcy-6,svh-1,kin-1,let-23,rab-37,scd-2,dmsr-11,K02B12.7,srw-54,rrp-8,dmsr-12,lgc-51,ins-6,hum-7,srw-1,ubc-14,eat-2,C36B7.6,C06E4.5,gsk-3,afd-1,unc-16,acr-2,nhr-69,F18H3.4,cpna-4,lad-2,nlp-24,Y106G6E.1,gck-2,F27C1.13,nhr-1,ggr-1,rac-2,npr-16,kin-33,str-111,kqt-3,F59B2.13,npr-13,tax-4,str-206,par-4,acr-18,gpc-1,scp-1,kgb-2,daf-3,lgc-26,K11H12.9,gcy-5,dapk-1,tln-1,sprr-2,gst-10,lgc-15,hmg-1.2,kin-18,srw-12,cyp-34A7,srw-133,nlp-25,old-2,Y56A3A.2,gpa-7,tyra-2,cra-1,ced-13,B0252.1,gcy-2,ric-8,frpr-7,gcy-27
GO:0007167	enzyme linked receptor protein signaling pathway	0.000566727555642737	-7.47563187122629	127	15	0.036319612590799	413	9166	191687,178864,191644,174462,175126,191654,179054,180431,191643,191639,180929,191738,180402,191640,174133	ins-6,tig-2,gcy-6,let-23,unc-52,gcy-27,scd-2,daf-3,gcy-5,gcy-1,svh-2,old-2,egl-17,gcy-2,B0252.1
GO:0098660	inorganic ion transmembrane transport	0.00058590372042178	-7.44235508150746	369	31	0.0750605326876513	413	9166	192071,184377,171933,177186,188483,191637,174069,187727,181703,191696,191699,183583,176297,182164,13191891,181224,192075,191636,182114,190312,189051,181534,181024,178030,174586,180936,181094,189330,189085,192080,179834	twk-23,lgc-51,ccb-1,zipt-2.2,tmc-1,ggr-2,del-10,fpn-1.2,twk-22,irk-3,kqt-3,twk-37,tax-4,kcnl-3,best-19,unc-58,twk-32,ggr-1,catp-2,zipt-15,acd-5,del-1,twk-17,best-7,plc-3,acr-2,sulp-3,ccb-2,sulp-6,twk-10,avr-15
