TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0003700	DNA-binding transcription factor activity	0.000245873624579099	-8.31069287525504	474	35	0.0966850828729282	362	9166	175811,174544,178459,175167,181197,178707,180609,188934,184398,188976,176360,190865,191622,178024,174225,181627,4363091,172331,177248,172917,178813,177810,189825,180702,187409,184235,183795,188479,188771,188974,187662,174447,189663,175993,178933	ceh-10,unc-4,zip-7,nhr-80,vab-15,nhr-59,fax-1,nhr-223,nhr-118,nhr-227,hlh-11,nhr-41,ceh-33,nhr-67,nfi-1,svh-5,nhr-286,let-381,nhr-104,blmp-1,nhr-57,nhr-97,nhr-274,ets-9,nhr-202,nhr-262,nhr-170,nhr-218,dmd-8,nhr-225,nhr-208,hlh-3,nhr-234,nhr-10,nhr-47
GO:0040012	regulation of locomotion	0.000271689162553723	-8.21085192987361	262	23	0.0635359116022099	362	9166	183905,173064,172150,171722,180609,173358,177111,180011,172917,175811,174693,3565555,3565180,174225,181283,173748,178321,178024,174447,173351,179675,190098,191623	smp-2,ced-1,unc-63,src-1,fax-1,aex-5,ced-10,rap-2,blmp-1,ceh-10,unc-53,cogc-1,unc-79,nfi-1,dgn-1,rhgf-2,dcap-2,nhr-67,hlh-3,smp-1,vab-8,unc-34,unc-39
GO:0030334	regulation of cell migration	0.000340396765651226	-7.98539866292234	95	12	0.0331491712707182	362	9166	175811,172917,191623,180011,177111,173351,178024,179675,183905,3565555,174693,173064	ceh-10,blmp-1,unc-39,rap-2,ced-10,smp-1,nhr-67,vab-8,smp-2,cogc-1,unc-53,ced-1
GO:2000145	regulation of cell motility	0.00045490710451375	-7.69541732576186	98	12	0.0331491712707182	362	9166	175811,172917,191623,180011,177111,173351,178024,179675,183905,173064,174693,3565555	ceh-10,blmp-1,unc-39,rap-2,ced-10,smp-1,nhr-67,vab-8,smp-2,ced-1,unc-53,cogc-1
GO:0051270	regulation of cellular component movement	0.000694092249982569	-7.27290568124429	132	14	0.0386740331491713	362	9166	177111,180011,179675,173351,178024,174447,172917,175811,188904,191623,183905,174693,3565555,173064	ced-10,rap-2,vab-8,smp-1,nhr-67,hlh-3,blmp-1,ceh-10,bbs-8,unc-39,smp-2,unc-53,cogc-1,ced-1
GO:0051271	negative regulation of cellular component movement	0.000886790691111706	-7.02790157744489	20	5	0.0138121546961326	362	9166	172917,183905,180011,173351,179675	blmp-1,smp-2,rap-2,smp-1,vab-8
GO:1903566	positive regulation of protein localization to cilium	0.00155561975703421	-6.46588125517565	2	2	0.00552486187845304	362	9166	188904,190137	bbs-8,grdn-1
GO:1903564	regulation of protein localization to cilium	0.00155561975703421	-6.46588125517565	2	2	0.00552486187845304	362	9166	188904,190137	bbs-8,grdn-1
GO:0001666	response to hypoxia	0.00174780725811085	-6.34939327206698	14	4	0.0110497237569061	362	9166	174455,174953,179461,178813	rhy-1,gcn-2,egl-9,nhr-57
GO:0036293	response to decreased oxygen levels	0.0037832212544987	-5.57717944852322	17	4	0.0110497237569061	362	9166	178813,174953,179461,174455	nhr-57,gcn-2,egl-9,rhy-1
