TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00963	SRP54_N	0.00190077551478837	-6.2654933104086	2	2	0.00840336134453781	238	5448	259584,185438	F21D5.7,F38A1.8
SM00962	SRP54	0.00190077551478837	-6.2654933104086	2	2	0.00840336134453781	238	5448	259584,185438	F21D5.7,F38A1.8
SM00399	ZnF_C4	0.00352158772418739	-5.64884333306043	255	21	0.0882352941176471	238	5448	178813,178024,4363091,177248,189663,188479,187409,178933,175167,190865,177810,184398,184235,187662,175993,188934,183795,180609,188974,189825,178707	nhr-57,nhr-67,nhr-286,nhr-104,nhr-234,nhr-218,nhr-202,nhr-47,nhr-80,nhr-41,nhr-97,nhr-118,nhr-262,nhr-208,nhr-10,nhr-223,nhr-170,fax-1,nhr-225,nhr-274,nhr-59
SM00328	BPI1	0.00568541522101101	-5.16985111645012	9	3	0.0126050420168067	238	5448	183851,177907,179311	C55C3.1,F01G10.10,F44A2.3
SM00329	BPI2	0.00786247802776499	-4.84565345152037	10	3	0.0126050420168067	238	5448	179311,183851,177907	F44A2.3,C55C3.1,F01G10.10
SM00325	RhoGEF	0.00819444434694216	-4.80429887299701	19	4	0.0168067226890756	238	5448	179808,175756,173742,173748	uig-1,osg-1,ephx-1,rhgf-2
SM00875	BACK	0.0170067827944626	-4.07414302659087	13	3	0.0126050420168067	238	5448	176775,178621,3565011	kel-3,C39F7.5,kel-8
SM00630	Sema	0.0174130830747545	-4.05053345444952	5	2	0.00840336134453781	238	5448	173351,183905	smp-1,smp-2
SM00423	PSI	0.0174130830747545	-4.05053345444952	5	2	0.00840336134453781	238	5448	183905,173351	smp-2,smp-1
SM00430	HOLI	0.0243814656980545	-3.71393203786592	250	18	0.0756302521008403	238	5448	178813,189663,4363091,177248,187409,188479,178933,175167,177810,187662,184235,184398,175993,183795,188934,188974,189825,178707	nhr-57,nhr-234,nhr-286,nhr-104,nhr-202,nhr-218,nhr-47,nhr-80,nhr-97,nhr-208,nhr-262,nhr-118,nhr-10,nhr-170,nhr-223,nhr-225,nhr-274,nhr-59
SM00729	Elp3	0.0253732008831919	-3.67406174528879	6	2	0.00840336134453781	238	5448	175841,186073	F25B5.5,F49H6.5
SM00591	RWD	0.0253732008831919	-3.67406174528879	6	2	0.00840336134453781	238	5448	190241,174953	Y53G8AR.5,gcn-2
SM00099	btg1	0.0436857562408977	-3.13073317415615	1	1	0.00420168067226891	238	5448	172863	fog-3
SM01028	Beta-TrCP_D	0.0436857562408977	-3.13073317415615	1	1	0.00420168067226891	238	5448	174058	lin-23
SM00804	TAP_C	0.0436857562408977	-3.13073317415615	1	1	0.00420168067226891	238	5448	191736	nxf-1
SM01125	DCP2	0.0436857562408977	-3.13073317415615	1	1	0.00420168067226891	238	5448	178321	dcap-2
SM01349	TOG	0.0447095735256912	-3.10756762746009	8	2	0.00840336134453781	238	5448	186196,190051	F54A3.2,gcn-1
SM00028	TPR	0.0449594241069415	-3.10199488248804	45	5	0.0210084033613445	238	5448	188904,175189,173509,180801,175855	bbs-8,hpo-29,emc-2,ags-3,ift-139
SM00612	Kelch	0.0678585467951484	-2.69032993460412	10	2	0.00840336134453781	238	5448	3565011,176775	kel-8,kel-3
SM00351	PAX	0.0678585467951484	-2.69032993460412	10	2	0.00840336134453781	238	5448	187105,185022	pax-1,pax-3
SM00353	HLH	0.0701265561039123	-2.65745372495536	36	4	0.0168067226890756	238	5448	176360,3565632,174447,173939	hlh-11,hlh-31,hlh-3,hlh-26
SM01271	LSM14	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	172653	edc-3
SM01086	ClpB_D2-small	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	171817	K07A3.3
SM00736	CADG	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	181283	dgn-1
SM01382	Ribosomal_L2_C	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	176903	mrpl-2
SM00907	GDNF	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	177049	Y69A2AR.31
SM00649	RL11	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	181917	mrpl-11
SM00308	LH2	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	174576	lov-1
SM00955	RNB	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	177875	dis-3
SM00251	SAM_PNT	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	181627	svh-5
SM00572	DZF	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	190806	Y95B8A.8
SM01383	Ribosomal_L2	0.0854707369662346	-2.45958121932782	2	1	0.00420168067226891	238	5448	176903	mrpl-2
SM00726	UIM	0.125437311444325	-2.07594915561096	3	1	0.00420168067226891	238	5448	3565166	fbxa-136
SM00663	RPOLA_N	0.125437311444325	-2.07594915561096	3	1	0.00420168067226891	238	5448	175015	rpoa-1
SM00231	FA58C	0.125437311444325	-2.07594915561096	3	1	0.00420168067226891	238	5448	185915	clec-78
SM00284	OLF	0.125437311444325	-2.07594915561096	3	1	0.00420168067226891	238	5448	172490	F07A5.4
