TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS00300	SRP54	0.00174625546974156	-6.35028151511938	2	2	0.00680272108843537	294	7024	259584,185438	F21D5.7,F38A1.8
PS51030	NUCLEAR_REC_DBD_2	0.00222686450811084	-6.10716073310072	255	21	0.0714285714285714	294	7024	189825,190865,177810,183795,189663,178813,184235,175993,178933,187409,188934,4363091,188479,180609,175167,178024,187662,177248,184398,178707,188974	nhr-274,nhr-41,nhr-97,nhr-170,nhr-234,nhr-57,nhr-262,nhr-10,nhr-47,nhr-202,nhr-223,nhr-286,nhr-218,fax-1,nhr-80,nhr-67,nhr-208,nhr-104,nhr-118,nhr-59,nhr-225
PS51843	NR_LBD	0.00411241177016412	-5.49374561718422	251	20	0.0680272108843537	294	7024	4363091,187409,188934,178933,175993,184235,189825,190865,189663,178813,183795,177810,178707,188974,184398,177248,187662,175167,188479,180609	nhr-286,nhr-202,nhr-223,nhr-47,nhr-10,nhr-262,nhr-274,nhr-41,nhr-234,nhr-57,nhr-170,nhr-97,nhr-59,nhr-225,nhr-118,nhr-104,nhr-208,nhr-80,nhr-218,fax-1
PS50119	ZF_BBOX	0.00505184747490076	-5.28800126598275	9	3	0.0102040816326531	294	7024	175654,173452,174573	nhl-2,nhl-3,ZK945.4
PS50010	DH_2	0.0085647273337401	-4.76010298265266	20	4	0.0136054421768707	294	7024	175756,173748,173742,179808	osg-1,rhgf-2,ephx-1,uig-1
PS00031	NUCLEAR_REC_DBD_1	0.00956455143478882	-4.64969157370932	183	15	0.0510204081632653	294	7024	178933,175993,175167,178813,180609,177810,183795,190865,4363091,178707,184398,177248,187662,178024,187409	nhr-47,nhr-10,nhr-80,nhr-57,fax-1,nhr-97,nhr-170,nhr-41,nhr-286,nhr-59,nhr-118,nhr-104,nhr-208,nhr-67,nhr-202
PS00741	DH_1	0.00990563729764239	-4.61465125989764	4	2	0.00680272108843537	294	7024	179808,175756	uig-1,osg-1
PS51004	SEMA	0.0160548913470901	-4.131741719007	5	2	0.00680272108843537	294	7024	173351,183905	smp-1,smp-2
PS51421	RAS	0.022718518287237	-3.78457490348662	15	3	0.0102040816326531	294	7024	190589,180011,173003	Y71F9AR.2,rap-2,Y52B11A.4
PS50908	RWD	0.0234216871856537	-3.75409288302931	6	2	0.00680272108843537	294	7024	174953,190241	gcn-2,Y53G8AR.5
PS50211	DENN	0.0318940272491721	-3.44533652029	7	2	0.00680272108843537	294	7024	185870,176945	rme-4,F53H1.3
PS51384	FAD_FR	0.0413671023648828	-3.1852693429033	8	2	0.00680272108843537	294	7024	180314,173002	fre-1,Y52B11A.3
PS00646	RIBOSOMAL_S13_1	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	178408	rps-18
PS51613	SAM_MT_RRMJ	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	175156	Y53F4B.13
PS51080	CTF_NFI_2	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	174225	nfi-1
PS50159	RIBOSOMAL_S13_2	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	178408	rps-18
PS00171	TIM_1	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	174844	tpi-1
PS51338	IMD	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	172093	M04F3.5
PS51440	TIM_2	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	174844	tpi-1
PS01016	GLYCOPROTEASE	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	175399	Y71H2AM.1
PS51281	TAP_C	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	191736	nxf-1
PS51496	CVC	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	175811	ceh-10
PS01064	PYRIDOX_OXIDASE	0.041856492027329	-3.17350836797641	1	1	0.00340136054421769	294	7024	175973	F57B9.1
PS50293	TPR_REGION	0.0527797982215574	-2.94162677092379	49	5	0.0170068027210884	294	7024	188904,173509,175189,180801,175855	bbs-8,emc-2,hpo-29,ags-3,ift-139
PS51057	PAIRED_2	0.0629297702805194	-2.76573593184692	10	2	0.00680272108843537	294	7024	187105,185022	pax-1,pax-3
PS00072	ACYL_COA_DH_1	0.0629297702805194	-2.76573593184692	10	2	0.00680272108843537	294	7024	173940,173466	acdh-2,acdh-9
PS00086	CYTOCHROME_P450	0.0717661579504705	-2.63434225177969	70	6	0.0204081632653061	294	7024	181847,178926,188399,189649,182888,183484	cyp-34A5,cyp-14A5,cyp-34A1,cyp-29A3,cyp-33B1,cyp-33C1
