TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	0.000157199284251001	-8.75799623109022	42	8	0.0588235294117647	136	3519	180231,180329,177875,180182,174953,180608,191736,181026	wars-1,mlt-4,dis-3,Y59A8B.8,gcn-2,klp-4,nxf-1,pcca-1
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN	GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN	0.000777008893915821	-7.16005876118103	20	5	0.0367647058823529	136	3519	175855,184971,191439,3565644,173466	ift-139,lhfp-4,ZK856.5,cblc-1,acdh-9
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP	0.000988809311658377	-6.91900905417495	31	6	0.0441176470588235	136	3519	180314,184431,183484,190573,178926,182888	fre-1,F13G3.6,cyp-33C1,Y70G10A.3,cyp-14A5,cyp-33B1
PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY	0.00103678330648054	-6.87163233349846	6	3	0.0220588235294118	136	3519	171722,180873,181043	src-1,pak-1,sek-1
MODULE_303	MODULE_303	0.00116277249537831	-6.75694804334473	13	4	0.0294117647058824	136	3519	172891,180573,3565921,179912	csnk-1,Y71H10B.1,chk-1,par-1
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	0.00188043496098129	-6.2762521666763	24	5	0.0367647058823529	136	3519	180434,187438,184431,174787,187439	cdo-1,M04C9.1,F13G3.6,nep-1,M04C9.2
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP	GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP	0.00223143243238028	-6.10511155336736	36	6	0.0441176470588235	136	3519	187438,182643,180304,187439,177111,178408	M04C9.1,C15H9.4,chk-2,M04C9.2,ced-10,rps-18
GSE24726_WT_VS_E2_2_KO_PDC_UP	GSE24726_WT_VS_E2_2_KO_PDC_UP	0.00243476030463306	-6.01790696481523	49	7	0.0514705882352941	136	3519	171722,189866,174068,180304,180801,190573,174058	src-1,nceh-1,dgk-5,chk-2,ags-3,Y70G10A.3,lin-23
GO_VITAMIN_BIOSYNTHETIC_PROCESS	GO_VITAMIN_BIOSYNTHETIC_PROCESS	0.00270372297434856	-5.91312557636469	16	4	0.0294117647058824	136	3519	3565644,187059,175973,353420	cblc-1,cyp-25A6,F57B9.1,gsto-2
chr5q35	chr5q35	0.00270372297434856	-5.91312557636469	16	4	0.0294117647058824	136	3519	174058,191351,181353,181488	lin-23,ZK563.2,sfxn-1.5,gck-4
