TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-CEL-3769402	Deactivation of the beta-catenin transactivating complex	0.000169586614980078	-8.68214675882894	18	4	0.0769230769230769	52	3154	179160,174058,173074,179959	xpo-1,lin-23,hda-3,hda-1
R-CEL-73857	RNA Polymerase II Transcription	0.000540681762284767	-7.52267969196806	117	8	0.153846153846154	52	3154	172345,173013,175270,176126,178544,182490,176125,172814	ncbp-1,rsr-1,uaf-1,cit-1.2,ttb-1,symk-1,cit-1.1,cel-1
R-CEL-162582	Signal Transduction	0.00108566959275046	-6.82555834616439	522	18	0.346153846153846	52	3154	175849,178451,179959,179486,174058,172505,172345,172981,173074,181577,179160,173144,180419,174484,175545,172530,174527,172695	T04C9.1,jac-1,hda-1,gsp-1,lin-23,goa-1,ncbp-1,daf-16,hda-3,epn-1,xpo-1,toe-4,sli-1,mel-11,mpk-1,rlbp-1,mop-25.2,F36A2.9
R-CEL-2565942	Regulation of PLK1 Activity at G2/M Transition	0.00258316077089059	-5.95874152488103	5	2	0.0384615384615385	52	3154	174484,179486	mel-11,gsp-1
R-CEL-201681	TCF dependent signaling in response to WNT	0.00262139131050767	-5.94405006761317	36	4	0.0769230769230769	52	3154	179160,174058,173074,179959	xpo-1,lin-23,hda-3,hda-1
R-CEL-72187	mRNA 3'-end processing	0.00694575364557115	-4.96962479238235	47	4	0.0769230769230769	52	3154	173013,172345,182490,175270	rsr-1,ncbp-1,symk-1,uaf-1
R-CEL-73856	RNA Polymerase II Transcription Termination	0.00694575364557115	-4.96962479238235	47	4	0.0769230769230769	52	3154	175270,182490,172345,173013	uaf-1,symk-1,ncbp-1,rsr-1
R-CEL-109688	Cleavage of Growing Transcript in the Termination Region	0.00694575364557115	-4.96962479238235	47	4	0.0769230769230769	52	3154	182490,175270,172345,173013	symk-1,uaf-1,ncbp-1,rsr-1
R-CEL-5654727	Negative regulation of FGFR2 signaling	0.0110257043318959	-4.50752597471056	10	2	0.0384615384615385	52	3154	175545,180419	mpk-1,sli-1
R-CEL-5654732	Negative regulation of FGFR3 signaling	0.0110257043318959	-4.50752597471056	10	2	0.0384615384615385	52	3154	175545,180419	mpk-1,sli-1
R-CEL-72202	Transport of Mature Transcript to Cytoplasm	0.0149715303008791	-4.20160486126755	32	3	0.0576923076923077	52	3154	175270,172345,173013	uaf-1,ncbp-1,rsr-1
R-CEL-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	0.0149715303008791	-4.20160486126755	32	3	0.0576923076923077	52	3154	172345,173013,175270	ncbp-1,rsr-1,uaf-1
R-CEL-69278	Cell Cycle, Mitotic	0.0156833635345593	-4.15515477593149	201	8	0.153846153846154	52	3154	179486,179959,174484,174058,173122,179160,177604,173074	gsp-1,hda-1,mel-11,lin-23,pri-2,xpo-1,Y42H9AR.1,hda-3
R-CEL-5654738	Signaling by FGFR2	0.0162798141398803	-4.11782933494218	33	3	0.0576923076923077	52	3154	175545,180419,172345	mpk-1,sli-1,ncbp-1
R-CEL-72200	mRNA Editing: C to U Conversion	0.0164870006341602	-4.10518304893884	1	1	0.0192307692307692	52	3154	173086	hrp-2
R-CEL-75094	Formation of the Editosome	0.0164870006341602	-4.10518304893884	1	1	0.0192307692307692	52	3154	173086	hrp-2
R-CEL-73843	5-Phosphoribose 1-diphosphate biosynthesis	0.0164870006341602	-4.10518304893884	1	1	0.0192307692307692	52	3154	176016	R151.2
R-CEL-190236	Signaling by FGFR	0.0176506380328118	-4.03698334708839	34	3	0.0576923076923077	52	3154	172345,180419,175545	ncbp-1,sli-1,mpk-1
R-CEL-5627123	RHO GTPases activate PAKs	0.0185172538571288	-3.9890523406113	13	2	0.0384615384615385	52	3154	179486,174484	gsp-1,mel-11
R-CEL-194315	Signaling by Rho GTPases	0.0197478708125098	-3.92470960040813	96	5	0.0961538461538462	52	3154	175545,174484,179486,175849,172530	mpk-1,mel-11,gsp-1,T04C9.1,rlbp-1
R-CEL-72163	mRNA Splicing - Major Pathway	0.0207542371270271	-3.87500485425831	133	6	0.115384615384615	52	3154	182490,175270,173086,172345,172330,173013	symk-1,uaf-1,hrp-2,ncbp-1,hrpk-1,rsr-1
R-CEL-72172	mRNA Splicing	0.0207542371270271	-3.87500485425831	133	6	0.115384615384615	52	3154	175270,173086,182490,172345,173013,172330	uaf-1,hrp-2,symk-1,ncbp-1,rsr-1,hrpk-1
R-CEL-1538133	G0 and Early G1	0.0213778153578722	-3.84540156018367	14	2	0.0384615384615385	52	3154	179959,173074	hda-1,hda-3
R-CEL-5654741	Signaling by FGFR3	0.0213778153578722	-3.84540156018367	14	2	0.0384615384615385	52	3154	180419,175545	sli-1,mpk-1
R-CEL-201722	Formation of the beta-catenin:TCF transactivating complex	0.0213778153578722	-3.84540156018367	14	2	0.0384615384615385	52	3154	179959,173074	hda-1,hda-3
R-CEL-1640170	Cell Cycle	0.0232859042382288	-3.75990706979401	216	8	0.153846153846154	52	3154	179160,177604,173074,174058,173122,179486,174484,179959	xpo-1,Y42H9AR.1,hda-3,lin-23,pri-2,gsp-1,mel-11,hda-1
R-CEL-6807505	RNA polymerase II transcribes snRNA genes	0.0237636133187738	-3.73959972034406	38	3	0.0576923076923077	52	3154	176126,176125,178544	cit-1.2,cit-1.1,ttb-1
R-CEL-674695	RNA Polymerase II Pre-transcription Events	0.027054653009803	-3.60989627333272	70	4	0.0769230769230769	52	3154	172345,176126,178544,176125	ncbp-1,cit-1.2,ttb-1,cit-1.1
R-CEL-182971	EGFR downregulation	0.0276057179825493	-3.58973235443568	16	2	0.0384615384615385	52	3154	180419,181577	sli-1,epn-1
R-CEL-72203	Processing of Capped Intron-Containing Pre-mRNA	0.0293923117923722	-3.52702214249636	144	6	0.115384615384615	52	3154	172330,173013,172345,173086,182490,175270	hrpk-1,rsr-1,ncbp-1,hrp-2,symk-1,uaf-1
R-CEL-112411	MAPK1 (ERK2) activation	0.0327073228559373	-3.42015628560133	2	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-75072	mRNA Editing	0.0327073228559373	-3.42015628560133	2	1	0.0192307692307692	52	3154	173086	hrp-2
R-CEL-168638	NOD1/2 Signaling Pathway	0.0327073228559373	-3.42015628560133	2	1	0.0192307692307692	52	3154	181043	sek-1
R-CEL-1660661	Sphingolipid de novo biosynthesis	0.0381239530997021	-3.26691250411153	19	2	0.0384615384615385	52	3154	172891,172940	csnk-1,F25H2.6
R-CEL-77595	Processing of Intronless Pre-mRNAs	0.0419206061872994	-3.17197777849901	20	2	0.0384615384615385	52	3154	182490,172345	symk-1,ncbp-1
R-CEL-74160	Gene Expression	0.0438549490321207	-3.12686770377031	531	14	0.269230769230769	52	3154	173144,173086,175270,172330,173013,172345,172814,176125,175132,172959,178544,181043,182490,176126	toe-4,hrp-2,uaf-1,hrpk-1,rsr-1,ncbp-1,cel-1,cit-1.1,smg-9,eif-3.E,ttb-1,sek-1,symk-1,cit-1.2
R-CEL-75955	RNA Polymerase II Transcription Elongation	0.0457563250193538	-3.08442524502735	49	3	0.0576923076923077	52	3154	176125,172345,176126	cit-1.1,ncbp-1,cit-1.2
R-CEL-75067	Processing of Capped Intronless Pre-mRNA	0.0458533231193222	-3.08230760484016	21	2	0.0384615384615385	52	3154	172345,182490	ncbp-1,symk-1
R-CEL-195258	RHO GTPase Effectors	0.0481249222212327	-3.03395510255767	50	3	0.0576923076923077	52	3154	175545,174484,179486	mpk-1,mel-11,gsp-1
R-CEL-196783	Coenzyme A biosynthesis	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	175394	Y71H2AM.6
R-CEL-110056	MAPK3 (ERK1) activation	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-456926	Thrombin signalling through proteinase activated receptors (PARs)	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-210745	Regulation of gene expression in beta cells	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	172981	daf-16
R-CEL-428790	Facilitative Na+-independent glucose transporters	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	173525	fgt-1
R-CEL-5653890	Lactose synthesis	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	173525	fgt-1
R-CEL-202040	G-protein activation	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	172505	goa-1
R-CEL-211163	AKT-mediated inactivation of FOXO1A	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	172981	daf-16
R-CEL-5674499	Negative feedback regulation of MAPK pathway	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-444257	RSK activation	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-77588	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	0.0486651969714897	-3.02279114561388	3	1	0.0192307692307692	52	3154	172345	ncbp-1
R-CEL-177929	Signaling by EGFR	0.0517377200703283	-2.96156816832216	86	4	0.0769230769230769	52	3154	181577,172981,175545,180419	epn-1,daf-16,mpk-1,sli-1
R-CEL-450294	MAP kinase activation in TLR cascade	0.058415228677626	-2.8401786581134	24	2	0.0384615384615385	52	3154	175545,181043	mpk-1,sek-1
R-CEL-196854	Metabolism of vitamins and cofactors	0.059355542733838	-2.82420977165798	90	4	0.0769230769230769	52	3154	175394,172695,173525,178842	Y71H2AM.6,F36A2.9,fgt-1,rft-2
R-CEL-112409	RAF-independent MAPK1/3 activation	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-5654733	Negative regulation of FGFR4 signaling	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-74749	Signal attenuation	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-75153	Apoptotic execution  phase	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	179274	gck-1
R-CEL-109581	Apoptosis	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	179274	gck-1
R-CEL-5223345	Miscellaneous transport and binding events	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	175418	nipa-1
R-CEL-5357801	Programmed Cell Death	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	179274	gck-1
R-CEL-6811555	PI5P Regulates TP53 Acetylation	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	181043	sek-1
R-CEL-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	0.064364787500635	-2.74318857334985	4	1	0.0192307692307692	52	3154	181043	sek-1
R-CEL-72086	mRNA Capping	0.0767608801811177	-2.56706014124452	28	2	0.0384615384615385	52	3154	172814,172345	cel-1,ncbp-1
R-CEL-937061	TRIF-mediated TLR3/TLR4 signaling	0.0767608801811177	-2.56706014124452	28	2	0.0384615384615385	52	3154	181043,175545	sek-1,mpk-1
R-CEL-168164	Toll Like Receptor 3 (TLR3) Cascade	0.0767608801811177	-2.56706014124452	28	2	0.0384615384615385	52	3154	175545,181043	mpk-1,sek-1
R-CEL-166166	MyD88-independent TLR3/TLR4 cascade	0.0767608801811177	-2.56706014124452	28	2	0.0384615384615385	52	3154	175545,181043	mpk-1,sek-1
R-CEL-2559582	Senescence-Associated Secretory Phenotype (SASP)	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-442742	CREB phosphorylation through the activation of Ras	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-162658	Golgi Cisternae Pericentriolar Stack Reorganization	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	177604	Y42H9AR.1
R-CEL-5687128	MAPK6/MAPK4 signaling	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	172981	daf-16
R-CEL-8849469	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	180419	sli-1
R-CEL-5654726	Negative regulation of FGFR1 signaling	0.0798101941835833	-2.52810403602384	5	1	0.0192307692307692	52	3154	175545	mpk-1
R-CEL-453279	Mitotic G1-G1/S phases	0.0841302595733769	-2.47538897203993	63	3	0.0576923076923077	52	3154	173074,173122,179959	hda-3,pri-2,hda-1
