TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-CEL-927802	Nonsense-Mediated Decay (NMD)	8.46258156318695e-10	-20.890196653558	96	16	0.2	80	3154	171750,174699,178083,171767,172313,179153,179154,180044,173873,176007,176006,179028,178352,174379,173073,178188	rpl-27,rps-9,rps-11,Y37E3.8,rps-17,rpl-39,rps-30,rpl-38,rpl-22,rpl-36,rps-14,erfa-1,rpl-29,rpl-26,mag-1,rps-23
R-CEL-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	8.46258156318695e-10	-20.890196653558	96	16	0.2	80	3154	178188,179028,178352,174379,173073,176007,176006,180044,173873,179153,172313,179154,178083,171767,174699,171750	rps-23,erfa-1,rpl-29,rpl-26,mag-1,rpl-36,rps-14,rpl-38,rpl-22,rpl-39,rps-17,rps-30,rps-11,Y37E3.8,rps-9,rpl-27
R-CEL-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	1.33147427345884e-09	-20.4369790323341	85	15	0.1875	80	3154	178352,179028,174379,178083,171767,179154,179153,172313,178188,180044,173873,171750,174699,176007,176006	rpl-29,erfa-1,rpl-26,rps-11,Y37E3.8,rps-30,rpl-39,rps-17,rps-23,rpl-38,rpl-22,rpl-27,rps-9,rpl-36,rps-14
R-CEL-72689	Formation of a pool of free 40S subunits	4.21923469222055e-09	-19.2836120778992	92	15	0.1875	80	3154	171750,180044,173873,176006,176007,174699,172044,171767,178083,174379,178352,178188,172313,179153,179154	rpl-27,rpl-38,rpl-22,rps-14,rpl-36,rps-9,eif-3.H,Y37E3.8,rps-11,rpl-26,rpl-29,rps-23,rps-17,rpl-39,rps-30
R-CEL-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	5.67624618373638e-09	-18.9869757058379	80	14	0.175	80	3154	176007,176006,174699,173873,180044,171750,172313,179153,178188,179154,174379,178083,178352,171767	rpl-36,rps-14,rps-9,rpl-22,rpl-38,rpl-27,rps-17,rpl-39,rps-23,rps-30,rpl-26,rps-11,rpl-29,Y37E3.8
R-CEL-1799339	SRP-dependent cotranslational protein targeting to membrane	1.29338154258676e-08	-18.163420604484	85	14	0.175	80	3154	174699,176007,176006,180044,173873,171750,179154,179153,172313,178188,178352,174379,178083,171767	rps-9,rpl-36,rps-14,rpl-38,rpl-22,rpl-27,rps-30,rpl-39,rps-17,rps-23,rpl-29,rpl-26,rps-11,Y37E3.8
R-CEL-156827	L13a-mediated translational silencing of Ceruloplasmin expression	1.84007544138337e-08	-17.8108741724201	102	15	0.1875	80	3154	179154,179153,172313,178188,174379,178352,178083,171767,172044,174699,176007,176006,180044,173873,171750	rps-30,rpl-39,rps-17,rps-23,rpl-26,rpl-29,rps-11,Y37E3.8,eif-3.H,rps-9,rpl-36,rps-14,rpl-38,rpl-22,rpl-27
R-CEL-72613	Eukaryotic Translation Initiation	4.65710564753217e-08	-16.8822865944606	109	15	0.1875	80	3154	171750,180044,173873,174699,172044,176006,176007,171767,174379,178352,178083,179154,178188,179153,172313	rpl-27,rpl-38,rpl-22,rps-9,eif-3.H,rps-14,rpl-36,Y37E3.8,rpl-26,rpl-29,rps-11,rps-30,rps-23,rpl-39,rps-17
R-CEL-72737	Cap-dependent Translation Initiation	4.65710564753217e-08	-16.8822865944606	109	15	0.1875	80	3154	176006,176007,174699,172044,171750,173873,180044,178188,172313,179153,179154,171767,178083,174379,178352	rps-14,rpl-36,rps-9,eif-3.H,rpl-27,rpl-22,rpl-38,rps-23,rps-17,rpl-39,rps-30,Y37E3.8,rps-11,rpl-26,rpl-29
R-CEL-72766	Translation	5.64824322162569e-08	-16.6893361813696	127	16	0.2	80	3154	179154,179153,172313,178083,171767,174699,171750,178188,178352,174379,179028,172044,176007,176006,180044,173873	rps-30,rpl-39,rps-17,rps-11,Y37E3.8,rps-9,rpl-27,rps-23,rpl-29,rpl-26,erfa-1,eif-3.H,rpl-36,rps-14,rpl-38,rpl-22
R-CEL-392499	Metabolism of proteins	4.53208029122845e-07	-14.6069145914384	528	32	0.4	80	3154	171750,174699,176363,178083,179153,172313,180044,172977,173873,177473,172044,176007,178060,174379,266842,180175,179364,175819,3565767,177027,171767,179154,175588,171734,176018,175940,177455,176006,179801,178352,179028,178188	rpl-27,rps-9,ubc-7,rps-11,rpl-39,rps-17,rpl-38,rpn-10,rpl-22,cogc-2,eif-3.H,rpl-36,sec-31,rpl-26,nsf-1,usp-50,aagr-3,cct-6,ubc-9,Y38F2AR.9,Y37E3.8,rps-30,cct-5,ubc-3,R151.6,copd-1,rpn-1,rps-14,cni-1,rpl-29,erfa-1,rps-23
R-CEL-74160	Gene Expression	5.18264954176987e-07	-14.4727792309055	531	32	0.4	80	3154	179153,172313,178303,178083,173778,173204,174699,171922,179857,171750,171834,180315,171874,174379,173073,176007,172044,173873,180044,177182,178421,179154,171767,3565767,178188,190941,173086,178352,179028,175994,176006,178143	rpl-39,rps-17,lsm-3,rps-11,ZK430.7,snr-2,rps-9,rnp-6,tag-65,rpl-27,snr-7,dcs-1,Y54E10BR.4,rpl-26,mag-1,rpl-36,eif-3.H,rpl-22,rpl-38,rnp-3,hrpu-1,rps-30,Y37E3.8,ubc-9,rps-23,pinn-1,hrp-2,rpl-29,erfa-1,B0280.9,rps-14,spt-5
R-CEL-8868773	rRNA processing in the nucleus and cytosol	0.000148357597415266	-8.81588499976313	80	9	0.1125	80	3154	175994,178083,173778,178188,172313,171874,179154,176006,174699	B0280.9,rps-11,ZK430.7,rps-23,rps-17,Y54E10BR.4,rps-30,rps-14,rps-9
