TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	1.25377806693736e-15	-34.3126149484765	16	10	0.0793650793650794	126	9166	173334,179493,178943,172139,172674,173858,171975,176161,172942,179941	pbs-5,pas-2,pas-6,pas-3,pbs-7,pbs-3,pbs-4,pbs-6,pas-5,pas-1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	6.346187360176e-12	-25.783166899066	141	17	0.134920634920635	126	9166	178943,179493,173334,177335,173807,3565222,176108,172674,172977,177753,172139,172942,179941,173858,171975,176161,172986	pas-6,pas-2,pbs-5,fem-1,rpn-5,ufd-3,ZK688.5,pbs-7,rpn-10,rpn-7,pas-3,pas-5,pas-1,pbs-3,pbs-4,pbs-6,marc-6
GO:0010498	proteasomal protein catabolic process	1.40285267862807e-11	-24.9899282318692	148	17	0.134920634920635	126	9166	177753,172977,172139,172942,179941,176161,173858,171975,172986,178943,179493,173334,177335,3565222,173807,176108,172674	rpn-7,rpn-10,pas-3,pas-5,pas-1,pbs-6,pbs-3,pbs-4,marc-6,pas-6,pas-2,pbs-5,fem-1,ufd-3,rpn-5,ZK688.5,pbs-7
GO:0006511	ubiquitin-dependent protein catabolic process	2.61910155441396e-11	-24.365604682134	201	19	0.150793650793651	126	9166	176381,179493,177335,173334,178943,176108,172674,3565222,173807,177753,172977,176196,172139,172986,179941,172942,176161,171975,173858	usp-46,pas-2,fem-1,pbs-5,pas-6,ZK688.5,pbs-7,ufd-3,rpn-5,rpn-7,rpn-10,rpn-3,pas-3,marc-6,pas-1,pas-5,pbs-6,pbs-4,pbs-3
GO:0030163	protein catabolic process	4.11745887825029e-11	-23.913199826982	317	23	0.182539682539683	126	9166	176161,171975,173858,179941,172942,172986,178966,172139,177753,172977,176196,3565222,173807,172511,172674,176108,178988,178943,175925,173334,177335,176381,179493	pbs-6,pbs-4,pbs-3,pas-1,pas-5,marc-6,F44E7.4,pas-3,rpn-7,rpn-10,rpn-3,ufd-3,rpn-5,D2030.2,pbs-7,ZK688.5,rpt-2,pas-6,rpt-3,pbs-5,fem-1,usp-46,pas-2
GO:0019941	modification-dependent protein catabolic process	5.19881644048533e-11	-23.6800050308526	209	19	0.150793650793651	126	9166	173807,3565222,172674,176108,178943,177335,173334,179493,176381,171975,173858,176161,179941,172942,172986,172139,176196,172977,177753	rpn-5,ufd-3,pbs-7,ZK688.5,pas-6,fem-1,pbs-5,pas-2,usp-46,pbs-4,pbs-3,pbs-6,pas-1,pas-5,marc-6,pas-3,rpn-3,rpn-10,rpn-7
GO:0043632	modification-dependent macromolecule catabolic process	9.23678557240015e-11	-23.1052420795807	216	19	0.150793650793651	126	9166	173334,177335,176381,179493,178943,172674,176108,3565222,173807,172139,177753,172977,176196,172986,176161,171975,173858,172942,179941	pbs-5,fem-1,usp-46,pas-2,pas-6,pbs-7,ZK688.5,ufd-3,rpn-5,pas-3,rpn-7,rpn-10,rpn-3,marc-6,pbs-6,pbs-4,pbs-3,pas-5,pas-1
GO:0051603	proteolysis involved in cellular protein catabolic process	7.53700295540322e-10	-21.0060263129599	273	20	0.158730158730159	126	9166	177753,172977,176196,178966,172139,179941,172942,176161,171975,173858,172986,178943,176381,179493,177335,173334,3565222,173807,176108,172674	rpn-7,rpn-10,rpn-3,F44E7.4,pas-3,pas-1,pas-5,pbs-6,pbs-4,pbs-3,marc-6,pas-6,usp-46,pas-2,fem-1,pbs-5,ufd-3,rpn-5,ZK688.5,pbs-7
GO:0044267	cellular protein metabolic process	9.03331367885652e-10	-20.8249316664976	1768	54	0.428571428571429	126	9166	180175,174217,176323,172443,179941,175717,176161,171975,179632,176196,179342,172977,177855,178966,172858,179946,3565222,172500,179493,177335,173347,176869,173947,178943,172986,179685,172942,173858,177978,174606,181004,175561,174300,177437,177753,176840,172139,174480,176108,172674,174244,174305,3565820,175217,173807,189855,176381,177998,176584,173334,175105,178419,172628,172257	usp-50,ubc-6,F54C8.4,prpf-4,pas-1,prmt-5,pbs-6,pbs-4,aman-2,rpn-3,nstp-10,rpn-10,uba-1,F44E7.4,eif-3.C,fntb-1,ufd-3,ZK524.4,pas-2,fem-1,uev-1,daf-18,C17G10.1,pas-6,marc-6,rskd-1,pas-5,pbs-3,hars-1,eif-2A,mek-1,lcmt-1,K02C4.3,H34C03.2,rpn-7,fnta-1,pas-3,ttll-12,ZK688.5,pbs-7,cdk-11.1,ire-1,otub-1,fem-2,rpn-5,Y43D4A.6,usp-46,mogs-1,xpb-1,pbs-5,usp-14,eef-1B.2,sin-3,dhhc-3
GO:0044257	cellular protein catabolic process	9.73793606466858e-10	-20.7498217377521	277	20	0.158730158730159	126	9166	178966,172139,177753,172977,176196,172986,176161,173858,171975,179941,172942,173334,177335,176381,179493,178943,172674,176108,3565222,173807	F44E7.4,pas-3,rpn-7,rpn-10,rpn-3,marc-6,pbs-6,pbs-3,pbs-4,pas-1,pas-5,pbs-5,fem-1,usp-46,pas-2,pas-6,pbs-7,ZK688.5,ufd-3,rpn-5
GO:1901564	organonitrogen compound metabolic process	1.73503524168019e-09	-20.1722381115463	2625	68	0.53968253968254	126	9166	177753,174606,177978,181004,175561,177437,174300,179685,174701,172257,176381,176584,174305,175217,172674,172977,179342,176196,172858,179632,179941,172443,176161,175717,176185,176016,175925,178943,177335,172511,179946,172500,179945,176840,172139,180897,172942,173858,3565030,172986,175105,178419,172628,178988,189855,177998,173334,3565996,3565820,173807,174480,176108,174244,178966,177855,172486,172118,171975,180175,174217,176323,176118,176869,173947,179493,179395,173347,3565222	rpn-7,eif-2A,hars-1,mek-1,lcmt-1,H34C03.2,K02C4.3,rskd-1,F40F8.1,dhhc-3,usp-46,xpb-1,ire-1,fem-2,pbs-7,rpn-10,nstp-10,rpn-3,eif-3.C,aman-2,pas-1,prpf-4,pbs-6,prmt-5,lap-1,R151.2,rpt-3,pas-6,fem-1,D2030.2,fntb-1,ZK524.4,dlat-1,fnta-1,pas-3,got-2.2,pas-5,pbs-3,flad-1,marc-6,usp-14,eef-1B.2,sin-3,rpt-2,Y43D4A.6,mogs-1,pbs-5,pdha-1,otub-1,rpn-5,ttll-12,ZK688.5,cdk-11.1,F44E7.4,uba-1,gcsh-2,app-1,pbs-4,usp-50,ubc-6,F54C8.4,let-754,daf-18,C17G10.1,pas-2,uda-1,uev-1,ufd-3
