TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005635	nuclear envelope	0.00027059970481095	-8.21486993309681	103	5	0.0769230769230769	65	11604	177797,266969,178942,172034,175750	amph-1,ttn-1,klc-2,anc-1,paa-1
GO:0031967	organelle envelope	0.00978647961715693	-4.62675347677491	327	6	0.0923076923076923	65	11604	175916,172034,175750,177797,178942,266969	let-721,anc-1,paa-1,amph-1,klc-2,ttn-1
GO:0031975	envelope	0.00978647961715693	-4.62675347677491	327	6	0.0923076923076923	65	11604	172034,175916,175750,177797,178942,266969	anc-1,let-721,paa-1,amph-1,klc-2,ttn-1
GO:0031416	NatB complex	0.0111721365075392	-4.49433241225391	2	1	0.0153846153846154	65	11604	175956	cra-1
GO:0043083	synaptic cleft	0.0167120271407939	-4.09162663069892	3	1	0.0153846153846154	65	11604	181706	ace-1
GO:0016938	kinesin I complex	0.0167120271407939	-4.09162663069892	3	1	0.0153846153846154	65	11604	178942	klc-2
GO:0005640	nuclear outer membrane	0.0167120271407939	-4.09162663069892	3	1	0.0153846153846154	65	11604	172034	anc-1
GO:0005856	cytoskeleton	0.0190983274481262	-3.9581545159248	489	7	0.107692307692308	65	11604	178942,172088,185634,176440,175750,172034,189134	klc-2,let-502,dyla-1,cor-1,paa-1,anc-1,W02H5.2
GO:0030175	filopodium	0.0222213554952439	-3.80670149324497	4	1	0.0153846153846154	65	11604	185634	dyla-1
GO:0031965	nuclear membrane	0.0251300251044993	-3.68369192844189	44	2	0.0307692307692308	65	11604	172034,266969	anc-1,ttn-1
GO:0031463	Cul3-RING ubiquitin ligase complex	0.0277002875543059	-3.58631248482085	5	1	0.0153846153846154	65	11604	3565011	kel-8
GO:0030054	cell junction	0.0294920423941151	-3.5236348013773	209	4	0.0615384615384615	65	11604	181706,3565011,181246,172088	ace-1,kel-8,acr-8,let-502
GO:0031414	N-terminal protein acetyltransferase complex	0.0439563525345836	-3.12455812525982	8	1	0.0153846153846154	65	11604	175956	cra-1
GO:0005680	anaphase-promoting complex	0.0493153415906337	-3.00952005789159	9	1	0.0153846153846154	65	11604	176322	emb-30
GO:0101031	chaperone complex	0.0493153415906337	-3.00952005789159	9	1	0.0153846153846154	65	11604	178670	cct-7
GO:0000159	protein phosphatase type 2A complex	0.0493153415906337	-3.00952005789159	9	1	0.0153846153846154	65	11604	175750	paa-1
GO:0005832	chaperonin-containing T-complex	0.0493153415906337	-3.00952005789159	9	1	0.0153846153846154	65	11604	178670	cct-7
GO:0030126	COPI vesicle coat	0.0493153415906337	-3.00952005789159	9	1	0.0153846153846154	65	11604	176766	cope-1
GO:0005739	mitochondrion	0.0504974516126636	-2.9858324070897	602	7	0.107692307692308	65	11604	175916,181638,181026,174553,178025,181528,176766	let-721,suox-1,pcca-1,dtmk-1,cpt-2,idhb-1,cope-1
GO:0030663	COPI-coated vesicle membrane	0.0546447510598018	-2.90690211545356	10	1	0.0153846153846154	65	11604	176766	cope-1
GO:0030137	COPI-coated vesicle	0.0546447510598018	-2.90690211545356	10	1	0.0153846153846154	65	11604	176766	cope-1
GO:0098858	actin-based cell projection	0.0546447510598018	-2.90690211545356	10	1	0.0153846153846154	65	11604	185634	dyla-1
GO:0031461	cullin-RING ubiquitin ligase complex	0.0585015064671642	-2.83870277350044	70	2	0.0307692307692308	65	11604	176322,3565011	emb-30,kel-8
GO:0098794	postsynapse	0.0691539544605271	-2.67142003580325	77	2	0.0307692307692308	65	11604	3565011,181246	kel-8,acr-8
GO:0044456	synapse part	0.0737838960288247	-2.60661478217873	174	3	0.0461538461538462	65	11604	181706,181246,3565011	ace-1,acr-8,kel-8
GO:0000152	nuclear ubiquitin ligase complex	0.0756697948294702	-2.58137620966474	14	1	0.0153846153846154	65	11604	176322	emb-30
GO:0034399	nuclear periphery	0.0756697948294702	-2.58137620966474	14	1	0.0153846153846154	65	11604	176322	emb-30
GO:0045202	synapse	0.0807677257685071	-2.516177826808	292	4	0.0615384615384615	65	11604	178942,181706,181246,3565011	klc-2,ace-1,acr-8,kel-8
GO:0048471	perinuclear region of cytoplasm	0.0820378230612807	-2.50057488121924	85	2	0.0307692307692308	65	11604	177797,172034	amph-1,anc-1
