TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	3.11498892674689e-05	-10.3766998675535	31	6	0.0315789473684211	190	9362	180027,175395,174843,180371,172664,180028	cyn-7,Y71H2AM.20,cyn-16,fkb-6,sig-7,cyn-3
GO:0016859	cis-trans isomerase activity	8.88876974966372e-05	-9.32813681088522	37	6	0.0315789473684211	190	9362	174843,175395,180027,180371,172664,180028	cyn-16,Y71H2AM.20,cyn-7,fkb-6,sig-7,cyn-3
GO:0003676	nucleic acid binding	0.000162226457517681	-8.72651731295321	1742	56	0.294736842105263	190	9362	187602,174450,179340,171617,176922,175244,172242,172588,191677,180663,184953,189821,176625,177848,179833,180074,171880,173071,172664,175947,176343,176678,178042,184200,173385,180123,181576,174509,183212,175541,177470,172092,174765,191667,184944,186584,175905,191616,191409,179212,172860,3565706,180047,171711,176348,174460,180479,182648,177880,191680,179483,190815,178868,189139,181073,175890	R05D3.8,T24H10.1,his-41,ztf-3,rbm-39,rnp-5,hil-5,scbp-2,his-31,fkh-2,ncbp-2,nhr-122,ccf-1,F25H8.2,gut-2,his-2,ztf-23,rbm-3.2,sig-7,F37A4.2,ZK1098.1,Y111B2A.10,znf-207,his-42,nfyc-1,pus-1,atf-5,tag-124,cnd-1,xbp-1,C06G3.8,rpa-2,gtf-2E2,his-1,fkh-5,hil-6,C16A3.4,ceh-5,nhr-256,W02D7.6,his-68,hrpl-1,lsm-5,F37F2.2,eif-2Balpha,pir-1,zfp-3,rpoa-12,gtbp-1,his-38,tut-2,ceh-76,elt-7,sknr-1,hil-3,hmg-1.2
GO:0031492	nucleosomal DNA binding	0.000317999235983078	-8.05346157775592	17	4	0.0210526315789474	190	9362	186584,180074,181073,172242	hil-6,his-2,hil-3,hil-5
GO:0046983	protein dimerization activity	0.000758089418716375	-7.18470921263513	200	12	0.0631578947368421	190	9362	180074,179340,191667,191680,173385,191677,172860,184200,176794,182980,183212,173143	his-2,his-41,his-1,his-38,nfyc-1,his-31,his-68,his-42,hip-1,hlh-12,cnd-1,vps-25
GO:0016853	isomerase activity	0.000879281451012063	-7.03640551697746	99	8	0.0421052631578947	190	9362	180028,174509,180123,180027,172664,180371,175395,174843	cyn-3,tag-124,pus-1,cyn-7,sig-7,fkb-6,Y71H2AM.20,cyn-16
GO:0046982	protein heterodimerization activity	0.00121398399588857	-6.71384776939007	104	8	0.0421052631578947	190	9362	172860,184200,191677,173385,180074,191667,191680,179340	his-68,his-42,his-31,nfyc-1,his-2,his-1,his-38,his-41
GO:0005515	protein binding	0.00126591827558163	-6.67195751059686	2234	64	0.336842105263158	190	9362	172939,176444,174765,171935,191667,180014,172860,173141,180371,179476,176161,177162,172718,175890,179340,266819,173693,180027,172977,191677,182980,180028,172568,172664,178260,174594,183355,189585,173143,180626,172092,177752,180047,176348,180690,3565860,177497,180479,177880,191680,174609,178006,174451,173340,171866,179360,172474,178301,177092,3565442,176502,173773,180074,173071,175947,172847,178042,173385,172344,184200,176794,175556,183212,179612	ndk-1,unc-69,gtf-2E2,rab-8,his-1,unc-76,his-68,pfd-3,fkb-6,erh-1,pbs-6,wrt-5,syx-7,hmg-1.2,his-41,pqn-59,smu-2,cyn-7,rpn-10,his-31,hlh-12,cyn-3,T22C1.6,sig-7,dli-1,clpp-1,C40A11.7,Y34B4A.2,vps-25,sorf-1,rpa-2,F49C12.9,lsm-5,eif-2Balpha,nck-1,ufd-1,cap-1,zfp-3,gtbp-1,his-38,lin-56,let-70,dnj-23,mtx-1,nxt-1,her-1,pfd-6,rab-19,Y67D8A.2,arx-3,rib-2,ntl-2,his-2,rbm-3.2,F37A4.2,epg-8,znf-207,nfyc-1,rbx-2,his-42,hip-1,dcn-1,cnd-1,sel-11
GO:0031490	chromatin DNA binding	0.00148871419302826	-6.50984248928627	25	4	0.0210526315789474	190	9362	180074,181073,172242,186584	his-2,hil-3,hil-5,hil-6
GO:0031491	nucleosome binding	0.00229797302907339	-6.0757278363201	28	4	0.0210526315789474	190	9362	186584,172242,181073,180074	hil-6,hil-5,hil-3,his-2
