TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
M00396	Lsm 2-8 complex	0.0173068772281836	-4.05665132883091	7	2	0.0240963855421687	83	2735	179833,180047	gut-2,lsm-5
M00397	Lsm 1-7 complex	0.0173068772281836	-4.05665132883091	7	2	0.0240963855421687	83	2735	180047,179833	lsm-5,gut-2
cel_M00396	Lsm 2-8 complex	0.0173068772281836	-4.05665132883091	7	2	0.0240963855421687	83	2735	180047,179833	lsm-5,gut-2
cel_M00397	Lsm 1-7 complex	0.0173068772281836	-4.05665132883091	7	2	0.0240963855421687	83	2735	179833,180047	gut-2,lsm-5
ko04141	Protein processing in endoplasmic reticulum	0.0194721725216369	-3.93876888279075	135	9	0.108433734939759	83	2735	172370,179612,181576,178006,174429,175541,177028,3565860,177217	dad-1,sel-11,atf-5,let-70,C18E9.2,xbp-1,trap-3,ufd-1,sar-1
cel04141	Protein processing in endoplasmic reticulum	0.0194721725216369	-3.93876888279075	135	9	0.108433734939759	83	2735	172370,179612,181576,174429,178006,175541,177028,3565860,177217	dad-1,sel-11,atf-5,C18E9.2,let-70,xbp-1,trap-3,ufd-1,sar-1
cel00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.0285224846607949	-3.55706256728704	9	2	0.0240963855421687	83	2735	181309,176502	hst-2,rib-2
ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.0285224846607949	-3.55706256728704	9	2	0.0240963855421687	83	2735	176502,181309	rib-2,hst-2
cel04122	Sulfur relay system	0.0349599301763152	-3.35355272544179	10	2	0.0240963855421687	83	2735	187263,179483	K10D2.7,tut-2
M00412	ESCRT-III complex	0.0349599301763152	-3.35355272544179	10	2	0.0240963855421687	83	2735	174010,171654	R12C12.5,vps-20
cel_M00412	ESCRT-III complex	0.0349599301763152	-3.35355272544179	10	2	0.0240963855421687	83	2735	171654,174010	vps-20,R12C12.5
ko04122	Sulfur relay system	0.0349599301763152	-3.35355272544179	10	2	0.0240963855421687	83	2735	187263,179483	K10D2.7,tut-2
ko04120	Ubiquitin mediated proteolysis	0.0401519618648929	-3.21508397639851	84	6	0.072289156626506	83	2735	179612,172941,177855,175749,172344,178006	sel-11,ubc-25,uba-1,skpt-1,rbx-2,let-70
cel04120	Ubiquitin mediated proteolysis	0.0401519618648929	-3.21508397639851	84	6	0.072289156626506	83	2735	179612,172941,177855,175749,172344,178006	sel-11,ubc-25,uba-1,skpt-1,rbx-2,let-70
cel04144	Endocytosis	0.0433230771565954	-3.13906982620968	108	7	0.0843373493975904	83	2735	171654,174010,180667,171935,173143,177497,3565442	vps-20,R12C12.5,F35A5.8,rab-8,vps-25,cap-1,arx-3
ko04144	Endocytosis	0.0433230771565954	-3.13906982620968	108	7	0.0843373493975904	83	2735	174010,171654,173143,3565442,177497,180667,171935	R12C12.5,vps-20,vps-25,arx-3,cap-1,F35A5.8,rab-8
ko00910	Nitrogen metabolism	0.0493071437157689	-3.00968630547414	12	2	0.0240963855421687	83	2735	180875,180890	gln-1,bca-1
