TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-CEL-392499	Metabolism of proteins	0.00102120819558469	-6.8867688471839	528	30	0.29126213592233	103	3154	177251,180175,172915,179691,179610,174311,173168,180302,172743,177891,172799,174478,177238,176661,174429,180393,178012,171867,179653,180535,177604,172986,178060,174138,185243,177998,177562,178006,173067,172782	dpf-5,usp-50,cup-2,tomm-20,F55A11.1,rpl-10,pbs-2,gly-4,eef-2,copg-1,ile-1,eif-3.F,miro-1,rpt-6,C18E9.2,ife-2,rps-5,cogc-3,F10C2.5,rpl-11.2,Y42H9AR.1,marc-6,sec-31,eif-2Bgamma,F34H10.1,mogs-1,sec-10,let-70,eif-2Bbeta,usp-48
R-CEL-6811436	COPI-independent Golgi-to-ER retrograde traffic	0.00230616686241644	-6.07216849964193	18	4	0.0388349514563107	103	3154	175922,171891,180302,172574	dlc-1,dnc-6,gly-4,rbg-2
R-CEL-1483248	Synthesis of PIPs at the ER membrane	0.00310166595480274	-5.77581590706619	3	2	0.0194174757281553	103	3154	180770,172778	ZC8.6,sac-1
R-CEL-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.00567460550049083	-5.17175423336299	36	5	0.0485436893203883	103	3154	185243,172986,179653,172915,177998	F34H10.1,marc-6,F10C2.5,cup-2,mogs-1
R-CEL-1660514	Synthesis of PIPs at the Golgi membrane	0.00600321629073904	-5.11545990492023	12	3	0.029126213592233	103	3154	180770,172778,175801	ZC8.6,sac-1,arf-1.2
R-CEL-8856688	Golgi-to-ER retrograde transport	0.00717544647359323	-4.93709029298766	38	5	0.0485436893203883	103	3154	177891,172574,180302,175922,171891	copg-1,rbg-2,gly-4,dlc-1,dnc-6
R-CEL-72766	Translation	0.00766629195295525	-4.87092222861704	127	10	0.0970873786407767	103	3154	174138,172743,185243,174478,173067,180393,178012,177251,174311,180535	eif-2Bgamma,eef-2,F34H10.1,eif-3.F,eif-2Bbeta,ife-2,rps-5,dpf-5,rpl-10,rpl-11.2
R-CEL-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	0.00831830887036841	-4.78929630558232	72	7	0.0679611650485437	103	3154	172574,177891,171867,180302,171891,175922,175801	rbg-2,copg-1,cogc-3,gly-4,dnc-6,dlc-1,arf-1.2
R-CEL-1614635	Sulfur amino acid metabolism	0.00921952205006182	-4.68643208114538	26	4	0.0388349514563107	103	3154	174252,180940,177354,174438	B0228.7,slc-25A10,sams-4,gcs-1
R-CEL-446203	Asparagine N-linked glycosylation	0.0106826475702291	-4.53913457633799	154	11	0.106796116504854	103	3154	172915,171867,179610,179653,177998,172799,177891,177604,172986,178060,185243	cup-2,cogc-3,F55A11.1,F10C2.5,mogs-1,ile-1,copg-1,Y42H9AR.1,marc-6,sec-31,F34H10.1
R-CEL-597592	Post-translational protein modification	0.0136650699494044	-4.29291234074185	368	20	0.194174757281553	103	3154	185243,172986,177604,178060,172782,177998,178006,177238,176661,179653,171867,180302,172743,177891,172799,173168,180175,179691,172915,179610	F34H10.1,marc-6,Y42H9AR.1,sec-31,usp-48,mogs-1,let-70,miro-1,rpt-6,F10C2.5,cogc-3,gly-4,eef-2,copg-1,ile-1,pbs-2,usp-50,tomm-20,cup-2,F55A11.1
R-CEL-72312	rRNA processing	0.0145022180920331	-4.23345366939026	80	7	0.0679611650485437	103	3154	178012,175071,185243,176604,174151,178667,176387	rps-5,xrn-2,F34H10.1,Y41C4A.9,ZK1127.5,T10B5.3,riok-3
R-CEL-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	0.0145022180920331	-4.23345366939026	80	7	0.0679611650485437	103	3154	178667,176387,175071,178012,185243,176604,174151	T10B5.3,riok-3,xrn-2,rps-5,F34H10.1,Y41C4A.9,ZK1127.5
