TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO_OXIDOREDUCTASE_ACTIVITY	GO_OXIDOREDUCTASE_ACTIVITY	0.000333886518256898	-8.00470938841893	335	5	0.625	8	3519	175108,184861,180691,178073,176047	dhs-8,F22F7.2,mrp-6,M04B2.4,hmgr-1
GO_OXIDATION_REDUCTION_PROCESS	GO_OXIDATION_REDUCTION_PROCESS	0.00087987658161546	-7.03572890849196	411	5	0.625	8	3519	176047,178073,180691,184861,175108	hmgr-1,M04B2.4,mrp-6,F22F7.2,dhs-8
GSE369_SOCS3_KO_VS_WT_LIVER_UP	GSE369_SOCS3_KO_VS_WT_LIVER_UP	0.000967595945949794	-6.9406959690369	95	3	0.375	8	3519	178073,180256,180691	M04B2.4,pro-3,mrp-6
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	0.00121759026602054	-6.71088156528718	24	2	0.25	8	3519	176047,180691	hmgr-1,mrp-6
MEK_UP.V1_UP	MEK_UP.V1_UP	0.00203507051662788	-6.19722480878235	31	2	0.25	8	3519	180691,184861	mrp-6,F22F7.2
chr13q31	chr13q31	0.0022733731173599	-6.08649059564307	1	1	0.125	8	3519	180691	mrp-6
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_DN	0.0022733731173599	-6.08649059564307	1	1	0.125	8	3519	176047	hmgr-1
GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_DN	GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_DN	0.00354802492333973	-5.64136418994287	41	2	0.25	8	3519	180691,180256	mrp-6,pro-3
RAF_UP.V1_UP	RAF_UP.V1_UP	0.00407922049800068	-5.50184936323088	44	2	0.25	8	3519	180691,184861	mrp-6,F22F7.2
GSE3982_MAST_CELL_VS_BCELL_UP	GSE3982_MAST_CELL_VS_BCELL_UP	0.00407922049800068	-5.50184936323088	44	2	0.25	8	3519	180691,184861	mrp-6,F22F7.2
GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_UP	GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_UP	0.00407922049800068	-5.50184936323088	44	2	0.25	8	3519	180256,180691	pro-3,mrp-6
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP	GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP	0.00445281909589855	-5.41421787868708	46	2	0.25	8	3519	184861,176047	F22F7.2,hmgr-1
LUCAS_HNF4A_TARGETS_DN	LUCAS_HNF4A_TARGETS_DN	0.00454222275198285	-5.39433879379264	2	1	0.125	8	3519	180691	mrp-6
ABBUD_LIF_SIGNALING_2_DN	ABBUD_LIF_SIGNALING_2_DN	0.00454222275198285	-5.39433879379264	2	1	0.125	8	3519	177379	unc-77
GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP	GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP	0.00545413580104408	-5.21138109552071	51	2	0.25	8	3519	176047,184861	hmgr-1,F22F7.2
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR	0.0056658281687392	-5.1733022047652	52	2	0.25	8	3519	180691,176047	mrp-6,hmgr-1
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN	GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN	0.00678067348874539	-4.99367884733998	57	2	0.25	8	3519	180691,175108	mrp-6,dhs-8
GO_PLATELET_DENSE_GRANULE	GO_PLATELET_DENSE_GRANULE	0.00680655662122536	-4.98986892234726	3	1	0.125	8	3519	180691	mrp-6
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	0.00680655662122536	-4.98986892234726	3	1	0.125	8	3519	176047	hmgr-1
MODULE_432	MODULE_432	0.00680655662122536	-4.98986892234726	3	1	0.125	8	3519	176047	hmgr-1
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	0.00680655662122536	-4.98986892234726	3	1	0.125	8	3519	176047	hmgr-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	0.00849683520438682	-4.76806151371315	64	2	0.25	8	3519	176047,180691	hmgr-1,mrp-6
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	0.00901989134364792	-4.70832299113893	66	2	0.25	8	3519	184861,175108	F22F7.2,dhs-8
