TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	2.41088791253585e-05	-10.6329303568826	12	4	0.0727272727272727	55	3519	172514,174180,180596,181026	mce-1,acdh-12,pccb-1,pcca-1
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM	4.81881768177836e-05	-9.94039686123413	27	5	0.0909090909090909	55	3519	181026,175597,180596,181280,172514	pcca-1,mlcd-1,pccb-1,suca-1,mce-1
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	6.39173716057948e-05	-9.65791937741124	46	6	0.109090909090909	55	3519	177893,172514,175597,181646,174839,176625	pps-1,mce-1,mlcd-1,gas-1,Y17G7B.3,ccf-1
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	6.99278127029018e-05	-9.56804709511746	6	3	0.0545454545454545	55	3519	180596,172514,181026	pccb-1,mce-1,pcca-1
GO_SMALL_MOLECULE_METABOLIC_PROCESS	GO_SMALL_MOLECULE_METABOLIC_PROCESS	8.82712940777788e-05	-9.33509559859121	777	25	0.454545454545455	55	3519	181280,180596,174180,171965,175597,174479,175787,177355,173118,177200,181026,176762,176760,173414,174839,175467,172171,177893,181646,171738,171704,172514,172539,179632,178284	suca-1,pccb-1,acdh-12,pgk-1,mlcd-1,scp-1,pst-2,sams-3,T27F6.6,sars-2,pcca-1,qdpr-1,T03F6.3,misc-1,Y17G7B.3,gsr-1,cln-3.2,pps-1,gas-1,Y71G12B.10,K12C11.1,mce-1,bckd-1B,aman-2,unc-26
GO_SULFUR_COMPOUND_METABOLIC_PROCESS	GO_SULFUR_COMPOUND_METABOLIC_PROCESS	0.00010365294672519	-9.1744622899141	186	11	0.2	55	3519	177893,181280,180596,175597,175787,171738,177355,181026,172514,175467,174839	pps-1,suca-1,pccb-1,mlcd-1,pst-2,Y71G12B.10,sams-3,pcca-1,mce-1,gsr-1,Y17G7B.3
MOOTHA_HUMAN_MITODB_6_2002	MOOTHA_HUMAN_MITODB_6_2002	0.000114616877661809	-9.07391548999161	222	12	0.218181818181818	55	3519	181646,175597,180596,181280,174180,181026,171738,176625,172539,175467,173414,172171	gas-1,mlcd-1,pccb-1,suca-1,acdh-12,pcca-1,Y71G12B.10,ccf-1,bckd-1B,gsr-1,misc-1,cln-3.2
GO_MITOCHONDRIAL_MATRIX	GO_MITOCHONDRIAL_MATRIX	0.000148220560198133	-8.81680912194386	228	12	0.218181818181818	55	3519	171738,177200,181026,181280,180596,174180,181646,175597,172514,174839,175467,172539	Y71G12B.10,sars-2,pcca-1,suca-1,pccb-1,acdh-12,gas-1,mlcd-1,mce-1,Y17G7B.3,gsr-1,bckd-1B
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	0.000196472890924316	-8.53498609584496	56	6	0.109090909090909	55	3519	174839,174479,190777,173414,174180,177355	Y17G7B.3,scp-1,atg-4.1,misc-1,acdh-12,sams-3
GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	0.00026251017765925	-8.24522070464897	21	4	0.0727272727272727	55	3519	175597,175787,172514,177893	mlcd-1,pst-2,mce-1,pps-1
ABBUD_LIF_SIGNALING_1_DN	ABBUD_LIF_SIGNALING_1_DN	0.000284051707776336	-8.16635426674075	9	3	0.0545454545454545	55	3519	172539,181280,172518	bckd-1B,suca-1,wdr-23
GSE27786_BCELL_VS_CD8_TCELL_DN	GSE27786_BCELL_VS_CD8_TCELL_DN	0.000297974332410041	-8.11850320802073	39	5	0.0909090909090909	55	3519	178284,174751,172641,181646,3564910	unc-26,rga-1,sec-12,gas-1,dnj-13
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.000336520508002895	-7.99685146570567	40	5	0.0909090909090909	55	3519	180596,172514,172539,171738,181026	pccb-1,mce-1,bckd-1B,Y71G12B.10,pcca-1
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_UP	0.0003779949779113	-7.88062964838189	63	6	0.109090909090909	55	3519	172518,181646,175597,179632,176347,172012	wdr-23,gas-1,mlcd-1,aman-2,mut-7,kel-20
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	0.000652829686303288	-7.3341942800063	46	5	0.0909090909090909	55	3519	172514,173401,176760,176762,181026	mce-1,etr-1,T03F6.3,qdpr-1,pcca-1
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_SMALL_MOLECULE_CATABOLIC_PROCESS	0.00065355360255087	-7.33308600446748	193	10	0.181818181818182	55	3519	172539,174839,172514,178284,171965,174180,180596,176762,181026,171738	bckd-1B,Y17G7B.3,mce-1,unc-26,pgk-1,acdh-12,pccb-1,qdpr-1,pcca-1,Y71G12B.10
GO_COFACTOR_METABOLIC_PROCESS	GO_COFACTOR_METABOLIC_PROCESS	0.00103364043194054	-6.87466830811148	169	9	0.163636363636364	55	3519	172514,175597,171965,180596,181280,176762,181026,171738,177355	mce-1,mlcd-1,pgk-1,pccb-1,suca-1,qdpr-1,pcca-1,Y71G12B.10,sams-3
GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_UP	0.00105431975144233	-6.85485950538031	51	5	0.0909090909090909	55	3519	181646,172514,176224,171704,173118	gas-1,mce-1,hipr-1,K12C11.1,T27F6.6
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	0.00108277446155646	-6.82822858606151	30	4	0.0727272727272727	55	3519	3565961,173118,174479,174180	fitm-2,T27F6.6,scp-1,acdh-12
GSE22886_DC_VS_MONOCYTE_UP	GSE22886_DC_VS_MONOCYTE_UP	0.0011527305230598	-6.7656217830863	52	5	0.0909090909090909	55	3519	175597,177942,3564910,180596,173360	mlcd-1,ced-5,dnj-13,pccb-1,frm-1
GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN	GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN	0.00122885843384094	-6.70166964312001	31	4	0.0727272727272727	55	3519	174180,172514,175504,174839	acdh-12,mce-1,pat-3,Y17G7B.3
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN	GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN	0.00136981678065771	-6.59307828483186	54	5	0.0909090909090909	55	3519	172539,175467,171882,171965,178989	bckd-1B,gsr-1,arx-7,pgk-1,aps-1
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	0.00189282905815096	-6.26968271291856	58	5	0.0909090909090909	55	3519	180596,172514,177985,172432,172641	pccb-1,mce-1,rbr-2,chd-1,sec-12
AAAGGAT_MIR501	AAAGGAT_MIR501	0.00217109558223263	-6.13252336223218	36	4	0.0727272727272727	55	3519	178284,175787,174621,173401	unc-26,pst-2,R166.3,etr-1
MOOTHA_MITOCHONDRIA	MOOTHA_MITOCHONDRIA	0.0022782754398348	-6.08433650825741	227	10	0.181818181818182	55	3519	172171,173414,172539,176625,171738,181026,180596,174180,181646,175597	cln-3.2,misc-1,bckd-1B,ccf-1,Y71G12B.10,pcca-1,pccb-1,acdh-12,gas-1,mlcd-1
TGACAGNY_MEIS1_01	TGACAGNY_MEIS1_01	0.00236468405636238	-6.04711085735248	154	8	0.145454545454545	55	3519	172335,174751,172012,172764,176224,172432,180596,171882	K04F10.7,rga-1,kel-20,F16A11.1,hipr-1,chd-1,pccb-1,arx-7
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	0.00236635725650664	-6.0464035288371	89	6	0.109090909090909	55	3519	175597,172539,181280,172514,174180,171738	mlcd-1,bckd-1B,suca-1,mce-1,acdh-12,Y71G12B.10
GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN	GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN	0.00240625660493599	-6.02968301502348	37	4	0.0727272727272727	55	3519	172171,178284,3564910,181280	cln-3.2,unc-26,dnj-13,suca-1
GO_ORGANIC_ACID_METABOLIC_PROCESS	GO_ORGANIC_ACID_METABOLIC_PROCESS	0.00262146074308659	-5.94402358104509	493	16	0.290909090909091	55	3519	174839,172171,175787,175597,171965,174180,180596,181280,176762,177200,181026,172539,172514,177893,171704,171738	Y17G7B.3,cln-3.2,pst-2,mlcd-1,pgk-1,acdh-12,pccb-1,suca-1,qdpr-1,sars-2,pcca-1,bckd-1B,mce-1,pps-1,K12C11.1,Y71G12B.10
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.00265841887097753	-5.93002374232678	38	4	0.0727272727272727	55	3519	174479,179632,171882,173401	scp-1,aman-2,arx-7,etr-1
OCT1_06	OCT1_06	0.00292818396110579	-5.83337285661017	39	4	0.0727272727272727	55	3519	174621,173401,171704,172432	R166.3,etr-1,K12C11.1,chd-1
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.0033581846667176	-5.69635472877227	66	5	0.0909090909090909	55	3519	174479,175597,174180,3565961,173118	scp-1,mlcd-1,acdh-12,fitm-2,T27F6.6
AGTCTTA_MIR499	AGTCTTA_MIR499	0.00345636732627443	-5.6675371471506	6	2	0.0363636363636364	55	3519	173401,173347	etr-1,uev-1
GO_BIOTIN_METABOLIC_PROCESS	GO_BIOTIN_METABOLIC_PROCESS	0.00345636732627443	-5.6675371471506	6	2	0.0363636363636364	55	3519	181026,180596	pcca-1,pccb-1
GO_REGULATION_OF_FATTY_ACID_OXIDATION	GO_REGULATION_OF_FATTY_ACID_OXIDATION	0.00345636732627443	-5.6675371471506	6	2	0.0363636363636364	55	3519	175597,174180	mlcd-1,acdh-12
PID_UPA_UPAR_PATHWAY	PID_UPA_UPAR_PATHWAY	0.00345636732627443	-5.6675371471506	6	2	0.0363636363636364	55	3519	177942,175504	ced-5,pat-3
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	0.00352289386563068	-5.64847250621062	41	4	0.0727272727272727	55	3519	176377,172012,177985,176347	vps-53,kel-20,rbr-2,mut-7
PENG_RAPAMYCIN_RESPONSE_UP	PENG_RAPAMYCIN_RESPONSE_UP	0.00352289386563068	-5.64847250621062	41	4	0.0727272727272727	55	3519	174180,174839,171738,174751	acdh-12,Y17G7B.3,Y71G12B.10,rga-1
GO_SINGLE_ORGANISM_CATABOLIC_PROCESS	GO_SINGLE_ORGANISM_CATABOLIC_PROCESS	0.00356961171300779	-5.63529845296917	414	14	0.254545454545455	55	3519	171738,171704,181026,176762,180596,174180,171965,175787,175597,178284,172514,174839,190777,172539	Y71G12B.10,K12C11.1,pcca-1,qdpr-1,pccb-1,acdh-12,pgk-1,pst-2,mlcd-1,unc-26,mce-1,Y17G7B.3,atg-4.1,bckd-1B
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.00358633284625121	-5.63062508985467	67	5	0.0909090909090909	55	3519	180596,172514,174180,171738,181026	pccb-1,mce-1,acdh-12,Y71G12B.10,pcca-1
GSE17721_CTRL_VS_CPG_4H_BMDC_UP	GSE17721_CTRL_VS_CPG_4H_BMDC_UP	0.00382545223023891	-5.56607858856445	68	5	0.0909090909090909	55	3519	171704,172335,173118,175597,174180	K12C11.1,K04F10.7,T27F6.6,mlcd-1,acdh-12
GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	0.00384900492981255	-5.55994062387788	42	4	0.0727272727272727	55	3519	179632,172518,177355,177985	aman-2,wdr-23,sams-3,rbr-2
GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.00393731389639406	-5.53725654035524	21	3	0.0545454545454545	55	3519	175597,174479,174180	mlcd-1,scp-1,acdh-12
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	0.00393731389639406	-5.53725654035524	21	3	0.0545454545454545	55	3519	171704,179632,177942	K12C11.1,aman-2,ced-5
GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_UP	GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_UP	0.00407583555072313	-5.50267951018554	69	5	0.0909090909090909	55	3519	172514,174180,176224,178989,172335	mce-1,acdh-12,hipr-1,aps-1,K04F10.7
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP	GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP	0.00419505017402122	-5.47384997870035	43	4	0.0727272727272727	55	3519	177985,3565961,172432,3564910	rbr-2,fitm-2,chd-1,dnj-13
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS	0.00450892054145067	-5.40169750190945	22	3	0.0545454545454545	55	3519	176224,175504,178284	hipr-1,pat-3,unc-26
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN	GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN	0.00456159083383019	-5.39008384922778	44	4	0.0727272727272727	55	3519	175467,175597,3564910,178284	gsr-1,mlcd-1,dnj-13,unc-26
