TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	4.79466670881458e-05	-9.94542126711849	100	15	0.0909090909090909	165	3519	182681,179400,173384,176147,180050,176127,174180,173278,174409,174305,172191,173298,181210,175505,172641	rnf-121,yif-1,rpt-4,C14B9.2,F53E4.1,F44B9.5,acdh-12,dnj-29,F46C5.9,ire-1,erp-44.1,Y105E8A.2,ZC506.1,ccdc-47,sec-12
MOOTHA_HUMAN_MITODB_6_2002	MOOTHA_HUMAN_MITODB_6_2002	7.45529957376488e-05	-9.5040003332866	222	24	0.145454545454545	165	3519	172966,176226,175842,181311,175729,176019,176001,175916,178290,174180,175655,172511,177841,175597,172509,174279,173990,172392,177021,177725,174631,174548,174207,174414	lonp-1,pdhk-2,F25B5.6,idh-2,clk-1,hsp-75,nuo-4,let-721,Y67H2A.7,acdh-12,tag-340,D2030.2,mccc-1,mlcd-1,T25G3.4,dbt-1,fzo-1,dhod-1,ppgn-1,mppb-1,dap-3,C05C10.3,mtch-1,agxt-1
GO_CARBOHYDRATE_METABOLIC_PROCESS	GO_CARBOHYDRATE_METABOLIC_PROCESS	0.000122798954623925	-9.00496205512195	229	24	0.145454545454545	165	3519	176226,179632,181311,180607,176388,176399,172371,176089,172147,174515,172509,176232,181210,176043,179610,179337,174438,179314,176032,179395,179424,178343,173784,178046	pdhk-2,aman-2,idh-2,C15C7.7,ZK632.4,gpdh-2,tre-1,ZK686.3,pfkb-1.1,ZK1307.8,T25G3.4,K02D10.1,ZC506.1,F08F8.7,F55A11.1,C50F4.16,gcs-1,K07B1.4,algn-11,uda-1,akt-1,gly-10,W06B4.2,gspd-1
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.000196049584590557	-8.53714294812358	66	11	0.0666666666666667	165	3519	182681,179400,180050,174180,173278,174409,174305,172191,181210,173990,172641	rnf-121,yif-1,F53E4.1,acdh-12,dnj-29,F46C5.9,ire-1,erp-44.1,ZC506.1,fzo-1,sec-12
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_UP	GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_UP	0.000288662246138899	-8.15025325179379	38	8	0.0484848484848485	165	3519	175655,176127,174493,177925,172641,172147,172779,172966	tag-340,F44B9.5,gss-1,pges-2,sec-12,pfkb-1.1,F30A10.3,lonp-1
GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.000304421340032913	-8.09709782920104	48	9	0.0545454545454545	165	3519	181210,174409,174305,172641,179400,182681,174180,173278,180050	ZC506.1,F46C5.9,ire-1,sec-12,yif-1,rnf-121,acdh-12,dnj-29,F53E4.1
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP	GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_UP	0.000419436981112193	-7.77659726715058	50	9	0.0545454545454545	165	3519	174018,179172,173278,181210,172756,175853,183400,172641,179611	tpp-2,abhd-12,dnj-29,ZC506.1,F26H9.5,cyk-3,tag-335,sec-12,syx-5
GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.000645258876211971	-7.34585896322309	24	6	0.0363636363636364	165	3519	179400,174305,180050,174180,172641,173278	yif-1,ire-1,F53E4.1,acdh-12,sec-12,dnj-29
GCM_CHUK	GCM_CHUK	0.000666423925410368	-7.31358456527958	33	7	0.0424242424242424	165	3519	173942,176321,174527,173389,173356,175948,179721	C17C3.1,T26G10.1,mop-25.2,sptl-1,F32A7.4,F37A4.1,mrps-5
GO_MONOSACCHARIDE_METABOLIC_PROCESS	GO_MONOSACCHARIDE_METABOLIC_PROCESS	0.000694914864300154	-7.27172121731275	76	11	0.0666666666666667	165	3519	172509,179632,176226,172147,176043,180607,176388,176399,174438,178046,179424	T25G3.4,aman-2,pdhk-2,pfkb-1.1,F08F8.7,C15C7.7,ZK632.4,gpdh-2,gcs-1,gspd-1,akt-1
MOOTHA_MITOCHONDRIA	MOOTHA_MITOCHONDRIA	0.000731867967780697	-7.21991043215622	227	22	0.133333333333333	165	3519	173356,177021,177725,174207,178046,174631,175597,172509,173990,174279,172392,175655,174180,172511,176226,172966,181311,175842,175916,175729,176001,178290	F32A7.4,ppgn-1,mppb-1,mtch-1,gspd-1,dap-3,mlcd-1,T25G3.4,fzo-1,dbt-1,dhod-1,tag-340,acdh-12,D2030.2,pdhk-2,lonp-1,idh-2,F25B5.6,let-721,clk-1,nuo-4,Y67H2A.7
