TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF00271	Helicase_C	1.13291823612346e-20	-45.9269050462613	77	26	0.0664961636828645	391	12733	172413,172077,172615,175834,178970,177706,178017,175810,172546,172432,176409,172223,174081,172199,176462,175522,174417,176138,175818,177824,175469,172079,172651,178015,173920,177425	sacy-1,xnp-1,F52B5.3,C28H8.3,let-418,rad-26,skih-2,polq-1,drh-3,chd-1,mog-1,F55F8.2,wrn-1,let-355,M03C11.8,rcq-5,rha-1,dcr-1,ddx-23,mtr-4,C46F11.4,chd-7,ddx-52,swsn-4,mog-5,drh-1
PF00270	DEAD	2.42369551963238e-12	-26.7457276663239	53	16	0.040920716112532	391	12733	177824,175818,174417,175522,172199,174081,172223,176409,172651,175469,172413,172546,175810,178017,172615,175834	mtr-4,ddx-23,rha-1,rcq-5,let-355,wrn-1,F55F8.2,mog-1,ddx-52,C46F11.4,sacy-1,drh-3,polq-1,skih-2,F52B5.3,C28H8.3
PF02463	SMC_N	2.14581848627128e-08	-17.6571596856738	8	6	0.0153452685421995	391	12733	174776,176559,172116,175603,174669,173874	smc-6,smc-3,him-1,smc-4,mix-1,smc-5
PF01363	FYVE	1.26965866146749e-07	-15.8793475571111	15	7	0.0179028132992327	391	12733	177617,177603,179740,177656,178220,179832,174216	hgrs-1,rabs-5,R11D1.10,tag-77,wdfy-3,eea-1,aka-1
PF00176	SNF2_N	5.03408426201002e-07	-14.5018640158056	25	8	0.020460358056266	391	12733	177706,178970,172079,178015,172432,177453,176462,172077	rad-26,let-418,chd-7,swsn-4,chd-1,T05A12.4,M03C11.8,xnp-1
PF00439	Bromodomain	3.19280555703947e-06	-12.6546105427225	15	6	0.0153452685421995	391	12733	176078,173769,172504,173257,178015,177666	baz-2,athp-2,pbrm-1,taf-1,swsn-4,lin-49
PF06470	SMC_hinge	4.27347072578969e-06	-12.3630842445359	5	4	0.010230179028133	391	12733	175603,174669,176559,172116	smc-4,mix-1,smc-3,him-1
PF07717	OB_NTP_bind	5.90628422169317e-06	-12.039493651572	10	5	0.0127877237851662	391	12733	172199,174417,173920,176409,172615	let-355,rha-1,mog-5,mog-1,F52B5.3
PF04408	HA2	1.05554669365696e-05	-11.4588666392181	11	5	0.0127877237851662	391	12733	173920,174417,172199,172615,176409	mog-5,rha-1,let-355,F52B5.3,mog-1
PF02207	zf-UBR	1.25088924145462e-05	-11.2890707734125	6	4	0.010230179028133	391	12733	172563,171953,172068,173813	T22C1.1,ubr-1,ubr-4,F10G7.10
PF00133	tRNA-synt_1	1.25088924145462e-05	-11.2890707734125	6	4	0.010230179028133	391	12733	172884,172499,179184,175538	iars-2,lars-2,vars-1,lars-1
PF08264	Anticodon_1	2.8478893771298e-05	-10.4663473144748	7	4	0.010230179028133	391	12733	175538,179184,172499,172884	lars-1,vars-1,lars-2,iars-2
PF04565	RNA_pol_Rpb2_3	2.87409473154496e-05	-10.4571877162891	3	3	0.00767263427109974	391	12733	175668,175767,172752	rpb-2,rpc-2,rpoa-2
PF04563	RNA_pol_Rpb2_1	2.87409473154496e-05	-10.4571877162891	3	3	0.00767263427109974	391	12733	172752,175668,175767	rpoa-2,rpb-2,rpc-2
PF00562	RNA_pol_Rpb2_6	2.87409473154496e-05	-10.4571877162891	3	3	0.00767263427109974	391	12733	175668,175767,172752	rpb-2,rpc-2,rpoa-2
PF04561	RNA_pol_Rpb2_2	2.87409473154496e-05	-10.4571877162891	3	3	0.00767263427109974	391	12733	172752,175668,175767	rpoa-2,rpb-2,rpc-2
PF04560	RNA_pol_Rpb2_7	2.87409473154496e-05	-10.4571877162891	3	3	0.00767263427109974	391	12733	175668,175767,172752	rpb-2,rpc-2,rpoa-2
PF03104	DNA_pol_B_exo1	0.000112335787479138	-9.09401806952337	4	3	0.00767263427109974	391	12733	175809,173368,179652	rev-3,pole-1,F10C2.4
PF05183	RdRP	0.000112335787479138	-9.09401806952337	4	3	0.00767263427109974	391	12733	172524,172523,174315	ego-1,rrf-1,rrf-3
PF00136	DNA_pol_B	0.000112335787479138	-9.09401806952337	4	3	0.00767263427109974	391	12733	175809,173368,179652	rev-3,pole-1,F10C2.4
PF02260	FATC	0.000112335787479138	-9.09401806952337	4	3	0.00767263427109974	391	12733	172167,179352,172418	let-363,atl-1,smg-1
PF00454	PI3_PI4_kinase	0.000243436787599294	-8.32065324832487	11	4	0.010230179028133	391	12733	172418,172167,172280,179352	smg-1,let-363,vps-34,atl-1
PF13087	AAA_12	0.000917252687077791	-6.99412756523981	7	3	0.00767263427109974	391	12733	174463,174546,172047	znfx-1,C05C10.2,eri-7
PF01532	Glyco_hydro_47	0.000917252687077791	-6.99412756523981	7	3	0.00767263427109974	391	12733	179653,181210,180787	F10C2.5,ZC506.1,mans-3
PF18198	AAA_lid_11	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172593,172041	che-3,dhc-1
PF18199	Dynein_C	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172041,172593	dhc-1,che-3
PF08148	DSHCT	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	177824,178017	mtr-4,skih-2
PF08385	DHC_N1	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172593,172041	che-3,dhc-1
PF12780	AAA_8	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172593,172041	che-3,dhc-1
PF07533	BRK	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	178015,172079	swsn-4,chd-7
PF15612	WHIM1	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	173769,176078	athp-2,baz-2
PF16213	DCB	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	178153,173231	mon-2,agef-1
PF00636	Ribonuclease_3	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172830,176138	drsh-1,dcr-1
PF07842	GCFC	0.000940619537946752	-6.96897181687791	2	2	0.0051150895140665	391	12733	172662,174600	F43G9.12,stip-1
