TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005506	iron ion binding	2.57077934252765e-06	-12.8713014589072	119	6	0.1875	32	9362	187209,180162,179100,178802,183622,179885	cyp-35A3,fat-5,fat-7,cyp-35A5,cyp-35A4,cyp-35C1
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	4.49870472251058e-06	-12.3117210420638	131	6	0.1875	32	9362	179885,178802,183622,179100,180162,187209	cyp-35C1,cyp-35A5,cyp-35A4,fat-7,fat-5,cyp-35A3
GO:0008395	steroid hydroxylase activity	8.5026655639226e-06	-11.6751308478733	39	4	0.125	32	9362	187209,178802,183622,179885	cyp-35A3,cyp-35A5,cyp-35A4,cyp-35C1
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	9.42480195476857e-06	-11.5721658376076	40	4	0.125	32	9362	187209,179885,178802,183622	cyp-35A3,cyp-35C1,cyp-35A5,cyp-35A4
GO:0016491	oxidoreductase activity	3.68913287937211e-05	-10.2075340265728	512	9	0.28125	32	9362	183622,171903,187209,178802,174254,179885,179100,173163,180162	cyp-35A4,W01B11.6,cyp-35A3,cyp-35A5,mthf-1,cyp-35C1,fat-7,acox-1.2,fat-5
GO:0003824	catalytic activity	8.05168828728681e-05	-9.4270436704002	4104	25	0.78125	32	9362	179020,180160,181174,171903,181138,184295,190606,179100,173163,178086,187209,180519,177632,176470,179056,179650,179079,183622,174681,176879,180162,180832,178802,179885,174254	F13H6.3,dgat-2,nuc-1,W01B11.6,acs-22,ugt-41,Y71H2AM.3,fat-7,acox-1.2,lys-4,cyp-35A3,acl-4,aagr-1,rab-33,pmp-5,F10C2.3,odc-1,cyp-35A4,metr-1,asm-3,fat-5,T22B7.7,cyp-35A5,cyp-35C1,mthf-1
GO:0016215	acyl-CoA desaturase activity	0.000168343831223439	-8.68950205559796	6	2	0.0625	32	9362	179100,180162	fat-7,fat-5
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0.000168343831223439	-8.68950205559796	6	2	0.0625	32	9362	180162,179100	fat-5,fat-7
GO:0004768	stearoyl-CoA 9-desaturase activity	0.000168343831223439	-8.68950205559796	6	2	0.0625	32	9362	179100,180162	fat-7,fat-5
GO:0046906	tetrapyrrole binding	0.000168663291881873	-8.68760618615059	156	5	0.15625	32	9362	187209,174681,179885,183622,178802	cyp-35A3,metr-1,cyp-35C1,cyp-35A4,cyp-35A5
GO:0004497	monooxygenase activity	0.000337065396315278	-7.99523359209002	99	4	0.125	32	9362	187209,179885,183622,178802	cyp-35A3,cyp-35C1,cyp-35A4,cyp-35A5
GO:0048037	cofactor binding	0.000370185579565907	-7.90150611167404	408	7	0.21875	32	9362	174254,179885,178802,183622,173163,187209,174681	mthf-1,cyp-35C1,cyp-35A5,cyp-35A4,acox-1.2,cyp-35A3,metr-1
GO:0020037	heme binding	0.0017689319894976	-6.33737931027695	154	4	0.125	32	9362	187209,178802,183622,179885	cyp-35A3,cyp-35A5,cyp-35A4,cyp-35C1
GO:0046914	transition metal ion binding	0.00186251331530401	-6.2858284585796	694	8	0.25	32	9362	183622,187209,179885,178570,178802,179100,180162,174681	cyp-35A4,cyp-35A3,cyp-35C1,nhr-55,cyp-35A5,fat-7,fat-5,metr-1
GO:0016798	hydrolase activity, acting on glycosyl bonds	0.00215303971295873	-6.14087461536421	76	3	0.09375	32	9362	176879,177632,178086	asm-3,aagr-1,lys-4
GO:0071949	FAD binding	0.00273822909271954	-5.90044388406044	23	2	0.0625	32	9362	174254,173163	mthf-1,acox-1.2
GO:0008705	methionine synthase activity	0.00341807306134124	-5.67867831905164	1	1	0.03125	32	9362	174681	metr-1
GO:0042084	5-methyltetrahydrofolate-dependent methyltransferase activity	0.00341807306134124	-5.67867831905164	1	1	0.03125	32	9362	174681	metr-1
GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	0.00341807306134124	-5.67867831905164	1	1	0.03125	32	9362	174254	mthf-1
GO:0031419	cobalamin binding	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	174681	metr-1
GO:0080030	methyl indole-3-acetate esterase activity	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	179020	F13H6.3
GO:0004467	long-chain fatty acid-CoA ligase activity	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	181138	acs-22
GO:0008172	S-methyltransferase activity	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	174681	metr-1
GO:0015645	fatty acid ligase activity	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	181138	acs-22
GO:0004586	ornithine decarboxylase activity	0.00682482679065777	-4.98718831689136	2	1	0.03125	32	9362	179079	odc-1
GO:0004558	alpha-1,4-glucosidase activity	0.0102202974684951	-4.58337958812379	3	1	0.03125	32	9362	177632	aagr-1
GO:0061750	acid sphingomyelin phosphodiesterase activity	0.0102202974684951	-4.58337958812379	3	1	0.03125	32	9362	176879	asm-3
GO:0004531	deoxyribonuclease II activity	0.0102202974684951	-4.58337958812379	3	1	0.03125	32	9362	181174	nuc-1
GO:0004767	sphingomyelin phosphodiesterase activity	0.0136045212617315	-4.29735309577241	4	1	0.03125	32	9362	176879	asm-3
GO:0090599	alpha-glucosidase activity	0.0136045212617315	-4.29735309577241	4	1	0.03125	32	9362	177632	aagr-1
GO:0005324	long-chain fatty acid transporter activity	0.0136045212617315	-4.29735309577241	4	1	0.03125	32	9362	181138	acs-22
GO:0030332	cyclin binding	0.0169775342263242	-4.07586432499696	5	1	0.03125	32	9362	190606	Y71H2AM.3
GO:0016405	CoA-ligase activity	0.0169775342263242	-4.07586432499696	5	1	0.03125	32	9362	181138	acs-22
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	0.0205924076014139	-3.88283283416081	65	2	0.0625	32	9362	177632,178086	aagr-1,lys-4
GO:0050660	flavin adenine dinucleotide binding	0.0236578207787252	-3.74406153039134	70	2	0.0625	32	9362	173163,174254	acox-1.2,mthf-1
GO:0015347	sodium-independent organic anion transmembrane transporter activity	0.0236900713312525	-3.74269924978801	7	1	0.03125	32	9362	181146	F47E1.4
GO:0003997	acyl-CoA oxidase activity	0.0236900713312525	-3.74269924978801	7	1	0.03125	32	9362	173163	acox-1.2
GO:0016878	acid-thiol ligase activity	0.0270296670251218	-3.61082023748509	8	1	0.03125	32	9362	181138	acs-22
GO:0051119	sugar transmembrane transporter activity	0.0270296670251218	-3.61082023748509	8	1	0.03125	32	9362	177972	swt-3
GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	0.0270296670251218	-3.61082023748509	8	1	0.03125	32	9362	173163	acox-1.2
GO:0098631	cell adhesion mediator activity	0.0336756907484305	-3.39097904469325	10	1	0.03125	32	9362	192088	zig-3
