TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	1.49110875296535e-05	-11.113405492233	47	9	0.0782608695652174	115	3519	176375,191677,179999,176224,178012,175628,172943,191680,174696	T05G5.5,his-31,fib-1,hipr-1,rps-5,rps-0,rla-0,his-38,nuo-1
MORF_NPM1	MORF_NPM1	4.08086408305643e-05	-10.1066167139146	109	13	0.11304347826087	115	3519	176975,181348,171949,179522,176268,173416,180343,178419,178670,178012,180767,172943,178342	rps-28,ftt-2,rpl-13,eef-1G,eif-3.D,djr-1.1,rpl-2,eef-1B.2,cct-7,rps-5,act-4,rla-0,rpl-18
MODULE_32	MODULE_32	0.000122921900956799	-9.00396135582972	121	13	0.11304347826087	115	3519	3565706,180343,174364,179999,177325,176975,179522,176268,178342,172943,178419,171888,177709	hrpl-1,rpl-2,T13H5.4,fib-1,swsn-6,rps-28,eef-1G,eif-3.D,rpl-18,rla-0,eef-1B.2,vbh-1,rap-1
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	0.000144130757313757	-8.84478963350329	26	6	0.0521739130434783	115	3519	172943,178012,176975,179522,171949,176268	rla-0,rps-5,rps-28,eef-1G,rpl-13,eif-3.D
MORF_NME2	MORF_NME2	0.00021640048768526	-8.43837975736574	95	11	0.0956521739130435	115	3519	172943,178342,178419,178670,178012,180767,174596,180343,181348,171949,179522	rla-0,rpl-18,eef-1B.2,cct-7,rps-5,act-4,vha-9,rpl-2,ftt-2,rpl-13,eef-1G
MORF_UBE2I	MORF_UBE2I	0.000218526587126944	-8.42860287061622	128	13	0.11304347826087	115	3519	178342,178419,178670,178012,266847,180767,174596,173416,179999,181348,176268,179522,171949	rpl-18,eef-1B.2,cct-7,rps-5,top-1,act-4,vha-9,djr-1.1,fib-1,ftt-2,eif-3.D,eef-1G,rpl-13
MORF_EIF3S6	MORF_EIF3S6	0.000270086526171232	-8.21676818300372	67	9	0.0782608695652174	115	3519	181348,176268,173416,179999,178419,178670,178342,172775,174696	ftt-2,eif-3.D,djr-1.1,fib-1,eef-1B.2,cct-7,rpl-18,skr-1,nuo-1
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	0.000270086526171232	-8.21676818300372	67	9	0.0782608695652174	115	3519	178012,178419,178342,176268,179522,171949,181464,180343,179999	rps-5,eef-1B.2,rpl-18,eif-3.D,eef-1G,rpl-13,C29F7.3,rpl-2,fib-1
IRITANI_MAD1_TARGETS_DN	IRITANI_MAD1_TARGETS_DN	0.000274444551188568	-8.20076131673235	29	6	0.0521739130434783	115	3519	175628,171949,179522,172966,178342,179999	rps-0,rpl-13,eef-1G,lonp-1,rpl-18,fib-1
CAGTCAC_MIR134	CAGTCAC_MIR134	0.000299151253920701	-8.11456124652511	11	4	0.0347826086956522	115	3519	173371,177355,177354,171864	F33H2.2,sams-3,sams-4,Y71F9AL.1
HSIAO_HOUSEKEEPING_GENES	HSIAO_HOUSEKEEPING_GENES	0.000322267625373233	-8.04012822292157	188	16	0.139130434782609	115	3519	171949,176975,181348,180343,180767,178012,174840,179522,174330,179999,3565706,178419,174596,175628,172943,178342	rpl-13,rps-28,ftt-2,rpl-2,act-4,rps-5,dhps-1,eef-1G,cct-4,fib-1,hrpl-1,eef-1B.2,vha-9,rps-0,rla-0,rpl-18
MORF_RAN	MORF_RAN	0.000325855231870586	-8.02905734924424	151	14	0.121739130434783	115	3519	178012,174596,180767,178419,3564807,178670,178342,172775,174696,181348,171949,179522,173416,179999	rps-5,vha-9,act-4,eef-1B.2,gsp-2,cct-7,rpl-18,skr-1,nuo-1,ftt-2,rpl-13,eef-1G,djr-1.1,fib-1
