TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS51195	Q_MOTIF	0.000172306782186399	-8.66623405254461	31	5	0.040983606557377	122	7024	172414,190611,176913,175469,171888	glh-1,laf-1,Y55F3BR.1,C46F11.4,vbh-1
PS00039	DEAD_ATP_HELICASE	0.00128462344430451	-6.65728964303115	28	4	0.0327868852459016	122	7024	171888,175469,190611,172414	vbh-1,C46F11.4,laf-1,glh-1
PS00376	ADOMET_SYNTHASE_1	0.00175486424897053	-6.34536377607	4	2	0.0163934426229508	122	7024	177354,177355	sams-4,sams-3
PS00377	ADOMET_SYNTHASE_2	0.00175486424897053	-6.34536377607	4	2	0.0163934426229508	122	7024	177355,177354	sams-3,sams-4
PS50942	ENTH	0.00428809671853952	-5.45191229983846	6	2	0.0163934426229508	122	7024	181358,176224	rsd-3,hipr-1
PS00432	ACTINS_2	0.00428809671853952	-5.45191229983846	6	2	0.0163934426229508	122	7024	180767,177325	act-4,swsn-6
PS00995	TCP1_3	0.00593530748228801	-5.12683644395787	7	2	0.0163934426229508	122	7024	174330,178670	cct-4,cct-7
PS00750	TCP1_1	0.00782418897173501	-4.85053519371218	8	2	0.0163934426229508	122	7024	178670,174330	cct-7,cct-4
PS50127	UBIQUITIN_CONJUGAT_2	0.0079284368043403	-4.83729938706197	24	3	0.0245901639344262	122	7024	173347,172941,173228	uev-1,ubc-25,ubc-14
PS51192	HELICASE_ATP_BIND_1	0.0112083579885637	-4.49109553000751	78	5	0.040983606557377	122	7024	175469,171888,190611,172414,176913	C46F11.4,vbh-1,laf-1,glh-1,Y55F3BR.1
PS51194	HELICASE_CTER	0.0118035072694718	-4.43935856544706	79	5	0.040983606557377	122	7024	171888,175469,176913,172414,190611	vbh-1,C46F11.4,Y55F3BR.1,glh-1,laf-1
PS01078	MOCF_BIOSYNTHESIS_1	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	189078	moc-2
PS00645	COMPLEX1_51K_2	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	174696	nuo-1
PS00566	FIBRILLARIN	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	179999	fib-1
PS01046	LON_SER	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	172966	lonp-1
PS01104	RIBOSOMAL_L13E	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	171949	rpl-13
PS01111	RNA_POL_K_14KD	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	174630	rpb-6
PS00644	COMPLEX1_51K_1	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	174696	nuo-1
PS50040	EF1G_C	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	179522	eef-1G
PS00414	PROFILIN	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	173161	pfn-1
PS01257	RIBOSOMAL_L10E	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	174311	rpl-10
PS00961	RIBOSOMAL_S28E	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	176975	rps-28
PS00052	RIBOSOMAL_S7	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	178012	rps-5
PS51627	SAM_MT_TRM11	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	171864	Y71F9AL.1
PS00467	RIBOSOMAL_L2	0.017369020501143	-4.05306709058146	1	1	0.00819672131147541	122	7024	180343	rpl-2
